Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1032348,-8507.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1032348,139000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1032350,2424215.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1032350,-54731.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032351,-146730.16
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032351,472264.28
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Corporate Management Consultancy,Finance & Commercial Group - Finance Group,CONSENSIA CONSULTING LTD,1032354,2692.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Freight Charges,Finance & Commercial Group - Commercial Directorate,DHL GLOBAL FORWARDING (UK) LTD,1032356,1389.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Market and Frameworks Group - Consumer and Competition Policy,CITY OF YORK COUNCIL,1032360,20834
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Market and Frameworks Group - Consumer and Competition Policy,CITY OF YORK COUNCIL,1032360,20834
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Market and Frameworks Group - Consumer and Competition Policy,CITY OF YORK COUNCIL,1032360,7120.26
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1032363,32.08
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,"Furniture, Fixtures & Fittings - Clearing",Finance & Commercial Group - Commercial Directorate,POSTURITE UK LTD,1032365,589.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Secondees (not paid directly),Knowledge and Innovation Group - Government Office For Science,DSTL,1032366,11997.74
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,"Furniture, Fixtures & Fittings - Clearing",Finance & Commercial Group - Commercial Directorate,POSTURITE UK LTD,1032368,142.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Mobile Phones,Knowledge and Innovation Group - Government Office For Science,VODAFONE LTD,1032369,23.84
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,GBC (UK) LTD,1032370,2070
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Postage,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1032371,10302
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,A TO Z SAFE WAREHOUSE LTD,1032372,99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Media Services,"Legal, People & Communications Group - Communications Directorate",NEWS INTERNATIONAL ASSOCIATED SERVICES LTD,1032379,1456
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Consolidated Fund Extra Receipts Paid Over to HM Treasury,Corporate Payments,CONSOLIDATED FUND ACCOUNT 6622,1032400,47000000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278150,26.19
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278150,11.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278151,6.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278151,6.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278151,6.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278152,10.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278152,2.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278152,19.23
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278154,30
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278154,61.05
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278154,522.38
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278154,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis,Market and Frameworks Group - Market Frameworks DG,"Personal Expenses, Name Witheld",10278159,140
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis Overseas,Market and Frameworks Group - Market Frameworks DG,"Personal Expenses, Name Witheld",10278159,6.17
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Market Frameworks DG,"Personal Expenses, Name Witheld",10278159,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278160,5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278160,3.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278160,31.44
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278160,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278161,1.61
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278161,119.46
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278161,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278162,1.58
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278162,30.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,"Personal Expenses, Name Witheld",10278162,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278167,95.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278167,30.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278167,18.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278168,9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278169,4.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278169,26.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Entertaining UK,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278169,28.84
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278170,3.45
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278170,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278171,71.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278171,3.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278171,20
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278171,13.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278172,27.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278172,28.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278172,33.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278173,3.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278173,9.69
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278173,7.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278174,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278174,29
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Subsistence Payments (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278174,14.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Others UK Travel & Subsistence (Programme),Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278174,5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares,"Legal, People & Communications Group - Communications Directorate","Personal Expenses, Name Witheld",10278175,48.85
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Postage,"Legal, People & Communications Group - Legal Services","Personal Expenses, Name Witheld",10278176,11.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278177,1018.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278177,242.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/07/2011,Hotels,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278177,363.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Taxis Overseas,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278180,116.87
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Hotels Overseas,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278180,168.84
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Subsistence Payments Overseas,Shareholder Executive - Shareholder Executive,"Personal Expenses, Name Witheld",10278180,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Taxis,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278181,17
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278181,25.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Subsistence Payments,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278181,53
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278183,33.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/07/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,"Personal Expenses, Name Witheld",10278183,172.95
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Postage,Market and Frameworks Group - Labour Market,"Personal Expenses, Name Witheld",10278192,3.08
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Office Supplies,Market and Frameworks Group - Labour Market,"Personal Expenses, Name Witheld",10278192,2.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278193,122.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278193,27
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278193,5.34
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278194,29.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278195,111.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278195,25.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278195,7.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278196,192.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278196,21.3
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278197,129.25
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278197,67.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,ESBR - Better Regulation Executive (BRE),"Personal Expenses, Name Witheld",10278197,15.6
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278198,58.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278198,4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,ESBR - Analysis Directorate,"Personal Expenses, Name Witheld",10278199,88.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278200,26.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278201,28.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278201,9.7
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,Business & Skills Group - Enterprise Directorate,"Personal Expenses, Name Witheld",10278201,84.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278202,2.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Hotels Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278202,111.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278202,23.57
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278202,23.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278202,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278203,20.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278203,13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278203,33.11
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278203,109.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Business & Skills Group - Advanced Manufacturing Services,"Personal Expenses, Name Witheld",10278203,26.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,Knowledge and Innovation Group - Innovation,"Personal Expenses, Name Witheld",10278204,6.43
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Knowledge and Innovation Group - Innovation,"Personal Expenses, Name Witheld",10278204,10.53
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278205,54.89
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278205,38.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278205,26.99
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278206,4.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278206,13.39
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278206,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278206,7.15
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278207,62.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278207,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278208,3.37
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278208,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278209,1.67
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278209,18.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Consumer and Competition Policy,"Personal Expenses, Name Witheld",10278209,10
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278210,170.69
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278210,17.72
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other Overseas Travel & Subsistence,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278210,10.97
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278211,6.52
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Hotels Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278211,184.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Europe and World Trade Directorates,"Personal Expenses, Name Witheld",10278211,35.63
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278212,28
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278212,23.72
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278213,30
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278213,20.96
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Taxis,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278214,28
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278214,29.73
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278215,4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Subsistence Payments Overseas,Market and Frameworks Group - Business Environment,"Personal Expenses, Name Witheld",10278215,4.85
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Knowledge and Innovation Group - Higher Education Admin,"Personal Expenses, Name Witheld",10278216,145.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Knowledge and Innovation Group - Office of the Knowledge & Innovation DG,"Personal Expenses, Name Witheld",10278217,8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278218,5.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Mileage Allowances,Office of Manpower Economics - Office of Manpower Economics,"Personal Expenses, Name Witheld",10278218,0.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,"Legal, People & Communications Group - Communications Directorate","Personal Expenses, Name Witheld",10278219,4.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Rail Fares,Knowledge and Innovation Group - Higher Education Admin,"Personal Expenses, Name Witheld",10278220,66
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/07/2011,Other UK Travel & Subsistence,Knowledge and Innovation Group - Higher Education Admin,"Personal Expenses, Name Witheld",10278220,6.6
