Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,UNIVERSITY OF SUSSEX,1041759,500, -Research & Development Expenditure (Programme),BN1 9RH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1041760,4463.63,Payment to Barclaycard for ERAC (Enterprise-Rent-a-Car),TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Payments to Barclays for Carlson Wagonlit Travel Contract,Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1041761,284027.52,Payments to Barclays for Carlson Wagonlit Travel Contract,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Government Procurement Card New Procedures,Corporate Payments,BARCLAYS BANK PLC,1041763,12435.57,Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Government Procurement Card New Procedures,Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1041764,108988.33,Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/12/2011,Government Procurement Card New Procedures,Finance & Commercial Group - Finance Group,BARCLAYS BANK PLC,1041765,32559.18,Government Procurement Card New Procedures,TS17 6YT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/12/2011,Grants - Current - Other,Business & Skills Group - Further Education & Skills Investment,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1041772,209667, -Grants - Current - Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/12/2011,Grants - Current - Other,Business & Skills Group - Further Education & Skills Investment,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1041774,2411833, -Grants - Current - Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,IDEAL CLEANING SERVICES LTD,1041777,4841.44, -Other Accommodation Charges (Programme),NG8 5BX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1041778,230.39, -Water (Programme),LS14 3WP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Water (Programme),Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1041778,147.77, -Water (Programme),LS14 3WP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,TELFORD AND WREKIN COUNCIL,1041780,173.69, -Electricity (Programme),TF3 4LP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041781,236.06, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041782,32.16, -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,F1 SECURITY SERVICES LTD,1041783,255, -Other Accommodation Charges (Programme),YO26 5NA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,SAVILLS COMMERCIAL LTD,1041784,80700, -Accommodation Rentals (Programme),M2 2FE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,ROYAL BANK OF CANADA TRUSTEES LTD T/A TRUSTEE FOR BROADLAND UNIT TRUST (KBC),1041785,761.66, -Electricity (Programme),EC2M 3TQ,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,SIGN SUPPLY LTD,1041786,540, -Maintenance,CM20 9GY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,NRA LTD,1041787,37500, -Accommodation Rentals (Programme),JE1 1BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Training Costs,Finance & Commercial Group - Finance Group,CHARTERED INSTITUTE OF INTERNAL AUDITORS,1041788,75, -Other Training Costs,SW4 7BX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Technical Advice,Business & Skills Group - Enterprise Directorate,BEN COLLINS,1041789,660, -Technical Advice,EC4Y 7HH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1041790,282000, -Accommodation Rentals (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Media Costs,Business & Skills Group - FE & Skills Investment,JONES YARRELL LEADENHALL,1041791,12.84, -Other Media Costs,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Professional Training,Shareholder Executive - Shareholder Executive,HAWKSMERE LTD T/A KAPLAN HAWKSMERE,1041792,10500, -Professional Training,EC1V 1NY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Professional Training,Shareholder Executive - Shareholder Executive,HAWKSMERE LTD T/A KAPLAN HAWKSMERE,1041793,2000, -Professional Training,EC1V 1NY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Purchase of Office Machinery,ESBR - Better Regulation Executive (BRE),LIGHTMAKER UK LTD,1041794,372, -Purchase of Office Machinery,TN2 3EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Sponsorship Support,ESBR - Analysis Directorate,OFFICE FOR NATIONAL STATISTICS,1041795,18601.06, -Sponsorship Support,NP10 8XG,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Commercial Directorate,ACKNOWLEDGE LTD,1041803,450, -InfoSource Desktop Information and Research Services,HA3 0AY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Grants - Non Statutory - Current - Other,Market Frameworks - Labour Market,NATIONAL UNION OF RAIL MARITIME & TRANSPORT WORKERS (RMT),1041804,15080.08, -Grants - Non Statutory - Current - Other,NW1 1JD,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1041808,-72.22, -Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/12/2011,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,THOMPSONS SOLICITORS,1041809,88.88, -Cash Expenditure during the Year - Other Programme Provisions,WC1B 3LW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/12/2011,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,THOMAS EGGAR LLP,1041810,1450.35, -Cash Expenditure during the Year - Other Programme Provisions,SO15 2AQ,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Technical Advice,Business & Skills Group - Enterprise Directorate,METHODS CONSULTING LTD,1041813,11970, -Technical Advice,WC2H 8AD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1041814,48, -Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/12/2011,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,THOMPSONS SOLICITORS,1041815,5094.63, -Cash Expenditure during the Year - Other Programme Provisions,WC1B 3LW,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1041817,-7390.41, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1041817,10000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Media and Design Services,Business & Skills Group - Enterprise Directorate,WORDLINK LTD,1041818,1155, -Media and Design Services,W12 8JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,LEEDS CITY COUNCIL,1041819,19250, -Grants - Current - Other,LS1 1UR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1041820,2070, -Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,SOUTHAMPTON CITY COUNCIL.,1041821,6855.95, -Grants - Current - Other,SO14 7LY,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1041822,288, -Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1041824,330.06, -Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1041825,408, -Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NO 5 CHAMBERS,1041826,372, -Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Training Costs,Finance & Commercial Group - Finance Group,CHARTERED INSTITUTE OF INTERNAL AUDITORS,1041827,1650, -Other Training Costs,SW4 7BX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BARRY FLEET,1041828,242.45, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",TERENCE TARRANT,1041829,81.5, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1041830,496.37, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1041831,166.77, -Courier Services,BL0 9GR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - FE & Skills Investment,AOC CREATE LTD T/A ASSOCIATION OF COLLEGES,1041832,40000, -Grants - Current - Other,WC1A 1HU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/12/2011,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,COMPUTACENTER plc,1041833,18354.32, -ICT Business Specific Application Services,AL10 9TW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,SUNDERLAND CITY COUNCIL,1041834,120.96, -Grants - Current - Other,SR2 7DN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/12/2011,Telecommunications,ESBR - Analysis Directorate,BT CONFERENCING VIDEO LTD,1041835,41.33, -Telecommunications,NW9 6LB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1041836,677.99, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,HERTFORDSHIRE COUNTY COUNCIL,1041838,19258.44, -Grants - Current - Other,SG13 8DN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1041839,486.18, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Stationery,Business & Skills Group - Economic Development Directorate,BANNER BUSINESS SERVICES LTD,1041840,60.14, -Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1041841,512.38, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Stationery,Business & Skills Group - Economic Development Directorate,BANNER BUSINESS SERVICES LTD,1041842,30.07, -Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1041843,36, -Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",ALEXANDRA DENISE MARTIN,1041844,120.73, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,NORFOLK COUNTY COUNCIL,1041845,2400, -Grants - Current - Other,NR1 2DH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",RICHARD MULEA,1041847,224.5, -Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Conference Facilities,Business & Skills Group - Skills,MWB BUSINESS EXCHANGE CENTRES LTD,1041848,566.4, -Hire of Conference Facilities,W1H 7AA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,BARNSLEY METROPOLITAN BOROUGH COUNCIL,1041849,1500, -Grants - Current - Other,S70 DR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",THE GILLIES & OVERBRIDGE MEDICAL PARTNERSHIP,1041851,50, -Criminal Law and Prosecution Work,RG22 4EH,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,UNIVERSITY OF BEDFORDSHIRE,1041852,3301.04, -Grants - Current - Other,LU1 3JU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HARRIS CUFFARO & NICHOLS,1041853,5782.74, -Criminal Law and Prosecution Work,CM17 0AH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HARRIS CUFFARO & NICHOLS,1041853,46.8, -Criminal Law and Prosecution Work,CM17 0AH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/12/2011,Grant in Aid - Current -Other,Market Frameworks - Consumer and Competition Policy,COMPETITION COMMISSION,1041854,4120250, -Grant in Aid - Current -Other,WC1B 4AD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",BADENOCH AND CLARK LTD,1041855,1728, -Hire of Agency Staff (Professional/Management),W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges,Finance & Commercial Group - Commercial Directorate,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1041856,5522.15, -Other Accommodation Charges,SN2 1FF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges,Finance & Commercial Group - Commercial Directorate,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1041856,240, -Other Accommodation Charges,SN2 1FF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Other Accommodation Charges,Finance & Commercial Group - Commercial Directorate,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1041856,869, -Other Accommodation Charges,SN2 1FF,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",BADENOCH AND CLARK LTD,1041857,1728, -Hire of Agency Staff (Professional/Management),W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",BADENOCH AND CLARK LTD,1041858,1536, -Hire of Agency Staff (Professional/Management),W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Postage,"Legal, People & Communications Group - Legal Services",PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1041860,203, -Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Postage,"Legal, People & Communications Group - Legal Services",PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1041860,175.85, -Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Publications,"Legal, People & Communications Group - Legal Services",BLACKWELL UK LTD,1041861,302.4, -Publications,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Publications,"Legal, People & Communications Group - Legal Services",BLACKWELL UK LTD,1041862,35.99, -Publications,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",LAW ABSOLUTE LTD,1041863,1011.82, -Hire of Agency Staff (Professional/Management),WC2A 3LJ,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1041864,259.76, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1041864,938.81, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1041865,458.1, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1041866,1061.59, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/12/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1041867,40, -Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,LINCOLNSHIRE COUNTY COUNCIL,1041868,3566.34, -Grants - Current - Other,LN5 7JH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Legal Services and Advice Agency,"Legal, People & Communications Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1041869,5, -Legal Services and Advice Agency,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Legal Services and Advice Agency,"Legal, People & Communications Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1041870,5, -Legal Services and Advice Agency,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,CUMBRIA COUNTY COUNCIL,1041871,15000, -Grants - Current - Other,CA3 8NA,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/12/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1041872,127, -Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Sponsorship Support,ESBR - Better Regulation Executive (BRE),COMPASS ROSE & CO,1041873,3400, -Sponsorship Support,SW6 6RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Sponsorship Support,ESBR - Better Regulation Executive (BRE),COMPASS ROSE & CO,1041874,3400, -Sponsorship Support,SW6 6RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/12/2011,Technical Support,Business & Skills Group - Advanced Manufacturing Services,TRADING STANDARDS SOUTH EAST LTD,1041875,12000, -Technical Support,KT22 7SY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/12/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1041876,0.06, -Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/12/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1041876,136.91, -Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,G4S SECURE SOLUTIONS (UK) LTD,1041877,3008.68, -Other Accommodation Charges (Programme),SM1 4LD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,KENNETH PHELPS T/A THE CARRIAGE COMPANY,1041878,488, -Car Hire and Leasing,BS35 1RU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,KENNETH PHELPS T/A THE CARRIAGE COMPANY,1041879,222, -Car Hire and Leasing,BS35 1RU,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1041881,402,Leased Buildings - Clearing,M17 1PP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/12/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1041882,4650,Leased Buildings - Clearing,M17 1PP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1041883,4410,Leased Buildings - Clearing,M17 1PP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1041884,278.4,Leased Buildings - Clearing,M17 1PP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1041885,520.8,Leased Buildings - Clearing,M17 1PP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MORGAN LAW PARTNERS LLP,1041887,1764.66, -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/12/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MORGAN LAW PARTNERS LLP,1041889,7056, -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
