Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,02/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,958902,Cost of other material consumed,"1,162.76"
Ministry of Defence,Ministry of Defence,11/07/2012,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,963601,Spend on Inventory - General,"1,158.01"
Ministry of Defence,Ministry of Defence,04/07/2012,IT and communication services,Command Joint Operations,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,960721,Computer equipment costing below the capitalisation threshold,"1,154.76"
Ministry of Defence,Ministry of Defence,31/07/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,974589,Transport other operating lease,"1,149.42"
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,969171,Cost of other material consumed,"1,143.34"
Ministry of Defence,Ministry of Defence,12/07/2012,Estate management,Command Joint Operations,SODEXO LTD,M50 0AL,964720,Estate + facilities management services - accommodation inventory + service,"1,142.41"
Ministry of Defence,Defence Support Group,13/07/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10171169,,"1,141.45"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Navy Command,VT FLAGSHIP LTD,PO6 4PR,962097,Cost of other material consumed,"1,140.25"
Ministry of Defence,Ministry of Defence,23/07/2012,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,969990,Utilities consumed - electricity,"1,132.55"
Ministry of Defence,Ministry of Defence,11/07/2012,Food and clothing,Defence Infrastructure Organisation ,COTSWOLD OUTDOOR LTD,SN16 9SH,963635,Cost of purchasing and repairing clothing,"1,131.85"
Ministry of Defence,Ministry of Defence,17/07/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000080942,Utilities consumed - electricity,"1,130.55"
Ministry of Defence,Ministry of Defence,10/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,963012,Cost of other material consumed,"1,126.66"
Ministry of Defence,Ministry of Defence,13/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,966410,Cost of other material consumed,"1,119.04"
Ministry of Defence,Ministry of Defence,13/07/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,965920,Line + telephone rental including commercial charge for use of radio frequencies,"1,105.68"
Ministry of Defence,Ministry of Defence,03/07/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014444,Medical health services,"1,096.09"
Ministry of Defence,Ministry of Defence,03/07/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,959609,Equipment support non-project costs,"1,094.59"
Ministry of Defence,Ministry of Defence,24/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014599,Movement of service personnel,"1,090.55"
Ministry of Defence,Ministry of Defence,26/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,972998,Cost of other material consumed,"1,085.71"
Ministry of Defence,Ministry of Defence,02/07/2012,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,959425,General administration,"1,081.15"
Ministry of Defence,Ministry of Defence,31/07/2012,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,975055,Cost of food services,"1,078.38"
Ministry of Defence,Ministry of Defence,31/07/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,974594,Spend on Inventory - General,"1,077.12"
Ministry of Defence,Ministry of Defence,09/07/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014484,Line + telephone rental including commercial charge for use of radio frequencies,"1,076.58"
Ministry of Defence,Ministry of Defence,24/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014599,Military short term detached duty,"1,076.56"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,964090,Consumption of medical dental and veterinary inventory,"1,076.06"
Ministry of Defence,Ministry of Defence,23/07/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014582,Utilities consumed - electricity,"1,073.58"
Ministry of Defence,Ministry of Defence,19/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,969106,Cost of other material consumed,"1,066.17"
Ministry of Defence,Ministry of Defence,24/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,971170,Civilian short term detached duty,"1,054.80"
Ministry of Defence,Ministry of Defence,19/07/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,MOBILE MINI UK LTD,TS18 3TX,968818,Freight movement costs,"1,054.50"
Ministry of Defence,Ministry of Defence,02/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,958902,Cost of other material consumed,"1,044.57"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,961451,Consumption of medical dental and veterinary inventory,"1,031.39"
Ministry of Defence,Ministry of Defence,24/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,970734,Consumption of medical dental and veterinary inventory,"1,030.17"
Ministry of Defence,Ministry of Defence,23/07/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,970016,Plant + machinery operating lease,"1,027.13"
Ministry of Defence,Ministry of Defence,11/07/2012,Estate management,Navy Command,SODEXO LTD,M50 0AL,963964,Estate + facilities management services - accommodation inventory + service,"1,024.23"
Ministry of Defence,Ministry of Defence,30/07/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014663,Defence military assistance fund international subscriptions and other payments,"1,019.15"
Ministry of Defence,Ministry of Defence,13/07/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,966218,Raw materials and consumable aviation fuel inventory purchased,"1,017.52"
Ministry of Defence,Ministry of Defence,13/07/2012,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,965811,Works services - excluding United States forces/NATO + married quarters,"1,016.28"
Ministry of Defence,Defence Support Group,27/07/2012,Direct Agency,Business Stream 2,MPI AVIATION LTD,,10172033,,"1,015.19"
Ministry of Defence,Ministry of Defence,03/07/2012,IT and communication services,Central TLB,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,959985,Computer equipment costing below the capitalisation threshold,"1,014.94"
Ministry of Defence,Ministry of Defence,19/07/2012,Purchase of inventory and services ,Navy Command,SODEXO LTD,M50 0AL,969004,Cost of other material consumed,"1,014.77"
Ministry of Defence,Ministry of Defence,23/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,970726,Cost of other material consumed,"1,008.79"
Ministry of Defence,Ministry of Defence,25/07/2012,Estate management,Land Forces,REMONDIS GMBH & CO KG,,5000081740,Estate + facilities management services - accommodation inventory + service,"1,008.00"
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,973065,Cost of other material consumed,"1,005.95"
Ministry of Defence,Ministry of Defence,17/07/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,967626,Research and development excluding defence science and technology laboratory,"1,000.00"
Ministry of Defence,Ministry of Defence,04/07/2012,Administration,Command Joint Operations,SERCO LIMITED,RG27 9UY,960630,General administration,997.86
Ministry of Defence,Ministry of Defence,17/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,967231,Equipment support non-project costs,994.01
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,962115,Cost of other material consumed,987.77
Ministry of Defence,Ministry of Defence,06/07/2012,Rental of plant and machinery,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,961832,Plant + machinery operating lease,985.66
Ministry of Defence,Ministry of Defence,13/07/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,5000080806,Computer equipment costing below the capitalisation threshold,983.88
Ministry of Defence,Ministry of Defence,23/07/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,969959,Cost of other material consumed,976.76
Ministry of Defence,Ministry of Defence,17/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,967764,Cost of other material consumed,971.85
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,969229,Cost of other material consumed,965.9
Ministry of Defence,Ministry of Defence,05/07/2012,Research and development,Central TLB,QINETIQ LIMITED,PO12 2AG,961277,Research and development excluding defence science and technology laboratory,956.5
Ministry of Defence,Ministry of Defence,24/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,971170,Civilian short term detached duty,951.2
Ministry of Defence,Ministry of Defence,16/07/2012,Rent and rates,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,966547,Rent land - non civil estate property + married quarter property,948
Ministry of Defence,Ministry of Defence,12/07/2012,Spend on Inventory - General,Air Command,L WHITAKER & SONS (1983) LIMITED,OL11 2PU,964505,Spend on Inventory - General,947.59
Ministry of Defence,Ministry of Defence,23/07/2012,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000016427,Bulk aviation fuel consumed,947.43
Ministry of Defence,Ministry of Defence,19/07/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,968497,Cost of food services,945.9
Ministry of Defence,Ministry of Defence,24/07/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,970779,Cost of other material consumed,943.66
Ministry of Defence,Ministry of Defence,06/07/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,962115,Computer equipment costing below the capitalisation threshold,943.18
Ministry of Defence,Ministry of Defence,19/07/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,969106,Cost of other material consumed,941.61
Ministry of Defence,Ministry of Defence,16/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,967184,Cost of other material consumed,935.99
Ministry of Defence,Ministry of Defence,27/07/2012,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,973104,Works - estate management,935.3
Ministry of Defence,Ministry of Defence,20/07/2012,Payment of utilities,Command Joint Operations,BRITISH GAS TRADING LIMITED,OX4 2JY,969199,Utilities consumed - electricity,932.95
Ministry of Defence,Ministry of Defence,16/07/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,966446,Cost of food purchases,929.64
Ministry of Defence,Ministry of Defence,03/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014444,Military short term detached duty,927.62
Ministry of Defence,Ministry of Defence,17/07/2012,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,967440,Estate + facilities management services - accommodation inventory + service,926.38
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,AAH PHARMACEUTICALS LTD,CV2 2TX,973008,Consumption of medical dental and veterinary inventory,925.66
Ministry of Defence,Ministry of Defence,06/07/2012,"Adminstration, claims, compensation and awards",Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,961586,Cost of claims/compensation and related expenses against MOD,924.59
Ministry of Defence,Ministry of Defence,09/07/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014484,Civilian short term detached duty,924.4
Ministry of Defence,Ministry of Defence,30/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014663,Military short term detached duty,923.17
Ministry of Defence,Ministry of Defence,23/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,970726,Cost of other material consumed,921.96
Ministry of Defence,Ministry of Defence,24/07/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014601,Equipment support non-project costs,920.02
Ministry of Defence,Ministry of Defence,24/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,970779,Cost of other material consumed,919.16
Ministry of Defence,Ministry of Defence,30/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,973880,Equipment support non-project costs,914.4
Ministry of Defence,Ministry of Defence,16/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014528,Movement of service personnel,911.99
Ministry of Defence,Ministry of Defence,05/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ELSAG LIMITED,SS14 3EL,961317,Equipment support non-project costs,910
Ministry of Defence,Ministry of Defence,17/07/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,967630,Military short term detached duty,907.4
Ministry of Defence,Ministry of Defence,04/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,960087,Cost of other material consumed,906.03
Ministry of Defence,Ministry of Defence,09/07/2012,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,962555,Spend on Inventory - General,905.91
Ministry of Defence,Ministry of Defence,25/07/2012,Externally delivered education and training,Air Command,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,971514,External military training ,897.58
Ministry of Defence,Ministry of Defence,16/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,966567,Equipment support non-project costs,893.6
