Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/01/2012,Estate management,Air Command,BIFFA WASTE SERVICES LIMITED,HP12 3TZ,890469,Estate + facilities management services - accommodation inventory + service,"21,920.78"
Ministry of Defence,Ministry of Defence,24/01/2012,Fees for professional services,Central TLB,RIGHT MANAGEMENT LIMITED,EC4N 7BE,893117,Fees for professional services excluding legal fees,"21,910.52"
Ministry of Defence,Ministry of Defence,10/01/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000069660,Fiscal asset under construction - capital in year addition,"21,868.88"
Ministry of Defence,Ministry of Defence,26/01/2012,Estate management,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,894351,Works - estate management,"21,777.60"
Ministry of Defence,Ministry of Defence,12/01/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,888435,Fees for professional services excluding legal fees,"21,720.55"
Ministry of Defence,Ministry of Defence,20/01/2012,Estate management,Air Command,SAFESKYS LTD,HP11 1LT,892103,Estate + facilities management services - accommodation inventory + service,"21,719.58"
Ministry of Defence,Ministry of Defence,25/01/2012,Externally delivered education and training,Navy Command,MARITIME SECURITY SOLUTIONS  LIMITED,GL16 8NX,893664,External military training ,"21,699.99"
Ministry of Defence,Ministry of Defence,11/01/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,887841,Utilities consumed - heating oil,"21,686.29"
Ministry of Defence,Ministry of Defence,25/01/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,FRAZER-NASH CONSULTANCY LIMITED,BS1 5TE,893553,Fiscal asset under construction - capital in year addition,"21,673.25"
Ministry of Defence,Ministry of Defence,11/01/2012,IT and communication services,Air Command,BT PAYMENT SERVICES LIMITED,DH98 1BT,887724,Computer equipment costing below the capitalisation threshold,"21,669.79"
Ministry of Defence,Ministry of Defence,23/01/2012,Spend on Inventory - General,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,892255,Spend on Inventory - General,"21,646.20"
Ministry of Defence,Defence Science and Technology Laboratory,10/01/2012,Sub Contracted Work,Operations,TLSFX LIMITED,,V - 9000139146 - 00125026,,"21,633.40"
Ministry of Defence,Ministry of Defence,30/01/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,895308,Cost of clothing and textile services received,"21,630.92"
Ministry of Defence,Ministry of Defence,11/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,METCONNECT LTD,OL9 7LD,887930,Equipment support non-project costs,"21,613.20"
Ministry of Defence,Ministry of Defence,09/01/2012,Fees for professional services,Land Forces,EMBRACING ENTERPRISE LTD T/A THE GARNETT FOUNDATION,HP5 2AJ,886735,Fees for professional services excluding legal fees,"21,600.00"
Ministry of Defence,Ministry of Defence,13/01/2012,Estate management,Defence Equipment & Support,BALE GROUP LIMITED,EX14 1SQ,888811,Estate + facilities management services - accommodation inventory + service,"21,526.89"
Ministry of Defence,Ministry of Defence,18/01/2012,Purchase of inventory and services ,Defence Equipment & Support,WINCANTON GROUP LIMITED,SN14 0WT,890965,Raw materials and consumable aviation fuel inventory purchased,"21,507.86"
Ministry of Defence,Ministry of Defence,18/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,INDUSTRIAL ACOUSTICS CO LTD,SO23 7US,890642,Equipment support non-project costs,"21,489.00"
Ministry of Defence,Ministry of Defence,20/01/2012,General services and support,Defence Equipment & Support,TEAM SIMOCO LIMITED,DE1 1NH,892167,Defence equipment CLS/IOS service charge,"21,374.67"
Ministry of Defence,Ministry of Defence,24/01/2012,Estate management,Air Command,BIFFA WASTE SERVICES LIMITED,HP12 3TZ,892587,Estate + facilities management services - accommodation inventory + service,"21,342.22"
Ministry of Defence,Ministry of Defence,26/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,894306,Equipment support non-project costs,"21,330.34"
Ministry of Defence,British Defence Staff -United States,13/01/2012,Medical treatment & stores and welfare services,Air Command,MERITAIN HEALTH,,295245,Medical-non hospital treatment,"21,315.50"
Ministry of Defence,Ministry of Defence,27/01/2012,Spend on Inventory - General,Defence Equipment & Support,MITCHELL DIESEL LIMITED,NG17 2JZ,894959,Spend on Inventory - General,"21,312.46"
Ministry of Defence,Ministry of Defence,23/01/2012,Food and clothing,Air Command,ROSKER LTD,PO12 4LJ,892454,Cost of purchasing and repairing clothing,"21,312.24"
Ministry of Defence,Ministry of Defence,11/01/2012,Fuel for military use,Air Command,ARAL AG.,,5000069787,Oil and lubricants consumed excluding those from the inventory system,"21,264.86"
Ministry of Defence,Ministry of Defence,27/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,894793,Freight movement costs,"21,196.94"
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Sub Contracted Work,Operations,BORWELL LIMITED,,V - 9000139234 - 00126079,,"21,196.26"
Ministry of Defence,Ministry of Defence,13/01/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,889411,Cost of other material consumed,"21,181.54"
Ministry of Defence,Ministry of Defence,27/01/2012,Transport hire charges,Defence Equipment & Support,DAWSONRENTALS TRUCK & TRAILER LTD,MK15 8JH,894781,Transport other hire charge,"21,159.00"
Ministry of Defence,Ministry of Defence,27/01/2012,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,894740,Spend on Inventory - General,"21,157.70"
Ministry of Defence,Ministry of Defence,20/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,KPMG LLP,WD17 1DE,891919,Equipment support non-project costs,"21,050.00"
Ministry of Defence,Ministry of Defence,31/01/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,895955,Medical health services,"21,048.98"
Ministry of Defence,Ministry of Defence,24/01/2012,Externally delivered education and training,Air Command,QUANTA TRAINING LIMITED,WR1 3EE,893102,External military training ,"21,042.69"
Ministry of Defence,Ministry of Defence,25/01/2012,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,893925,Spend on Inventory - General,"21,026.99"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Materials & Equipment,Operations,OPTIMAL INDUSTRIAL AUTOMATION LIMITED,,V - 9000139449 - 00126446,,"21,026.64"
Ministry of Defence,Ministry of Defence,30/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,895282,Consumption of medical dental and veterinary inventory,"21,011.95"
Ministry of Defence,Ministry of Defence,30/01/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,895551,Spend on Inventory - General,"21,005.23"
Ministry of Defence,Defence Science and Technology Laboratory,27/01/2012,Sub Contracted Research,Programme Office,P B PARTNERSHIP LIMITED,,V - 9000139720 - 00126799,,"21,000.00"
Ministry of Defence,Ministry of Defence,10/01/2012,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,SN5 6PE,887171,Oil and lubricants consumed excluding those from the inventory system,"20,976.45"
Ministry of Defence,Ministry of Defence,06/01/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,886207,Medical health services,"20,960.23"
Ministry of Defence,Defence Science and Technology Laboratory,20/01/2012,Sub Contracted Work,Operations,SERCO TECHNICAL CONSULTANCY SERVICES,,V - 9000139416 - 00125938,,"20,916.40"
Ministry of Defence,Ministry of Defence,31/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,895881,Consumption of medical dental and veterinary inventory,"20,893.20"
Ministry of Defence,Defence Science and Technology Laboratory,10/01/2012,Sub Contracted Work,Operations,ATKINS LIMITED,,V - 9000139101 - 00124582,,"20,837.00"
Ministry of Defence,Ministry of Defence,23/01/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,892294,Cost of other material consumed,"20,819.87"
Ministry of Defence,Ministry of Defence,23/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,892505,Cost of other material consumed,"20,803.77"
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,886695,Equipment support non-project costs,"20,737.74"
Ministry of Defence,Ministry of Defence,26/01/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,894261,Fees for professional services excluding legal fees,"20,716.12"
Ministry of Defence,Ministry of Defence,31/01/2012,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,OL11 2PU,896062,Spend on Inventory - General,"20,702.16"
Ministry of Defence,Ministry of Defence,18/01/2012,Food and clothing,Defence Equipment & Support,BRISTOL UNIFORMS LTD,BS16 5LL,890481,Cost of purchasing and repairing clothing,"20,593.82"
Ministry of Defence,Ministry of Defence,18/01/2012,Food and clothing,Air Command,BRISTOL UNIFORMS LTD,BS16 5LL,890481,Cost of purchasing and repairing clothing,"20,516.79"
Ministry of Defence,Ministry of Defence,25/01/2012,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,893929,Utilities consumed - gas,"20,456.94"
Ministry of Defence,Ministry of Defence,27/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,FINNING (UK) LTD,WS11 8LL,894844,Equipment support non-project costs,"20,441.25"
Ministry of Defence,Ministry of Defence,25/01/2012,Rent and rates,Central TLB,QINETIQ LIMITED,PO12 2AG,893806,Rent land - non civil estate property + married quarter property,"20,280.30"
Ministry of Defence,Ministry of Defence,12/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,888235,Equipment support non-project costs,"20,179.98"
Ministry of Defence,Ministry of Defence,13/01/2012,Food and clothing,Defence Equipment & Support,AVENANCE PLC,SK11 6ET,888788,Cost of food purchases,"20,173.54"
Ministry of Defence,Ministry of Defence,11/01/2012,Spend on Inventory - General,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,888176,Spend on Inventory - General,"20,116.47"
Ministry of Defence,Ministry of Defence,24/01/2012,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,892569,Transport other operating lease,"20,110.94"
Ministry of Defence,Ministry of Defence,16/01/2012,Spend on Inventory - General,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,WN8 9RA,889813,Spend on Inventory - General,"20,057.10"
Ministry of Defence,Ministry of Defence,10/01/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,887134,Consumption of medical dental and veterinary inventory,"19,964.37"
Ministry of Defence,Ministry of Defence,05/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,885686,Military air travel costs for short term detached duty,"19,861.56"
Ministry of Defence,Ministry of Defence,06/01/2012,Fees for professional services,Command Joint Operations,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,886112,Fees for professional services excluding legal fees,"19,843.77"
Ministry of Defence,Ministry of Defence,18/01/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,890819,Feasibility studies covering concept/assessment phase costs,"19,768.00"
Ministry of Defence,Ministry of Defence,30/01/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,895494,Spend on Inventory - General,"19,766.33"
Ministry of Defence,Ministry of Defence,20/01/2012,Fees for professional services,Land Forces,NEWMAN & SPURR CONSULTANCY  LIMITED,GU15 3SY,891985,Fees for professional services excluding legal fees,"19,750.00"
Ministry of Defence,Ministry of Defence,13/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,889411,Cost of other material consumed,"19,743.33"
Ministry of Defence,Ministry of Defence,26/01/2012,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,894236,Utilities consumed - heating oil,"19,578.03"
Ministry of Defence,Ministry of Defence,16/01/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,889915,Cost of other material consumed,"19,571.84"
Ministry of Defence,Ministry of Defence,09/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,886551,Consumption of medical dental and veterinary inventory,"19,570.29"
Ministry of Defence,Ministry of Defence,27/01/2012,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,894711,Consumption of engineering and technical inventory,"19,557.65"
Ministry of Defence,Ministry of Defence,30/01/2012,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,895432,Cost of other material consumed,"19,547.53"
Ministry of Defence,Ministry of Defence,18/01/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,890399,Consumption of medical dental and veterinary inventory,"19,501.72"
Ministry of Defence,Ministry of Defence,18/01/2012,Food and clothing,Land Forces,BRISTOL UNIFORMS LTD,BS16 5LL,890481,Cost of purchasing and repairing clothing,"19,436.24"
Ministry of Defence,Ministry of Defence,05/01/2012,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,885905,Utilities consumed - electricity,"19,425.71"
Ministry of Defence,Ministry of Defence,27/01/2012,Food and clothing,Defence Equipment & Support,AVENANCE PLC,SK11 6ET,894677,Cost of food purchases,"19,393.72"
Ministry of Defence,Ministry of Defence,12/01/2012,Payment of utilities,Air Command,PACE FUELCARE LIMITED,TW20 9AB,888556,Utilities consumed - heating oil,"19,292.85"
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,892440,Military short term detached duty,"19,284.00"
Ministry of Defence,Ministry of Defence,26/01/2012,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,894631,Utilities consumed - heating oil,"19,274.64"
Ministry of Defence,Ministry of Defence,23/01/2012,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,892490,Utilities consumed - gas,"19,217.33"
Ministry of Defence,Ministry of Defence,05/01/2012,Payment of utilities,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,885686,Utilities consumed - gas,"19,133.97"
Ministry of Defence,Ministry of Defence,06/01/2012,IT and communication services,Land Forces,RACKSPACE LIMITED,UB11 1ET,886401,Information technology services,"19,083.00"
