"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR5-6","30013","36929","Training and Education","169.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR7-8","33223","43252","Training and Education","156.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","OR9","38600","46753","Training and Education","36.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Pharmacy Technician","18402","21798","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Physiothrpst Specialist","25528","34189","NHS/Retained Grade","2.54","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Skill Zone 1","15083","16482","General Hand","4.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Skill Zone 2","16482","18010","General Hand","6.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Skill Zone 3","18010","22150","General Hand","19.65","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1115187","Skill Zone 4","22150","24930","General Hand","2.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF2 (RFA)","37916","45090","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF3 (RFA)","47760","57200","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF4","67032","77617","Training and Education","6.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR1-3 (RFA)","17265","28940","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR4 (RFA)","26405","33182","Training and Education","2.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","C1","35648","44268","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","C2","29258","36333","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","D","23427","29092","Administrator","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","E1","18370","22124","Administrative Support","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Nurse Specialist (GP Practice)","25528","34189","Medical","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF1","24615","32703","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF2","37916","45090","Training and Education","61.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF3","47760","57200","Training and Education","19.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF4","67032","77617","Training and Education","6.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF5","81310","89408","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR1-3","17515","28940","Training and Education","20.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR4","26405","33182","Training and Education","30.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR5-6","30013","36929","Training and Education","36.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR7-8","33223","43252","Training and Education","73.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR9","38600","46753","Training and Education","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Physiothrpst Specialist","25528","34189","Medical","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Skill Zone 2","16482","18010","General Hand","1.81","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Skill Zone 3","18010","22150","General Hand","1.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","C2","29258","36333","Administrator","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Civilian Medical Practitioner","65071","77303","NHS/Retained Grade","1.08","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","D","23427","29092","Administrator","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","E1","18370","22124","Administrative Support","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Lecturer/Burnham Lecturer TSS Old Contract","30136","42315","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Nurse (GP Practice)","21176","27625","NHS/Retained Grade","3.08","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF2","37916","45090","Training and Education","22.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF3","47760","57200","Training and Education","13.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF4","67032","77617","Training and Education","3.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OF5","81310","89408","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR1-3","17515","28940","Training and Education","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR4","26405","33182","Training and Education","49.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR5-6","30013","36929","Training and Education","98.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR7-8","33223","43252","Training and Education","71.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","OR9","38600","46753","Training and Education","18.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Physiothrpst Specialist","25528","34189","Medical","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1128780","Skill Zone 1","15083","16482","General Hand","2.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Academic Profr of Music (Eng) - 2018","53112","53112","NHS/Retained Grade","0.95","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","B2","47942","59535","Office Manager","0.54","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","C1","35648","44268","Administrator","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","C2","29258","36333","Administrator","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Civilian Medical Practitioner","65071","77303","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","D","23427","29092","Administrator","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","E1","18370","22124","Administrative Support","27.77","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","E2","15623","18815","Administrative Support","17.46","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Instr Profr of Music (Eng) - 2821","45334","45334","NHS/Retained Grade","0.95","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OF1","24615","32703","Training and Education","9.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OF2","37916","45090","Training and Education","41.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OF3","47760","57200","Training and Education","27.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OF4","67032","77617","Training and Education","11.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OF5","81310","89408","Training and Education","1.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OR1-3","17515","28940","Training and Education","139.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OR4","26405","33182","Training and Education","222.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OR5-6","30013","36929","Training and Education","120.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OR7-8","33223","43252","Training and Education","105.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","OR9","38600","46753","Training and Education","14.00","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Radiographer Advanced","30460","40157","NHS/Retained Grade","3.84","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Retired Offr 2","30136","36333","NHS/Retained Grade","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Social Worker 5721-001","23427","33738","NHS/Retained Grade","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Skill Zone 1","15083","16482","General Hand","7.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Skill Zone 2","16482","18010","General Hand","25.00","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1103525","Skill Zone 3","18010","22150","General Hand","11.00","Other"
