Google Ireland Limited,16/02/2010,"11,836.49",Marketing & Media,Marketing,New Media on-line Mt
Google Ireland Limited,08/01/2010,"8,370.83",Marketing & Media,Marketing,New Media on-line Mt
Google Ireland Limited,13/01/2010,"7,585.80",Marketing & Media,Marketing,New Media on-line Mt
Google Ireland Limited,01/12/2009,"1,951.56",Marketing & Media,Marketing,Online Keywords
Government IT Govnet,10/02/2010,"3,500.00",Marketing & Media,Marketing,Sponsorship
GPS International,13/05/2009,"1,275.00",Facilities,Building Management,Non Comp Equip  Main
Grampian Fire & Rescue Service,01/12/2009,869.56,Facilities,Accommodation Services,Rents
Green Park Interim & Executive Ltd,29/01/2010,"27,500.00",Personnel Related,Unclassified,Recruitment
Guardian News & Media Ltd,22/06/2009,"15,000.00",Marketing & Media,Marketing,Sponsorship
H M Land Registry,31/03/2010,"262,246.41",Facilities,Accommodation Services,Rents
H M Land Registry,07/07/2009,"100,000.00",ICT,Hardware,Asset Purch Contra -
H M Land Registry,07/07/2009,"100,000.00",ICT,Hardware,IT-Capital
H M Land Registry,25/03/2010,"50,563.59",Facilities,Accommodation Services,Rents
H M Land Registry,31/03/2010,"50,563.59",Facilities,Accommodation Services,Rents
H M Land Registry,07/07/2009,"-100,000.00",Unclassified,Unclassified,Capital Reversal
Hampshire Occupational Health Ltd,06/10/2009,"2,490.00",Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,13/07/2009,"1,620.00",Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,04/12/2009,"1,620.00",Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,05/11/2009,"1,475.00",Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,31/03/2010,"1,000.00",Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,29/09/2009,870.00,Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,09/12/2009,870.00,Personnel Related,Staff Health & Safety,Health & Safety
Hampshire Occupational Health Ltd,26/01/2010,870.00,Personnel Related,Staff Health & Safety,Health & Safety
Hampshire Occupational Health Ltd,23/02/2010,870.00,Personnel Related,Staff Health & Safety,Staff Rel H&S
Hampshire Occupational Health Ltd,10/02/2010,565.00,Personnel Related,Staff Health & Safety,Staff Rel H&S
Hand Picked Hotels Ltd,07/10/2009,"7,500.00",Marketing & Media,Marketing,Exhibitions & Events
Hand Picked Hotels Ltd,07/10/2009,612.45,Marketing & Media,Marketing,Exhibitions & Events
Harris Transport Ltd,28/07/2009,857.00,Logistics,Transport,Transport of Prods
Harris Transport Ltd,28/07/2009,630.90,Logistics,Transport,Transport of Prods
Harris Transport Ltd,29/07/2009,528.00,Logistics,Transport,Transport of Prods
Havant Borough Council,31/03/2010,"8,858.41",Facilities,Accommodation Services,HQ Accommodation Pre
Hay Group Management Ltd,29/05/2009,"6,000.00",Unclassified,Unclassified,Corporate Subs
Helical Pier Systems UK Ltd,07/09/2009,"5,357.50",Unclassified,Unclassified,Other Op Supp & Ser
Helical Pier Systems UK Ltd,03/08/2009,"4,045.00",Unclassified,Unclassified,Other Op Supp & Ser
Helical Pier Systems UK Ltd,05/05/2009,"3,865.00",Unclassified,Unclassified,Other Op Supp & Ser
Hewlett Packard Ltd,22/04/2009,"44,725.44",ICT,Maintenance & Support,Comp Software Maint
Hewlett Packard Ltd,13/05/2009,"38,636.76",ICT,Maintenance & Support,Comp Software Maint
Hitwise,25/08/2009,"19,000.00",Marketing & Media,Marketing,New Media on-line Mt
Hitwise,11/02/2010,"15,000.00",Marketing & Media,Marketing,New Media on-line Mt
HM Revenue & Customs,03/09/2009,"13,416.26",Facilities,Accommodation Services,Rents
Hohner UK Limited,11/06/2009,"3,209.00",Facilities,Building Management,Non Comp Equip  Main
Hohner UK Limited,13/05/2009,"1,063.57",Facilities,Building Management,Non Comp Equip  Main
Horwarth Software Ltd,31/03/2010,"3,130.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwarth Software Ltd,31/03/2010,"1,850.00",ICT,Maintenance & Support,Comp Software Maint
Horwath Software Services,18/08/2009,"9,026.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,17/12/2009,"6,517.50",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,19/10/2009,"6,035.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,21/07/2009,"6,027.80",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,22/10/2009,"5,800.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,20/04/2009,"5,531.50",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Horwath Software Services,18/03/2010,"5,525.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
House of Images,01/10/2009,"2,500.00",ICT,Managed / Outsourced Services,Offsite Hosting
Howard Smith Papers Ltd,31/03/2010,"17,516.66",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,30/11/2009,"17,030.09",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,25/01/2010,"16,987.16",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,17/09/2009,"14,482.73",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,06/10/2009,"6,593.40",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,29/06/2009,"5,891.00",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,18/08/2009,"5,891.00",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,27/05/2009,"4,560.15",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,16/07/2009,"4,224.84",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,10/11/2009,"4,055.80",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,06/07/2009,"3,041.85",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,02/03/2010,"2,822.85",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,06/07/2009,"2,822.85",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,07/09/2009,"2,459.24",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,02/06/2009,"2,398.48",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,02/06/2009,"2,132.40",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,01/06/2009,"1,844.43",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,11/06/2009,"1,844.43",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,01/06/2009,"1,768.23",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,29/06/2009,"1,637.10",Unclassified,Unclassified,Ind Prod Supp
Howard Smith Papers Ltd,29/06/2009,"1,229.89",Unclassified,Unclassified,Ind Prod Supp
Howard Smith Papers Ltd,12/10/2009,"1,209.60",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,14/08/2009,"1,179.36",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,01/06/2009,"1,091.40",Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,17/06/2009,829.50,Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,01/06/2009,639.27,Unclassified,Unclassified,Dir Prod Supp
Howard Smith Papers Ltd,29/06/2009,589.41,Unclassified,Unclassified,Ind Prod Supp
HPC  plc,17/12/2009,"1,825.85",Facilities,Building Management,Non Comp Equip  Main
HPC  plc,09/02/2010,"1,148.60",Facilities,Building Management,Non Comp Equip  Main
HRG (UK) Ltd,03/11/2009,"68,560.09",Marketing & Media,Promotion,Point of Sale Mats
HRG (UK) Ltd,09/06/2009,"30,576.50",Marketing & Media,Promotion,Point of Sale Mats
HRG (UK) Ltd,31/03/2010,"25,410.00",Marketing & Media,Marketing,New Media on-line Mt
HRG (UK) Ltd,31/03/2010,"19,969.18",Marketing & Media,Marketing,New Media on-line Mt
HRG (UK) Ltd,08/06/2009,"10,950.00",Marketing & Media,Promotion,Point of Sale Mats
HRG (UK) Ltd,08/01/2010,528.00,Marketing & Media,Promotion,Point of Sale Mats
HRG (UK) Ltd,02/03/2010,"-4,298.40",Marketing & Media,Promotion,Point of Sale Mats
Hubert Burda Media UK,03/06/2009,"1,000.00",Marketing & Media,Advertising,Advertising
Hubert Burda Media UK,02/07/2009,"1,000.00",Marketing & Media,Advertising,Advertising
Hubert Burda Media UK,06/08/2009,"1,000.00",Marketing & Media,Advertising,Advertising
Hughes Ellard,18/03/2010,"2,000.00",Facilities,Accommodation Services,Rents
Hughes Ellard,18/03/2010,500.00,Facilities,Accommodation Services,Rents
IBM United Kingdom,20/05/2009,"4,075.77",Facilities,Building Management,Reactive Maintenance
Icendris Training &,02/03/2010,"1,543.11",Professional Services - Other,Learning & Development Services,Corporate Training
Icendris Training &,13/10/2009,"1,456.62",Professional Services - Other,Learning & Development Services,Corporate Training
Icendris Training &,16/07/2009,"1,450.27",Professional Services - Other,Learning & Development Services,Corporate Training
Ideas Ltd,24/06/2009,"7,414.78",Facilities,Office Furniture,Office Furn & Equip
Ideas Ltd,14/01/2010,"6,503.57",Facilities,Office Furniture,Office Furn & Equip
IDS Security Systems Ltd,09/06/2009,"5,600.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,11/01/2010,"5,600.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,30/03/2010,"1,985.00",Facilities,Building Management,Planned Preventative
IDS Security Systems Ltd,24/11/2009,"1,748.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,23/04/2009,"1,386.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,29/09/2009,"1,307.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,25/02/2010,"1,252.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,10/09/2009,"1,057.00",Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,14/08/2009,892.00,Facilities,Building Management,Non Comp Equip  Main
IDS Security Systems Ltd,17/09/2009,560.00,Facilities,Building Management,Non Comp Equip  Main
ILX Group plc,31/03/2010,"5,000.00",Professional Services - Other,Learning & Development Services,Corporate Training
IMLPO Ltd,20/04/2009,"4,500.00",Marketing & Media,Marketing,Exhibitions & Events
Infotech Enterprises Europe Ltd,13/05/2009,"39,980.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,16/07/2009,"39,980.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,01/12/2009,"39,980.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,10/02/2010,"39,980.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,24/07/2009,"36,966.50",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,17/12/2009,"36,966.50",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,20/01/2010,"36,966.50",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,13/05/2009,"36,606.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,16/07/2009,"36,606.75",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,01/12/2009,"29,653.00",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,10/02/2010,"29,653.00",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,31/03/2010,"16,914.00",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,31/03/2010,"9,120.00",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,01/12/2009,"8,828.00",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,20/05/2009,"3,600.00",ICT,Managed / Outsourced Services,Offsite Hosting
Infotech Enterprises Europe Ltd,13/05/2009,"2,475.00",ICT,Maintenance & Support,Comp Software Maint
Infotech Enterprises Europe Ltd,13/05/2009,"2,225.00",ICT,Software,Other Software
Innovation Leadership Forum,09/03/2010,"3,000.00",Unclassified,Unclassified,Corporate Subs
Institute for Employment Studies,30/09/2009,"12,000.00",Personnel Related,Unclassified,Prepayment HR
Institute for Employment Studies,29/05/2009,"2,720.00",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Intellident Ltd,29/03/2010,"5,835.00",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,25/01/2010,"13,613.04",ICT,Software,Comp Software Lic
Intercept It Limited,11/12/2009,"13,158.50",ICT,Hardware,IT-Capital
Intercept It Limited,11/12/2009,"10,209.78",ICT,Hardware,Asset Purch Contra -
Intercept It Limited,11/12/2009,"10,209.78",ICT,Software,Software - Capital
Intercept It Limited,28/09/2009,"5,569.68",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"4,886.28",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"4,514.04",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,25/01/2010,"4,376.16",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"3,662.76",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,"3,282.00",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,"3,282.00",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,"2,948.72",ICT,Hardware,Asset Purch Contra -
Intercept It Limited,11/12/2009,"2,948.72",ICT,Software,Software - Capital
Intercept It Limited,28/09/2009,"2,921.22",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"2,209.10",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"2,188.67",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"1,932.08",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"1,626.76",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,"1,378.20",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,989.14,ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,798.00,ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,798.00,ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,28/09/2009,794.30,ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,-798.00,ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,"-2,948.72",ICT,Software,Software - Capital
Intercept It Limited,11/12/2009,"-3,282.00",ICT,Maintenance & Support,Comp Software Maint
Intercept It Limited,11/12/2009,"-10,209.78",ICT,Software,Software - Capital
Intercept It Limited,11/12/2009,"-13,158.50",Unclassified,Unclassified,Capital Reversal
Intergraph (UK) Ltd,28/01/2010,"786,558.00",ICT,Software,Other Software
Intergraph (UK) Ltd,26/06/2009,"512,000.00",ICT,Software,Other Software
Intergraph (UK) Ltd,15/12/2009,"292,853.00",ICT,Software,Other Software
Intergraph (UK) Ltd,15/12/2009,"148,269.00",ICT,Software,Other Software
Intergraph (UK) Ltd,19/08/2009,"143,708.00",ICT,Software,Other Software
Intergraph (UK) Ltd,28/01/2010,"115,769.00",ICT,Software,Other Software
Intergraph (UK) Ltd,24/04/2009,"48,450.00",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"17,539.08",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"14,962.32",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,23/03/2010,"14,122.33",ICT,Software,Other Software
Intergraph (UK) Ltd,24/04/2009,"13,641.42",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"11,129.04",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,01/02/2010,"7,215.65",Professional Services - Other,Learning & Development Services,Non specialised trai
Intergraph (UK) Ltd,12/11/2009,"6,750.00",Professional Services - Other,Learning & Development Services,Non specialised trai
Intergraph (UK) Ltd,24/04/2009,"6,345.84",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"5,855.98",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"4,227.48",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,13/01/2010,"4,000.00",Professional Services - Other,Learning & Development Services,Non specialised trai
Intergraph (UK) Ltd,24/04/2009,"3,928.20",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"3,894.96",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,13/11/2009,"3,500.00",Professional Services - Other,Learning & Development Services,Non specialised trai
Intergraph (UK) Ltd,24/04/2009,"3,244.80",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,18/03/2010,"2,463.00",ICT,Maintenance & Support,Computer Equip Maint
Intergraph (UK) Ltd,24/04/2009,"2,446.34",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,12/11/2009,"2,289.00",Professional Services - Other,Learning & Development Services,Non specialised trai
Intergraph (UK) Ltd,18/03/2010,"1,700.00",Facilities,Building Management,Non Comp Equip  Main
Intergraph (UK) Ltd,24/04/2009,"1,016.64",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,"1,016.52",Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,649.61,Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,649.35,Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,24/04/2009,519.74,Unclassified,Unclassified,Other DC&M
Intergraph (UK) Ltd,23/03/2010,"-2,152.33",ICT,Software,Other Software
Intergraph (UK) Ltd,28/01/2010,"-100,000.00",ICT,Software,Other Software
Interwoven Ltd,25/03/2010,"20,401.63",ICT,Maintenance & Support,Comp Software Maint
Interwoven Ltd,25/03/2010,"8,262.00",ICT,Maintenance & Support,Comp Software Maint
Interwoven Ltd,25/03/2010,"4,874.80",Professional Services - Consultancy,Strategic Consultancy,Management Consult
Interwoven Ltd,25/03/2010,"1,758.48",ICT,Maintenance & Support,Comp Software Maint
Interwoven Ltd,25/03/2010,"1,468.75",ICT,Maintenance & Support,Comp Software Maint
Interwoven Ltd,25/03/2010,"1,198.50",ICT,Maintenance & Support,Comp Software Maint
Interwoven Ltd,25/03/2010,881.28,ICT,Maintenance & Support,Comp Software Maint
IP Media Solutions GmbH,02/11/2009,"4,800.00",Facilities,Building Management,Non Comp Equip  Main
ISL (Insite Solutions Ltd),03/11/2009,"8,247.92",Personnel Related,Unclassified,Recruitment
ISL (Insite Solutions Ltd),15/06/2009,"6,944.70",Personnel Related,Unclassified,Recruitment
James Barr,11/02/2010,"9,540.16",Facilities,Accommodation Services,Prepaid rents
James Barr,08/07/2009,"5,382.99",Facilities,Accommodation Services,Prepaid rents
James Barr,08/07/2009,"4,236.91",Facilities,Accommodation Services,Prepaid rents
James Barr,07/08/2009,"2,565.00",Facilities,Accommodation Services,Prepaid rents
James Barr,14/12/2009,"2,276.88",Facilities,Accommodation Services,Prepaid rents
James Barr,21/10/2009,845.32,Energy & Utilities,Electricity,Power
James Barr,02/06/2009,600.00,Facilities,Accommodation Services,Rents
James Barr,08/07/2009,"-8,891.71",Facilities,Accommodation Services,Prepaid rents
James Barr,11/02/2010,"-9,507.13",Facilities,Accommodation Services,Prepaid rents
Jason Hawkes Aerial Photo Library,08/03/2010,860.00,Unclassified,Unclassified,Publishing Costs
JB International Consultants Ltd,08/10/2009,"5,550.00",Professional Services - Other,Learning & Development Services,Technical Training
Kaleidoscope Management Development,10/08/2009,"2,850.00",ICT,Maintenance & Support,Comp Software Maint
Kaleidoscope Management Development,02/04/2009,"1,554.00",Professional Services - Other,Learning & Development Services,Corporate Training
KBA (UK) Ltd,30/03/2010,"6,000.00",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,24/06/2009,"4,673.18",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,05/01/2010,"1,825.00",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,18/08/2009,"1,652.00",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,18/08/2009,"1,630.00",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,05/01/2010,"1,570.00",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,29/04/2009,"1,066.21",Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,04/12/2009,940.00,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,26/11/2009,860.00,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,03/06/2009,857.40,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,18/08/2009,820.00,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,18/08/2009,789.70,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,03/06/2009,769.70,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,03/06/2009,765.00,Facilities,Building Management,Non Comp Equip  Main
KBA (UK) Ltd,06/05/2009,515.84,Facilities,Building Management,Non Comp Equip  Main
Keele Facilities Management Ltd,20/04/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,29/04/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,11/06/2009,"1,104.16",Facilities,Accommodation Services,Rents
Keele Facilities Management Ltd,08/07/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,28/07/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,04/09/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,01/10/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,02/11/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,08/01/2010,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,05/02/2010,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,30/03/2010,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,08/12/2009,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keele Facilities Management Ltd,09/03/2010,"1,104.16",Facilities,Accommodation Services,Prepaid rents
Keen Marketing Supplies Ltd,20/07/2009,551.20,Unclassified,Unclassified,Dir Prod Supp
Keen Marketing Supplies Ltd,30/04/2009,534.00,Unclassified,Unclassified,Dir Prod Supp
Keen Marketing Supplies Ltd,26/06/2009,534.00,Unclassified,Unclassified,Dir Prod Supp
Ken Golding,13/05/2009,710.00,Unclassified,Unclassified,Outsourced Printing
Kennedys,21/10/2009,"2,395.00",Professional Services - Consultancy,Legal Consultancy,Legal Fees
Kennedys,18/01/2010,"1,683.15",Professional Services - Consultancy,Legal Consultancy,Legal Fees
Kennedys,25/03/2010,"1,202.00",Professional Services - Consultancy,Legal Consultancy,Legal Fees
Kennedys,15/09/2009,900.00,Professional Services - Consultancy,Legal Consultancy,Legal Fees
Keswick Tourism Association Ltd,15/04/2009,"6,000.00",Marketing & Media,Marketing,New Media on-line Mt
Keswick Tourism Association Ltd,23/04/2009,"5,000.00",Marketing & Media,Marketing,New Media on-line Mt
Keswick Tourism Association Ltd,29/05/2009,"4,800.00",Marketing & Media,Marketing,New Media on-line Mt
Keswick Tourism Association Ltd,22/10/2009,"4,125.00",Marketing & Media,Marketing,New Media on-line Mt
Key Terra -Firma Ltd,18/02/2010,"3,050.00",ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,09/03/2010,"1,700.00",ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,29/04/2009,900.00,ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,18/02/2010,800.00,ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,18/02/2010,525.00,ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,18/02/2010,525.00,ICT,Maintenance & Support,Comp Software Maint
Key Terra -Firma Ltd,09/03/2010,525.00,ICT,Maintenance & Support,Comp Software Maint
Kier Property Developments Ltd,11/08/2009,"977,386.03",Unclassified,Unclassified,Land & Buildings Cap
Kier Property Developments Ltd,01/05/2009,"124,450.00",Unclassified,Unclassified,Land & Buildings Cap
Kier Property Developments Ltd,01/05/2009,"89,245.00",Unclassified,Unclassified,Land & Buildings Cap
Kier Property Developments Ltd,01/05/2009,"81,967.00",Unclassified,Unclassified,Land & Buildings Cap
Kier Property Developments Ltd,27/05/2009,"31,582.00",Unclassified,Unclassified,Land & Buildings Cap
Kier Property Developments Ltd,01/05/2009,"13,836.00",Unclassified,Unclassified,Land & Buildings Cap
King Sturge,11/06/2009,"2,475.00",Facilities,Accommodation Services,Estates professional
King Sturge,21/04/2009,"2,250.00",Facilities,Accommodation Services,Estates professional
King Sturge,25/02/2010,"2,200.00",Facilities,Accommodation Services,Estates professional
King Sturge,20/05/2009,"2,075.00",Facilities,Accommodation Services,Estates professional
King Sturge,23/03/2010,"2,050.00",Facilities,Accommodation Services,Estates professional
King Sturge,10/11/2009,"1,900.00",Facilities,Accommodation Services,Estates professional
King Sturge,12/08/2009,"1,800.00",Facilities,Accommodation Services,Estates professional
King Sturge,06/10/2009,"1,500.00",Facilities,Accommodation Services,Estates professional
King Sturge,17/09/2009,"1,475.00",Facilities,Accommodation Services,Estates professional
King Sturge,22/07/2009,"1,440.00",Facilities,Accommodation Services,Estates professional
King Sturge,14/01/2010,"1,275.00",Facilities,Accommodation Services,Estates professional
King Sturge,03/06/2009,"1,020.00",Facilities,Accommodation Services,Estates professional
King Sturge,17/09/2009,750.00,Facilities,Accommodation Services,Estates professional
King Sturge,25/03/2010,750.00,Facilities,Accommodation Services,Estates professional
King Sturge,14/01/2010,575.00,Facilities,Accommodation Services,Estates professional
King Sturge Client Account 999,28/08/2009,"3,861.46",Facilities,Accommodation Services,Short Term Onerous L
King Sturge Client Account 999,07/09/2009,"2,942.85",Facilities,Accommodation Services,Short Term Onerous L
King Sturge Client Account 999,02/12/2009,"2,820.38",Facilities,Accommodation Services,Short Term Onerous L
King Sturge Client Account 999,28/07/2009,"2,556.25",Facilities,Accommodation Services,Short Term Onerous L
King Sturge Client Account 999,03/03/2010,"2,452.50",Facilities,Accommodation Services,Short Term Onerous L
King Sturge Client Account 999,17/12/2009,750.00,Facilities,Accommodation Services,Estates professional
Kinross & Render Ltd,30/03/2010,"7,295.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,30/03/2010,"6,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,23/10/2009,"3,705.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,06/05/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,09/06/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,08/07/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,25/08/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,24/09/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
Kinross & Render Ltd,17/11/2009,"3,000.00",Marketing & Media,Marketing,PR (Press)
