Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",MENDIP MEDIA GROUP LTD,1053511,584.04,  - Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1053514,-31170.73,  - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1053520,37404.88,  - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1053549,130.00,  - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1053549,160.00,  - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Publications,Market Frameworks - Export Control Organisation,PLAIN ENGLISH CAMPAIGN LTD,1053550,1830.00,  - Publications,SK22 3ES,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053551,284.57,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053551,40.53,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/04/2012,Other Overseas Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,AOC CREATE LTD T/A ASSOCIATION OF COLLEGES,1053552,3000.00,  - Other Overseas Travel & Subsistence (Programme),WC1A 1HU,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053553,8.00,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053554,16.01,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053555,16.01,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053556,16.01,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053556,200.00,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053559,80.04,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053561,48.02,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053563,3312.01,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053563,50.00,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Additions - British Shipbuilders PDC,Business & Skills Group - Advanced Manufacturing Services,BRITISH SHIPBUILDERS,1053565,4000000.00,  - Additions - British Shipbuilders PDC,SR3 1JG,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Commercial Directorate,HEMSCOTT GROUP LTD,1053571,13600.00,  - InfoSource Desktop Information and Research Services,EC1Y 1HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Maintenance of Office Machinery,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES FINANCE LTD,1053574,24.45,  - Maintenance of Office Machinery,CM20 2FQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Maintenance of Office Machinery,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES FINANCE LTD,1053577,1041.00,  - Maintenance of Office Machinery,CM20 2FQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053579,4.48,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Freight Charges,Finance & Commercial Group - Commercial Directorate,DHL GLOBAL FORWARDING (UK) LTD,1053582,6762.83,  - Freight Charges,TW18 4BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1053584,0.32,  - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",DR N STANGER & PARTNERS (ST ANN STREET SURGERY),1053585,42.00,  - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Freight Charges,Finance & Commercial Group - Commercial Directorate,DHL GLOBAL FORWARDING (UK) LTD,1053592,1135.74,  - Freight Charges,TW18 4BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1053598,160.41,  - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1053601,176.45,  - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1053606,137.61,  - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1053609,187.35,  - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1053618,4.00,  - Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Other Staff Costs (Programme),Business & Skills Group - RDA Transition and Closures,PA CONSULTING GROUP LTD,1053621,183296.00,  - Other Staff Costs (Programme),SW1W 9SR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Catering Services,ESBR - Strategy and Growth,COMPETITION COMMISSION,1053626,49.25,  - Catering Services,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",CAPITA RESOURCING LTD,1053629,2252.28,  - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",CAPITA RESOURCING LTD,1053630,1576.60,  - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Other Postage Costs,ESBR - BRDO,NEOPOST LTD,1053631,48.00,  - Other Postage Costs,RM1 2AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OCB (ELECTRICAL) LTD,1053632,9360.00,  - Leased Buildings - Clearing,HA5 5PA,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OCB (ELECTRICAL) LTD,1053633,2640.00,  - Leased Buildings - Clearing,HA5 5PA,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Leadership & People Management Training,ESBR - DG & Group Support,THE DEVELOPMENT PARTNERSHIP,1053634,4950.00,  - Leadership & People Management Training,WC2E 9DS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OCB (ELECTRICAL) LTD,1053635,64281.72,  - Leased Buildings - Clearing,HA5 5PA,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OCB (ELECTRICAL) LTD,1053636,74743.20,  - Leased Buildings - Clearing,HA5 5PA,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Air Fares (Programme),Knowledge & Innovation Group - Research Base,UNIVERSITY OF GLAMORGAN,1053637,1006.17,  - Air Fares (Programme),CF37 1DL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Air Fares (Programme),Knowledge & Innovation Group - Research Base,UNIVERSITY OF GLAMORGAN,1053637,72.54,  - Air Fares (Programme),CF37 1DL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Others UK Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,UNIVERSITY OF GLAMORGAN,1053637,202.28,  - Others UK Travel & Subsistence (Programme),CF37 1DL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1053638,564.38,  - Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1053639,6348.43,  - Accommodation Rentals,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1053639,1767.25,  - Accommodation Rentals,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1053639,0.20,  - Accommodation Rentals,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Rates,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1053639,3084.17,  - Rates,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1053639,702.14,  - Service Charges,CF14 3UW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",SAPPHIRE CLAIMS MANAGEMENT LTD,1053640,248.00,  - Criminal Law and Prosecution Work,DE21 6HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",SAPPHIRE CLAIMS MANAGEMENT LTD,1053640,2505.94,  - Criminal Law and Prosecution Work,DE21 6HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Hire of Agency Staff (Professional/Management),Shareholder Executive - Shareholder Executive,CAPITA RESOURCING LTD,1053642,2608.20,  - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/04/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund,CAPITA RESOURCING LTD,1053643,5040.00,  - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",CAPITA RESOURCING LTD,1053644,1801.82,  - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,ADT FIRE AND SECURITY PLC,1053645,431.41,  - Maintenance,M16 9XY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,ADT FIRE AND SECURITY PLC,1053647,1923.12,  - Maintenance,M16 9XY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,FIREMARK LTD,1053650,82.00,  - Maintenance,TA6 4NZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,FIREMARK LTD,1053652,693.90,  - Maintenance,TA6 4NZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Telecommunications,ESBR - Better Regulation Executive (BRE),VODAFONE LTD,1053654,5.12,  - Telecommunications,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Mobile Phones,ESBR - Better Regulation Executive (BRE),VODAFONE LTD,1053654,1.81,  - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Rail Fares,ESBR - BRDO,EXPOTEL HOTEL RESERVATIONS LTD,1053655,207.88,  - Rail Fares,SK4 2RZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1053657,1948.38,  - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1053659,1520.00,  - Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1053660,564.26,  - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1053661,452.72,  - Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Gas,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1053661,226.91,  - Gas,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Learning & Development CS Skills,"Legal, People & Communications Group - Human Resources",CAMPAIGN FOR LEARNING,1053662,95.00,  - Learning & Development CS Skills,SW1P 1RD,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1053663,1948.38,  - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Learning & Development CS Skills,"Legal, People & Communications Group - Human Resources",KINGS COLLEGE LONDON,1053664,1200.00,  - Learning & Development CS Skills,SE1 8WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1053665,1819.74,  - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1053666,2541.20,  - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Mobile Phones,Business & Skills Group - Advanced Manufacturing Services,TELEFONICA O2 UK LTD,1053667,14.29,  - Mobile Phones,MK77 1UB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2012,Other Training Costs,Finance & Commercial Group - Internal Audit,CHARTERED INSTITUTE OF INTERNAL AUDITORS,1053668,258.00,  - Other Training Costs,SW4 7BX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/04/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,MINISTRY OF DEFENCE,1053672,64986.00,  - Leased Buildings - Clearing,L2 3YL,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - Analysis Directorate,ADECCO UK LTD,1053683,638.75,  - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - Analysis Directorate,ADECCO UK LTD,1053685,802.56,  - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - Analysis Directorate,ADECCO UK LTD,1053687,862.97,  - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - Analysis Directorate,ADECCO UK LTD,1053689,778.61,  - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Mobile Phones,Market Frameworks - Europe Trade & International Directorate,VODAFONE LTD,1053693,2.86,  - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,CITY OF YORK COUNCIL,1053694,11848.02,  - Grants - Current - Other,YO1 2ET,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,CITY OF YORK COUNCIL,1053694,20834.00,  - Grants - Current - Other,YO1 2ET,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,CITY OF YORK COUNCIL,1053694,20834.00,  - Grants - Current - Other,YO1 2ET,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,CITY OF YORK COUNCIL,1053694,20834.00,  - Grants - Current - Other,YO1 2ET,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Car Hire and Leasing,Market Frameworks - Labour Market,INCHCAPE FLEET SOLUTIONS LTD,1053695,182.14,  - Car Hire and Leasing,PO6 4RP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1053696,84.56,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/04/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1053697,140.71,  - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,SOLIHULL METROPOLITAN BOROUGH COUNCIL,1053699,4299.68,  - Grants - Current - Other,B91 9GN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,SOLIHULL METROPOLITAN BOROUGH COUNCIL,1053699,22893.00,  - Grants - Current - Other,B91 9GN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,SOLIHULL METROPOLITAN BOROUGH COUNCIL,1053699,22893.00,  - Grants - Current - Other,B91 9GN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,SOLIHULL METROPOLITAN BOROUGH COUNCIL,1053699,22893.00,  - Grants - Current - Other,B91 9GN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Other UK Travel & Subsistence,Finance & Commercial Group - Finance Group,WALES AUDIT OFFICE,1053701,1994.28,  - Other UK Travel & Subsistence,CF11 9LJ,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,External Legal Advice,Business & Skills Group - Advanced Manufacturing Services,18 RED LION COURT,1053702,755.50,  - External Legal Advice,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,External Legal Advice,Business & Skills Group - Advanced Manufacturing Services,18 RED LION COURT,1053703,708.95,  - External Legal Advice,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,External Legal Advice,Business & Skills Group - Advanced Manufacturing Services,18 RED LION COURT,1053704,825.41,  - External Legal Advice,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",DARBYS,1053705,410.30,  - Criminal Law and Prosecution Work,OX1 2DN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Two-Way Match Accruals (MANUAL),ESBR - LBRO,BIRMINGHAM CITY COUNCIL,1053743,7129.25,  - Two-Way Match Accruals (MANUAL),B2 2HU,LOC,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Finance & Accounting Advice,Shareholder Executive - Shareholder Executive,INALYTICS LTD,1053771,70000.00,  - Finance & Accounting Advice,CR0 1YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",TNT UK LTD,1053772,98.36,  - Criminal Law and Prosecution Work,BL8 9AR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,JOLLY HOTEL DU GRAND SABLON,1053774,120.83,  - Hotels Overseas,.,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,"Legal, People & Communications Group - Legal Services",JOLLY HOTEL DU GRAND SABLON,1053775,120.83,  - Hotels Overseas,.,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,NH ATLANTA HOTEL,1053776,201.66,  - Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Market Frameworks - Business Environment,NH ATLANTA HOTEL,1053777,127.49,  - Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",KJB Partners Ltd,1053778,3129.72,  - Criminal Law and Prosecution Work,DE56 0UN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,NH ATLANTA HOTEL,1053779,135.83,  - Hotels Overseas,1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Business & Skills Group - Enterprise Directorate,SILKEN BERLAYMONT HOTEL,1053780,254.99,  - Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,SILKEN BERLAYMONT HOTEL,1053781,157.49,  - Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Market Frameworks - Labour Market,SILKEN BERLAYMONT HOTEL,1053782,254.99,  - Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Market Frameworks - Europe Trade & International Directorate,SILKEN BERLAYMONT HOTEL,1053783,204.99,  - Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Business & Skills Group - Enterprise Directorate,SILKEN BERLAYMONT HOTEL,1053784,774.97,  - Hotels Overseas,B-1000,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/04/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,HUDDERSFIELD TEXTILE TRAINING LTD,1053785,162447.25,  - Grants - Current - Other,HD2 1YF,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2012,Hotels Overseas,Knowledge & Innovation Group - Research Base,BRUSSELS EUROPA,1053787,171.66,  - Hotels Overseas,1040,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/04/2012,Mobile Phones,Market Frameworks - Consumer and Competition Policy,VODAFONE LTD,1053789,19.80,  - Mobile Phones,RG14 1LA,,,,Administration
