Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,996269,Spend on Inventory - General,"6,570.14"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,996269,Spend on Inventory - General,475.56
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,996269,Spend on Inventory - General,198.41
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,996270,Medical health services,"27,300.59"
Ministry of Defence,Ministry of Defence,14/09/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,996270,Fees for professional services excluding legal fees,"2,503.14"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,996271,Equipment support non-project costs,"24,594.65"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CENTRAL BEDFORDSHIRE COUNCIL,LU6 9HE,996274,Rent buildings - non civil estate property and married quarter property,"101,196.49"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CHERWELL DISTRICT COUNCIL,OX15 4BH,996284,Rent buildings - non civil estate property and married quarter property,"35,194.68"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,996286,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CITY OF EDINBURGH COUNCIL,EH1 1UF,996290,Rent buildings - non civil estate property and married quarter property,"88,528.33"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CITY OF WESTMINSTER,SW1E 6QP,996291,Rent buildings - non civil estate property and married quarter property,"35,967.81"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,CITY OF YORK COUNCIL,YO1 7DU,996292,Rent buildings - non civil estate property and married quarter property,"45,720.78"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,COLCHESTER BOROUGH COUNCIL,CO1 1QY,996304,Rent buildings - non civil estate property and married quarter property,"118,389.04"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,COTSWOLD DISTRICT COUNCIL,GL7 1PY,996311,Rent buildings - non civil estate property and married quarter property,"30,410.34"
Ministry of Defence,Ministry of Defence,14/09/2012,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,996312,Property dwellings private finance initiative - service concession arrangement service charge,"363,328.92"
Ministry of Defence,Ministry of Defence,14/09/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,996327,Research and development at the pre main gate stage of a project,"82,467.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,996331,Equipment support non-project costs,"1,262.70"
Ministry of Defence,Ministry of Defence,14/09/2012,Externally delivered education and training,Land Forces,DEFLOG VQ TRUST LIMITED,HU17 8DY,996332,External military training ,"33,000.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,996337,Fiscal asset under construction - capital in year addition,"2,122,399.30"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,996338,Freight movement costs,"13,786.30"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,996338,Freight movement costs,"10,929.92"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,996338,Freight movement costs,"2,500.44"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,996338,Freight movement costs,"1,198.06"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,996338,Freight movement costs,78.12
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,DOVER DISTRICT COUNCIL,CT16 3PG,996343,Rent buildings - non civil estate property and married quarter property,"25,976.38"
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,DR K BOYD AND PARTNERS T/A THE CONCORD MEDICAL CENTRE,BS34 6BQ,996348,Medical health services,"33,404.08"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,996368,Rent buildings - non civil estate property and married quarter property,"52,396.46"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,EAST LINDSEY DISTRICT COUNCIL,LN11 8XN,996369,Rent buildings - non civil estate property and married quarter property,"34,632.91"
Ministry of Defence,Ministry of Defence,14/09/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,996378,Cost of food services,"123,266.21"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,FAREHAM BOROUGH COUNCIL,PO16 7PU,996390,Rent buildings - non civil estate property and married quarter property,"45,875.40"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of inventory and services ,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,996392,Consumption of medical dental and veterinary inventory,"134,280.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,996392,Spend on Inventory - General,"12,672.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,FIFE COUNCIL,KY7 5LT,996393,Rent buildings - non civil estate property and married quarter property,"73,857.17"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,996398,Spend on Inventory - General,"28,413.37"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,996398,Spend on Inventory - General,"12,061.96"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,996398,Spend on Inventory - General,"3,355.74"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,FYLDE BOROUGH COUNCIL,FY8 1LW,996406,Rent buildings - non civil estate property and married quarter property,"27,327.53"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,GOSPORT BOROUGH COUNCIL,PO12 1EB,996422,Rent buildings - non civil estate property and married quarter property,"118,287.62"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,GREENWICH COUNCIL,SE18 6BU,996425,Rent buildings - non civil estate property and married quarter property,"33,356.78"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,GUILDFORD BOROUGH COUNCIL,GU2 4BB,996428,Rent buildings - non civil estate property and married quarter property,"58,650.61"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,HAMBLETON DISTRICT COUNCIL,DL6 2UU,996432,Rent buildings - non civil estate property and married quarter property,"101,173.38"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,HARROGATE BOROUGH COUNCIL,HG1 2SG,996433,Rent buildings - non civil estate property and married quarter property,"79,074.94"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,HART DISTRICT COUNCIL,GU51 4AE,996435,Rent buildings - non civil estate property and married quarter property,"96,682.61"
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,996438,Medical health services,"18,981.36"
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Defence Infrastructure Organisation ,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,996438,Medical health services,"5,715.47"
Ministry of Defence,Ministry of Defence,14/09/2012,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,996438,Fees for professional services excluding legal fees,137.5
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,HERTSMERE BOROUGH COUNCIL,WD6 1WA,996440,Rent buildings - non civil estate property and married quarter property,"38,842.10"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,HOBSON INDUSTRIES LIMITED,LN11 9TR,996442,Spend on Inventory - General,"32,480.74"
Ministry of Defence,Ministry of Defence,14/09/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,996443,Movement of service personnel,"15,965.24"
Ministry of Defence,Ministry of Defence,14/09/2012,Administration,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,996443,General administration,"13,415.05"
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,996445,Medical health services,"52,940.11"
Ministry of Defence,Ministry of Defence,14/09/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,996445,Fees for professional services excluding legal fees,"41,768.58"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,996448,Equipment support non-project costs,"31,864.54"
Ministry of Defence,Ministry of Defence,14/09/2012,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,996448,Information technology services,"16,353.84"
Ministry of Defence,Ministry of Defence,14/09/2012,IT and communication services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,996449,IT and communications private finance initiative - service concession arrangements service charge,"1,238,020.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,HUNTINGDONSHIRE DISTRICT COUNCIL,PE29 3TN,996451,Rent buildings - non civil estate property and married quarter property,"49,347.45"
Ministry of Defence,Ministry of Defence,14/09/2012,Externally delivered education and training,Central TLB,IBM UNITED KINGDOM LIMITED,PO6 3AE,996454,External training - civilian,"1,975.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Fees for professional services,Air Command,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,996481,Fees for professional services excluding legal fees,"75,828.82"
Ministry of Defence,Ministry of Defence,14/09/2012,Fuel for military use,Air Command,KEMBLE AIR SERVICES LTD,GL7 6BA,996483,Aviation fuel casual uplift consumed,"32,800.23"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,996484,Spend on Inventory - General,"75,402.72"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,KILLGERM CHEMICALS LTD,WF5 9AR,996485,Spend on Inventory - General,"117,010.20"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,L H GROUP SERVICES LTD,DE13 8EN,996488,Equipment support non-project costs,"66,147.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,996489,Spend on Inventory - General,"74,971.31"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,996489,Spend on Inventory - General,"45,360.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER SERVICES LIMITED,BB1 2QE,996489,Spend on Inventory - General,"15,582.18"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Navy Command,L WHITAKER SERVICES LIMITED,BB1 2QE,996489,Spend on Inventory - General,"3,358.16"
Ministry of Defence,Ministry of Defence,14/09/2012,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,996490,Information technology services,"43,090.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,LOGIC M H LTD,NE46 4JL,996501,Spend on Inventory - General,"26,448.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,LONDON BOROUGH OF HILLINGDON,UB8 1UW,996505,Rent buildings - non civil estate property and married quarter property,"110,259.59"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,LSC GROUP LIMITED,WS13 8RZ,996511,Equipment support non-project costs,"71,846.90"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,MAIDSTONE BOROUGH COUNCIL,ME15 6JQ,996515,Rent buildings - non civil estate property and married quarter property,"27,592.33"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,996517,Equipment support non-project costs,"22,208.58"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,996517,Spend on Inventory - General,"11,226.40"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,MEDWAY COUNCIL,ME4 4TR,996528,Rent buildings - non civil estate property and married quarter property,"47,390.98"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,MID SUFFOLK DISTRICT COUNCIL,IP6 8DL,996531,Rent buildings - non civil estate property and married quarter property,"32,490.62"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,MIDLOTHIAN COUNCIL,EH22 1YB,996532,Rent buildings - non civil estate property and married quarter property,"29,398.80"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,996537,Estate core services charge,"23,590.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,MR R J HOLDSWORTH  T/A EUROCHEM,WR14 3NB,996548,Spend on Inventory - General,"35,589.36"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of information and communications technology,Defence Equipment & Support,PARITY SOLUTIONS LTD,SW19 3RU,996651,IT + communications asset - in year capital addition,"2,975.38"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,PERFORMANCE CHEMICALS LIMITED,DA17 6BS,996658,Spend on Inventory - General,"25,939.20"
Ministry of Defence,Ministry of Defence,14/09/2012,IT and communication services,Navy Command,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,996661,Line + telephone rental including commercial charge for use of radio frequencies,"4,065.12"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Land Forces,PLAYFORCE LIMITED,SN12 6TR,996669,Works - estate management,"78,499.99"
Ministry of Defence,Ministry of Defence,14/09/2012,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,996689,Cost of food purchases,"1,578,807.17"
Ministry of Defence,Ministry of Defence,14/09/2012,Research and development,Central TLB,QINETIQ LIMITED,PO12 2AG,996691,Research and development excluding defence science and technology laboratory,"9,794.13"
Ministry of Defence,Ministry of Defence,14/09/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,996691,Research and development at the pre main gate stage of a project,"9,595.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,RAMBOLL UK LIMITED,W1T 3DA,996696,Fiscal asset under construction - capital in year addition,"25,950.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,"15,725.73"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Joint Forces Command,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,"13,929.74"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,"6,277.21"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Land Forces,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,"3,799.69"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Navy Command,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,916.09
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,996703,Spend on Inventory - General,792.67
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Central TLB,ROLLRIGHT FACILITIES LTD,OX7 5SR,996714,Works - estate management,"38,697.34"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,ROYAL BOROUGH OF KINGSTON  UPON THAMES,KT1 1EU,996717,Rent buildings - non civil estate property and married quarter property,"30,984.77"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,SCHILLING ROBOTICS LTD,AB21 0LQ,996721,Equipment support non-project costs,"41,450.54"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,996734,Equipment support non-project costs,"26,194.64"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Air Command,SERCO LIMITED,RG27 9UY,996734,Estate + facilities management services - accommodation inventory + service,"8,992.51"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,996734,Works - estate management,577.53
Ministry of Defence,Ministry of Defence,14/09/2012,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,996736,Aviation fuel casual uplift consumed,"55,386.22"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,996746,Estate + facilities management services - accommodation inventory + service,"119,299.55"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Land Forces,SODEXO LTD,M50 0AL,996746,Estate + facilities management services - accommodation inventory + service,"11,460.77"
Ministry of Defence,Ministry of Defence,14/09/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,996746,Cost of food purchases,"5,793.89"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,996746,Estate + facilities management services - accommodation inventory + service,411.76
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Air Command,SODEXO LTD,M50 0AL,996746,Estate + facilities management services - accommodation inventory + service,332.38
Ministry of Defence,Ministry of Defence,14/09/2012,Medical treatment & stores and welfare services,Navy Command,SODEXO LTD,M50 0AL,996746,Welfare services including sports equipment and ministers of religion.,6
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,OX10 8HQ,996753,Rent buildings - non civil estate property and married quarter property,"92,485.35"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH SOMERSET DISTRICT COUNCIL,BH20 2DH,996754,Rent buildings - non civil estate property and married quarter property,"47,878.71"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,ST EDMUNDSBURY BOROUGH COUNCIL,IP33 3YS,996766,Rent buildings - non civil estate property and married quarter property,"48,158.45"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,996769,Rent buildings - non civil estate property and married quarter property,"26,336.42"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,SUFFOLK COASTAL DISTRICT COUNCIL,IP12 1AU,996774,Rent buildings - non civil estate property and married quarter property,"29,964.77"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,SURREY HEATH BOROUGH COUNCIL,GU15 3HD,996776,Rent buildings - non civil estate property and married quarter property,"74,821.10"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,T O C LIMITED,CV3 2AN,996783,Spend on Inventory - General,"120,108.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Spend on Inventory - General,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,996789,Spend on Inventory - General,"67,273.56"
Ministry of Defence,Ministry of Defence,14/09/2012,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,996789,Equipment support non-project costs,510.55
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,TEST VALLEY BOROUGH COUNCIL,SP10 3AJ,996792,Rent buildings - non civil estate property and married quarter property,"85,835.67"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,TEWKESBURY BOROUGH COUNCIL,GL20 5TT,996793,Rent buildings - non civil estate property and married quarter property,"46,404.94"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,996801,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,THE HIGHLAND COUNCIL,IV3 5NX,996802,Rent buildings - non civil estate property and married quarter property,"26,115.85"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,THE MORAY COUNCIL,IV30 1BX,996805,Rent buildings - non civil estate property and married quarter property,"125,147.85"
Ministry of Defence,Ministry of Defence,14/09/2012,Fuel for military use,Air Command,THE ROYAL AIR FORCE CHARITABLE TRUST ENTERPRISES,GL7 4RB,996809,Aviation fuel casual uplift consumed,"57,650.15"
Ministry of Defence,Ministry of Defence,14/09/2012,Fuel for military use,Land Forces,THE ROYAL AIR FORCE CHARITABLE TRUST ENTERPRISES,GL7 4RB,996809,Bulk aviation fuel consumed,"4,281.16"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,996816,Rent buildings - non civil estate property and married quarter property,"25,475.96"
Ministry of Defence,Ministry of Defence,14/09/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,996826,Works - estate management,"120,477.80"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,UTTLESFORD DISTRICT COUNCIL,CB11 4ER,996838,Rent buildings - non civil estate property and married quarter property,"27,927.61"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,VALE OF GLAMORGAN COUNCIL,CF63 4YN,996839,Rent buildings - non civil estate property and married quarter property,"35,115.66"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,VALE OF WHITE HORSE DISTRICT COUNCIL,OX14 3JH,996840,Rent buildings - non civil estate property and married quarter property,"156,211.70"
Ministry of Defence,Ministry of Defence,14/09/2012,Externally delivered education and training,Air Command,VT FLAGSHIP LTD,PO6 4PR,996846,External military training ,"600,061.00"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WEST BERKSHIRE DISTRICT COUNCIL,RG14 5LD,996852,Rent buildings - non civil estate property and married quarter property,"43,075.54"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WEST OXFORDSHIRE DISTRICT  COUNCIL,OX28 6JH,996856,Rent buildings - non civil estate property and married quarter property,"126,669.93"
Ministry of Defence,Ministry of Defence,14/09/2012,Property leases,Defence Infrastructure Organisation ,WESTERN CHALLENGE HOUSING ASSOCIATION LIMITED,BH23 4GE,996857,Property dwellings private finance initiative - service concession arrangement service charge,"88,932.65"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WILTSHIRE COUNCIL,BA14 4DS,996863,Rent buildings - non civil estate property and married quarter property,"709,170.10"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WINCHESTER CITY COUNCIL,SO23 9LJ,996865,Rent buildings - non civil estate property and married quarter property,"50,456.80"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,996867,Rent buildings - non civil estate property and married quarter property,"56,699.82"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WOKINGHAM DISTRICT COUNCIL,RG40 1BN,996869,Rent buildings - non civil estate property and married quarter property,"41,383.07"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,996872,Rent buildings - non civil estate property and married quarter property,"26,055.91"
Ministry of Defence,Ministry of Defence,14/09/2012,Rent and rates,Defence Infrastructure Organisation ,WYCOMBE DISTRICT COUNCIL,HP11 1BB,996876,Rent buildings - non civil estate property and married quarter property,"123,094.11"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,996878,Fiscal asset under construction - capital in year addition,"48,494.72"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,996879,Cost of other material consumed,"43,725.40"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,996879,Cost of other material consumed,"34,099.71"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,996879,Cost of other material consumed,"19,259.50"
Ministry of Defence,Ministry of Defence,14/09/2012,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,996879,Cost of other material consumed,"13,504.48"
