Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1061395,3369.21, - Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1061396,2250.84, - Leased Buildings - Clearing,HP12 3TA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,RAPID ADDITION LTD,1061397,4000.00, - Research & Development Expenditure (Programme),W1J 7BU,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Courier Services,Office of Manpower Economics - Office of Manpower Economics,COMPETITION COMMISSION,1061398,71.44, - Courier Services,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1061399,17.24, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1061399,244.93, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,THE MATHWORKS LTD,1061400,469.50, - Standard Desktop Plus Services,CB4 0HH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,COMPETITION COMMISSION,1061405,130.12, - Service Charges,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1061406,111.98, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Gas (Programme),Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1061409,224.68, - Gas (Programme),WD17 1JW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,TIMBERLAKE CONSULTANTS LTD,1061410,910.00, - ICT Maintenance & Upkeep,SE26 5BN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1061411,437.90, - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Leadership & People Management Training,"People, Comminications and Effectiveness Group - Human Resources",ACAS,1061412,160.00, - Leadership & People Management Training,LS2 8ER,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - RDA Transition and Closures,YTKO LIMITED,1061413,32671.93, - Grants - Current - Other,CB4 0WS,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,External Training,Market Frameworks - Europe Trade & International Directorate,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1061414,326.40, - External Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Accelerated Development Programme/Fast Stream Training,"People, Comminications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1061416,326.40, - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Catering Supplies (Programme),Business & Skills Group - Enterprise Directorate,ANITA HYMAN T/A TOP TABLE,1061417,112.50, - Catering Supplies (Programme),GU1 3JB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1061422,315.20, - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,O H PARSONS & PARTNERS,1061423,4659.19, - Cash Expenditure during the Year - Other Programme Provisions,WC2H 8PR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1061424,79.20, - Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Electricity,Finance & Commercial Group - Commercial Directorate,E-ON UK ENERGY SERVICES LTD,1061425,206.02, - Electricity,CV4 8LG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1061429,-3447.81, - Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1061429,9000000.00, - Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Utilities,Finance & Commercial Group - Commercial Directorate,Department of Energy & Climate Change,1061430,120000.00, - Utilities,SW1A 2AW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Grants - Current - Other,Business & Skills Group - Enterprise Directorate,SMALL FIRMS ENTERPRISE DEVELOPMENT INITIATIVE LTD,1061432,52365.95, - Grants - Current - Other,DL5 6ZE,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061433,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061434,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1061435,624.22, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Mobile Phones,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1061438,68.05, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Central Telecommunications Services,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1061439,19.80, - Central Telecommunications Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Recruitment Consultancy Costs,Knowledge & Innovation Group - DG/Finance & Corporate Planning,RUSSELL REYNOLDS ASSOCIATES LTD,1061440,10500.00, - Recruitment Consultancy Costs,SW1Y 6QW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - RDA Transition and Closures,BROOK STREET (UK) LTD,1061441,732.49, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061442,130.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061442,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mobile Phones,Legal Services - Legal Services,VODAFONE LTD,1061443,844.01, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mobile Phones,Legal Services - Legal Services,VODAFONE LTD,1061443,982.42, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mobile Phones,Legal Services - Legal Services,VODAFONE LTD,1061443,91.25, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061444,419.80, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,OFCOM,1061445,9127.20, - Secondees (not paid directly),SE1 9HA,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061446,130.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1061446,160.00, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1061447,1127.64, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,OFCOM,1061449,9127.20, - Secondees (not paid directly),SE1 9HA,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Mobile Line Rental,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1061450,19.80, - Mobile Line Rental,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Mobile Call Charges,Business & Skills Group - Advanced Manufacturing Services,VODAFONE LTD,1061450,0.25, - Mobile Call Charges,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Others UK Travel & Subsistence (Programme),Knowledge & Innovation Group - Research Base,GL COACHES LTD,1061452,100.00, - Others UK Travel & Subsistence (Programme),TS5 6JF,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Advertising,Shareholder Executive - Shareholder Executive,EGON ZEHNDER INTERNATIONAL,1061453,11000.00, - Advertising,W1J 8AJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,UK ELECTRONICS ALLIANCE LTD,1061455,12420.00, - Grants - Current - Other,TN16 1JS,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,UK ELECTRONICS ALLIANCE LTD,1061456,4683.00, - Grants - Current - Other,TN16 1JS,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Security Policy Service,Finance & Commercial Group - Commercial Directorate,DISCLOSURE SCOTLAND,1061457,525.00, - Security Policy Service,G51 1YU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,UNIVERSITY OF BEDFORDSHIRE,1061458,23759.96, - Grants - Current - Other,LU1 3JU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,COVENTRY & WARWICKSHIRE CHAMBER OF COMMERCE,1061459,7200.00, - Grants - Current - Other,CV1 2TL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,NOTTINGHAM TRENT UNIVERSITY,1061461,47937.55, - Grants - Current - Other,NG1 4BU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,COVENTRY & WARWICKSHIRE CHAMBER OF COMMERCE,1061462,0.06, - Grants - Current - Other,CV1 2TL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,COVENTRY & WARWICKSHIRE CHAMBER OF COMMERCE,1061462,30000.00, - Grants - Current - Other,CV1 2TL,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,HERTFORDSHIRE COUNTY COUNCIL,1061463,74556.77, - Grants - Current - Other,SG13 8DN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,HERTFORDSHIRE COUNTY COUNCIL,1061463,27748.11, - Grants - Current - Other,SG13 8DN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,HERTFORDSHIRE COUNTY COUNCIL,1061464,4045.00, - Grants - Current - Other,SG13 8DN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Hire of Agency Staff (Professional/Management),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",VMA GLOBAL RESOURCING GROUP LTD,1061465,3180.00, - Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BROOK STREET (UK) LTD,1061466,706.91, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Professional Subscriptions (Programme),Knowledge & Innovation Group - Innovation,THE ASSOCIATION FOR GEOGRAPHIC INFORMATION (AGI),1061467,265.00, - Professional Subscriptions (Programme),EC3N 1LS,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Other Office Service Costs,Market Frameworks - Labour Market,COMPANIES HOUSE,1061468,18.00, - Other Office Service Costs,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Other Office Service Costs,Market Frameworks - Labour Market,COMPANIES HOUSE,1061468,8.00, - Other Office Service Costs,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1061469,511.06, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061471,308.57, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Grant in Aid - Current -Other,Knowledge & Innovation Group - Innovation,THE TECHNOLOGY STRATEGY BOARD,1061472,30000000.00, - Grant in Aid - Current -Other,SN2 1UE,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061473,415.22, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Capital Grants to Local Authorities - Asset Creation,Market Frameworks - RDA Transition and Closures,STOKE-ON-TRENT CITY COUNCIL,1061474,271933.84, - Capital Grants to Local Authorities - Asset Creation,ST4 1HH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1061476,1056.28, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",HAYS SPECIALIST RECRUITMENT LTD,1061477,1067.84, - Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1061478,762.40, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,UKAEA,1061480,553117.00, - Grant in Aid - Current -Other,OX14 3DB,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061481,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061482,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Comminications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1061484,466.44, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,"KCOM GROUP PLC T/A KCOM, ECLIPSE INTERNET",1061496,675.00, - ICT Business Specific Application Services,HU1 3RN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,"KCOM GROUP PLC T/A KCOM, ECLIPSE INTERNET",1061496,23810.00, - ICT Business Specific Application Services,HU1 3RN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,LONDON ECONOMICS LTD,1061497,73650.00, - Research & Development Expenditure (Programme),WC2  9JQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1061498,9457.27, - Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Other External Recruitment Costs (Staff),Market Frameworks - RDA Transition and Closures,TMP (UK) LTD T/A TMP WORLDWIDE,1061502,5705.70, - Other External Recruitment Costs (Staff),W1T 7RQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Printing,Market Frameworks - RDA Transition and Closures,THE STATIONERY OFFICE LTD,1061503,3269.04, - Printing,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Outsourced Programme Management Services,Knowledge & Innovation Group - Research Base,AEA TECHNOLOGY PLC T/A AEA ENVIRONMENT,1061504,110444.46, - Outsourced Programme Management Services,OX11 0QR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1061505,984.24, - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1061506,0.36, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,External Legal Advice,Shareholder Executive - Shareholder Executive,DIMENSIONAL FUND ADVISORS LTD,1061507,14808.85, - External Legal Advice,NW1 3BF,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mobile Phones,"People, Comminications and Effectiveness Group - Communications Directorate",VODAFONE LTD,1061510,354.42, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Mobile Phones,"People, Comminications and Effectiveness Group - Communications Directorate",VODAFONE LTD,1061510,80.20, - Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,PONTI'S RETAIL LTD T/A CUCINA CATERING,1061511,48.35, - Research & Development Expenditure (Programme),N1 7SL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,PONTI'S RETAIL LTD T/A CUCINA CATERING,1061512,182.10, - Research & Development Expenditure (Programme),N1 7SL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,IT Services (Programme),Government Office for Science - Government Office for Science,DORSET SOFTWARE SERVICE LTD,1061515,725.00, - IT Services (Programme),BH15 4AF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,KENNETH KAVAJECZ,1061516,450.36, - Research & Development Expenditure (Programme),WI 53706,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Grants - Current - Other,Business & Skills Group - Enterprise Directorate,THE PREMIER LEAGUE CHARITABLE FUND,1061517,3582.00, - Grants - Current - Other,W1U 8PL,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/07/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1061518,5.40, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1061522,480052.81, - Cash Expenditure during the Year - SFLG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Recovery of Loan Guarantees (Classed as Capital Grants),Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1061524,-84778.23, - Recovery of Loan Guarantees (Classed as Capital Grants),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1061524,670362.18, - Cash Expenditure during the Year - SFLG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Recovery of Loan Guarantees (Classed as Capital Grants),Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061526,-116309.86, - Recovery of Loan Guarantees (Classed as Capital Grants),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061526,1121983.50, - Cash Expenditure During the Year - EFG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1061527,349.44, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Recovery of Loan Guarantees (Classed as Capital Grants),Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061528,-8984.38, - Recovery of Loan Guarantees (Classed as Capital Grants),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061528,854427.94, - Cash Expenditure During the Year - EFG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1061529,5806.25, - Cash Expenditure during the Year - SFLG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/07/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,JONATHAN ROGERS,1061530,1704.00, - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Recovery of Loan Guarantees (Classed as Capital Grants),Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061531,-5585.08, - Recovery of Loan Guarantees (Classed as Capital Grants),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061531,1429892.42, - Cash Expenditure During the Year - EFG,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/07/2012,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1061534,3088022.26, - Cash Expenditure During the Year - EFG,SW1H 0ET,,,,Programme
