Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,17/09/2010,Steady State Service Provision,Finance and Corporate Services,INFORMED SOLUTIONS LTD,5106146421,"5,058.38"
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146306,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146308,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146316,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146320,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146325,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146331,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146336,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146340,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146342,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146346,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146348,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,QA  LTD,5106146352,540.50
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,SCOUT ENTERPRISES (WESTERN) LTD,5106146327,"3,240.65"
Communities & Local Government,DCLG,17/09/2010,HR Consultancy,Human Resources,C B J BUSINESS PSYCHOLOGISTS LTD,5106146288,"8,126.30"
Communities & Local Government,DCLG,20/09/2010,Advertising,Human Resources,CENTRAL OFFICE OF INFORMATION,5106145618,"16,870.64"
Communities & Local Government,DCLG,20/09/2010,Agency Staff,Communities Group,PARITY RESOURCES,5106146492,"9,900.00"
Communities & Local Government,DCLG,20/09/2010,Conferences,Housing and Planning,CML RESEARCH LTD,2100195124,505.00
Communities & Local Government,DCLG,20/09/2010,Conferences,Housing and Planning,CML RESEARCH LTD,2300001652,-505.00
Communities & Local Government,DCLG,20/09/2010,Fixed Maintenance,Housing and Planning,AIR CONDITIONING SOLUTIONS (UK) LTD,5106146207,"13,431.43"
Communities & Local Government,DCLG,20/09/2010,Media,Housing and Planning,TRANSMEDIA LINK LTD,5106146488,646.50
Communities & Local Government,DCLG,20/09/2010,Media,Communities Group,CENTRAL OFFICE OF INFORMATION,5106144941,"40,825.00"
Communities & Local Government,DCLG,20/09/2010,Travel and Subsistence Account,Communities Group,NORFOLK COUNTY COUNCIL,2100195127,"-21,190.26"
Communities & Local Government,DCLG,20/09/2010,Travel and Subsistence Account,Communities Group,NORFOLK COUNTY COUNCIL,5106146029,"21,190.26"
Communities & Local Government,DCLG,20/09/2010,IT Consumables,Housing and Planning,COMPUTACENTER (UK) LTD,5106146447,568.51
Communities & Local Government,DCLG,20/09/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106146506,"1,298.99"
Communities & Local Government,DCLG,20/09/2010,IT Consumables,Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106146496,649.49
Communities & Local Government,DCLG,20/09/2010,IT Consumables,Communities Group,BANNER BUSINESS SUPPLIES LTD,5106146432,856.06
Communities & Local Government,DCLG,20/09/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106146436,"24,397.62"
Communities & Local Government,DCLG,20/09/2010,Publications,Communities Group,DIGIRATI LTD,5106146259,"1,387.29"
Communities & Local Government,DCLG,20/09/2010,Subscriptions,Communities Group,JONES YARRELL LEADENHALL LTD,5106146479,607.87
Communities & Local Government,DCLG,20/09/2010,Training,Finance and Corporate Services,BPP PROFESSIONAL EDUCATION,5106144968,700.45
Communities & Local Government,DCLG,20/09/2010,Training,Communities Group,DEVON FIRE AUTHORITY,2100195144,"-11,222.21"
Communities & Local Government,DCLG,20/09/2010,Training,Communities Group,DEVON FIRE AUTHORITY,5106146471,"11,222.21"
Communities & Local Government,DCLG,20/09/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106146448,"1,104.97"
Communities & Local Government,DCLG,20/09/2010,Capital Grant from EC to Local Authority DEL,Communities Group,LIVERPOOL CITY COUNCIL,7500029157,"-2,019,877.00"
Communities & Local Government,DCLG,20/09/2010,Telephone call costs,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106146434,"1,573.99"
Communities & Local Government,DCLG,20/09/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,2100195117,"-15,256.00"
Communities & Local Government,DCLG,20/09/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,2100195120,"-75,000.00"
Communities & Local Government,DCLG,20/09/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,5106130794,"75,000.00"
Communities & Local Government,DCLG,20/09/2010,Telecoms equipment (non-capitalised),Communities Group,AIRWAVE SOLUTIONS LTD,5106136182,"15,256.00"
Communities & Local Government,DCLG,20/09/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100195087,"16,593,369.00"
Communities & Local Government,DCLG,20/09/2010,Grant in Aid to NDPBs (non budget),Regions and Communities,LONDON THAMES GATEWAY DEV CORP,2100194998,"2,000,000.00"
Communities & Local Government,DCLG,20/09/2010,Steady State Service Provision,Housing and Planning,MATRIX RESEARCH & CONSULTANCY LTD,5106145959,"13,442.00"
Communities & Local Government,DCLG,20/09/2010,Steady State Service Provision,Communities Group,RSM TENON (RE CONNECTOLOGY NETWORK),5106146329,"2,350.00"
Communities & Local Government,DCLG,20/09/2010,Steady State Service Provision,Communities Group,RSM TENON (RE CONNECTOLOGY NETWORK),5106146356,"1,762.50"
Communities & Local Government,DCLG,20/09/2010,Legal Consultancy,Housing and Planning,HAMMONDS  (USE 427795),5106146446,660.94
Communities & Local Government,DCLG,20/09/2010,Legal Consultancy,Housing and Planning,HAMMONDS  (USE 427795),5106146450,720.94
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",EMPLOYERS ORG FOR LOCAL GOV,5000139567,"306,544.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",IMPROVEMENT & DEVEL AGENCY LOC GOV,5000139568,"2,585,216.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",LACORS,5000139569,"173,264.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",LOCAL GOVERNMENT INTNL BUREAU,5000139570,"149,690.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL FOUNDATION  EDUCATIONAL RE,5000139571,"109,206.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL INST ADULT CONTINUING EDUC,5000139572,"57,810.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",NATIONAL YOUTH AGENCY,5000139573,"121,701.00"
Communities & Local Government,DCLG,20/09/2010,Revenue Support grant payable,"Local Gov & Reg(LG DEL,AME, RfR2)",PUBLIC PRVT PARTNERSHIP PRGM (4PS),5000139574,"245,735.00"
Communities & Local Government,DCLG,21/09/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106146543,"1,903.50"
Communities & Local Government,DCLG,21/09/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106146555,"1,684.90"
Communities & Local Government,DCLG,21/09/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106146556,"1,654.45"
Communities & Local Government,DCLG,21/09/2010,Agency Staff,Communities Group,MORGAN HUNT PUBLIC SECTOR LTD,5106146558,"1,370.25"
Communities & Local Government,DCLG,21/09/2010,Catering,Finance and Corporate Services,G E CAPITAL EQUIPMENT FINANCE,5106146574,699.43
Communities & Local Government,DCLG,21/09/2010,Hospitalty,Housing and Planning,MITIE CATERING SERVICES LTD,2100195132,724.80
Communities & Local Government,DCLG,21/09/2010,IT Maintenance,Finance and Corporate Services,COLT TELECOMMUNICATIONS,5106146106,781.38
Communities & Local Government,DCLG,21/09/2010,Legal Fees,Communities Group,DENTON WILDE SAPTE LLP,5106146548,"7,151.70"
Communities & Local Government,DCLG,21/09/2010,Travel and Subsistence Account,Communities Group,DEVON FIRE AUTHORITY,5106146562,394.34
Communities & Local Government,DCLG,21/09/2010,Travel and Subsistence Account,Communities Group,WEST MIDLANDS FIRE SERVICE,2100195182,"-6,264.88"
Communities & Local Government,DCLG,21/09/2010,Travel and Subsistence Account,Communities Group,WEST MIDLANDS FIRE SERVICE,5106146526,"6,264.88"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,NOTTINGHAMSHIRE CC,2100195121,"29,525.60"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DURHAM & DARLINGTON FIRE RESCUE,2100194620,"113,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DERBYSHIRE FIRE & RESCUE SERVICE,2100194605,"45,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,2100194617,"127,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LEICESTERSHIRE FIRE SERVICE,2100194608,"124,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NOTTS & CITY NOTTINGHAM FIRE AUTH,2100194614,"101,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,CLEVELAND FIRE AUTHORITY,2100194618,"42,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,GREATER MANCHESTER FIRE & RESCUE,2100194635,"35,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DEVON FIRE AUTHORITY,2100194637,"293,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,AVON FIRE BRIGADE,2100194636,"142,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,WEST MIDLANDS FIRE & CIVIL DEFENCE,2100194640,"63,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,LINCOLNSHIRE CC FIRE & RESCUE SERV,2100194609,"50,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTHUMBERLAND FIRE & RESCUE SERV,2100194631,"50,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,NORTHANTS FIRE & RESCUE SERVICE,2100194612,"30,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,DORSET FIRE AUTHORITY,2100194638,"104,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,STAFFORDSHIRE FIRE & RESCUE SERVICE,2100194639,"105,000.00"
Communities & Local Government,DCLG,21/09/2010,Current (non AEF) Grants to Local Authorities,Communities Group,TYNE & WEAR FIRE AND RESCUE SERVICE,2100194633,"44,000.00"
Communities & Local Government,DCLG,21/09/2010,Research,Finance and Corporate Services,MILLER MITCHELL BURLEY LANE LTD,5106146545,"83,352.74"
Communities & Local Government,DCLG,21/09/2010,Software Licences,Regions and Communities,VERIZON UK LTD,5106145632,"10,456.03"
Communities & Local Government,DCLG,21/09/2010,Software Licences,Regions and Communities,VERIZON UK LTD,5106145983,"4,418.45"
Communities & Local Government,DCLG,21/09/2010,Training,Regions and Communities,BEST STL,5106146577,495.00
Communities & Local Government,DCLG,21/09/2010,Training,Finance and Corporate Services,KAPLAN FINANCIAL LTD,5106146519,"4,717.90"
Communities & Local Government,DCLG,21/09/2010,Training,Communities Group,MEDIA TRAINING LTD,5106145624,675.00
Communities & Local Government,DCLG,21/09/2010,Training,Communities Group,WEST YORKSHIRE FIRE SERVICE,5106146334,"2,000.00"
Communities & Local Government,DCLG,21/09/2010,Waste Disposal and pest control,Finance and Corporate Services,EAST LONDON COM RECYCLING PSHIP,5106146367,"1,116.25"
Communities & Local Government,DCLG,21/09/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106144185,"5,872.93"
Communities & Local Government,DCLG,21/09/2010,Telephone call costs,Communities Group,7E COMMUNICATIONS LIMITED,5106146475,"8,236.40"
Communities & Local Government,DCLG,21/09/2010,Telecoms equipment (non-capitalised),Finance and Corporate Services,DAMOVO UK LTD,5106145346,"78,658.92"
Communities & Local Government,DCLG,21/09/2010,Web Services,Finance and Corporate Services,VERIZON UK LTD,5106146573,"11,341.68"
Communities & Local Government,DCLG,21/09/2010,Web Services,Communities Group,VERIZON UK LTD,5106146573,"10,925.36"
Communities & Local Government,DCLG,21/09/2010,Miscellaneous Legal Costs,Finance and Corporate Services,STATIONERY OFFICE LTD,5106146323,920.00
Communities & Local Government,DCLG,21/09/2010,Miscellaneous Legal Costs,Finance and Corporate Services,STATIONERY OFFICE LTD,5106146350,880.00
Communities & Local Government,DCLG,21/09/2010,Steady State Service Provision,Communities Group,INFORMED SOLUTIONS LTD,5106146030,"2,679.00"
Communities & Local Government,DCLG,21/09/2010,Steady State Service Provision,Communities Group,INFORMED SOLUTIONS LTD,5106146531,"13,953.13"
Communities & Local Government,DCLG,21/09/2010,Steady State Service Provision,Communities Group,INFORMED SOLUTIONS LTD,5106146532,"20,098.38"
Communities & Local Government,DCLG,21/09/2010,Management Consultancy,Communities Group,ACTICA CONSULTING LTD,5106146571,"10,891.22"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BARKING & DAGENHAM LB,5000138699,"-2,400,120.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000138703,"-2,174,152.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000138721,"-18,518,504.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000138724,"-1,916,643.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000138727,"-2,092,410.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000138730,"-3,981,585.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000138738,"-6,195,177.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB,5000138745,"-4,513,344.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000138748,"-4,485,649.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",BURY MBC,5000138766,"-2,094,760.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000138769,"-2,509,830.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000138821,"-5,170,430.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000138832,"-1,511,095.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DARTFORD BC,5000138834,"-1,429,661.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DARTFORD BC,5000138835,"-1,922,928.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DARTFORD BC,5000138836,"3,528,309.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000138840,"-3,898,390.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000138850,"-3,770,450.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000138858,"-4,448,903.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000138861,"-5,336,125.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS,5000138878,"-3,754,616.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000138891,"-4,475,824.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000138914,"-3,601,668.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000138929,"-2,629,069.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000138933,"-3,237,337.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC,5000138935,"-2,041,964.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000138946,"-2,684,028.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000138953,"-2,130,848.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000138957,"-1,258,517.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE DISTRICT COUNCIL,5000138965,"-2,012,489.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000138988,"-1,446,965.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000138992,"-77,074.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLINGTON LB,5000138994,"-2,641,441.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLINGTON LB,5000138995,"4,846,680.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLINGTON LB,5000138996,"-4,727,830.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000139007,"-4,140,970.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES MBC,5000139011,"-4,693,641.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000139013,"-1,747,558.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000139015,"-4,700,526.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL,5000139025,"-4,799,819.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB,5000139031,"-2,206,221.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000139040,"-8,133,666.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000139041,"-2,932,015.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL,5000139051,"-13,301,674.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000139056,"-3,292,083.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000139073,"-1,910,393.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000139086,"-6,187,922.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000139090,"-3,830,256.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000139097,"-2,940,628.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000139109,"-2,589,972.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000139123,"-5,808,626.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000139135,"-2,609,944.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000139144,"-3,770,389.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000139149,"-3,545,393.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000139156,"-2,326,654.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000139158,"-1,963,558.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000139171,"-2,777,983.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000139179,"-3,172,550.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SALFORD CITY CNCL,5000139193,"-3,682,746.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SANDWELL MBC,5000139196,"-4,308,788.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SEFTON MBC,5000139202,"-3,160,953.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000139207,"-8,931,243.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000139250,"-1,319,741.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHEND ON SEA BC,5000139256,"-2,057,498.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHWARK LB,5000139257,"-8,294,833.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000139267,"-2,265,680.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000139281,"-3,620,823.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",SUNDERLAND DC,5000139291,"-3,763,715.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000139305,"-2,548,219.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000139333,"-1,531,294.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000139348,"-5,177,629.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000139349,"-3,021,490.00"
Communities & Local Government,DCLG,22/09/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000139351,"-2,341,062.00"
