Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,OL11 1AP,113017,Spend on Inventory - General,"39,652.54"
Ministry of Defence,Ministry of Defence,11/10/2012,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,109759,Utilities consumed - electricity,"39,646.73"
Ministry of Defence,Ministry of Defence,25/10/2012,Spend on Inventory - General,Defence Equipment & Support,VITAL SEATING & SYSTEMS LIMITED,CM14 4SX,117556,Spend on Inventory - General,"39,585.00"
Ministry of Defence,Ministry of Defence,24/10/2012,Externally delivered education and training,Land Forces,SPECIALIST OPERATIONAL SUPPORT  LIMITED,SL3 9EX,116592,External military training ,"39,560.00"
Ministry of Defence,Ministry of Defence,26/10/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000086282,Works - estate management,"39,496.35"
Ministry of Defence,Ministry of Defence,31/10/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000017365,Raw materials and consumable aviation fuel inventory purchased,"39,222.26"
Ministry of Defence,Ministry of Defence,01/10/2012,IT and communication services,Defence Equipment & Support,TELINDUS LTD,GU15 3YL,104772,Information technology services,"39,195.16"
Ministry of Defence,Ministry of Defence,31/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,120355,Feasibility studies covering concept/assessment phase costs,"39,178.50"
Ministry of Defence,Ministry of Defence,15/10/2012,Transport hire charges,Central TLB,SHAPE INTERNATIONAL SCHOOL BUS SERVICE,,85067670,Transport other hire charge,"39,048.42"
Ministry of Defence,Ministry of Defence,11/10/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,KILFROST LTD,NE1 4SN,109837,Raw materials and consumable oil and lubricants inventory purchased,"39,009.60"
Ministry of Defence,Ministry of Defence,08/10/2012,Externally delivered education and training,Joint Forces Command,UNIVERSITY COLLEGE LONDON,WC1E 6BT,108137,External military training ,"39,000.00"
Ministry of Defence,Ministry of Defence,10/10/2012,Externally delivered education and training,Joint Forces Command,MIDDLESEX UNIVERSITY,NW4 4BT,109216,External military training ,"38,862.06"
Ministry of Defence,Ministry of Defence,26/10/2012,Rent and rates,Defence Infrastructure Organisation ,HERTSMERE BOROUGH COUNCIL,WD6 1WA,117991,Rent buildings - non civil estate property and married quarter property,"38,842.10"
Ministry of Defence,Defence Science and Technology Laboratory,23/10/2012,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,,V - 9000146677 - 00143232,,"38,790.00"
Ministry of Defence,Ministry of Defence,29/10/2012,Research and development,Defence Equipment & Support,ITS TESTING SERVICES (UK) LIMITED,W1S 2ES,118946,Research and development excluding defence science and technology laboratory,"38,728.68"
Ministry of Defence,Defence Science and Technology Laboratory,19/10/2012,Sub Contracted Work,Operations,XPI SIMULATION LIMITED,,V - 9000146619 - 00146437,,"38,716.00"
Ministry of Defence,Ministry of Defence,31/10/2012,Externally delivered education and training,Air Command,STAFFORDSHIRE UNIVERSITY,ST16 9EF,120712,External military training ,"38,694.40"
Ministry of Defence,Ministry of Defence,26/10/2012,Fuel for military use,Air Command,GB OILS LIMITED,WA3 6XG,172570,Cost of ground diesel fuel consumed,"38,536.50"
Ministry of Defence,Defence Science and Technology Laboratory,26/10/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000146796 - 00147231,,"38,503.20"
Ministry of Defence,Ministry of Defence,25/10/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,116786,Utilities consumed - electricity,"38,377.85"
Ministry of Defence,Ministry of Defence,08/10/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,108169,Cost of other material consumed,"38,374.70"
Ministry of Defence,Ministry of Defence,03/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,HYDRASUN LIMITED,AB12 3GQ,105682,Equipment support project costs,"38,365.41"
Ministry of Defence,Ministry of Defence,08/10/2012,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 8PE,108092,Cost of purchasing and repairing clothing,"38,309.33"
Ministry of Defence,Ministry of Defence,19/10/2012,Estate management,Defence Infrastructure Organisation ,REMONDIS GMBH & CO KG,,5000085949,Estate + facilities management services - accommodation inventory + service,"38,303.86"
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,112519,Spend on Inventory - General,"38,303.44"
Ministry of Defence,Ministry of Defence,29/10/2012,Rent and rates,Defence Infrastructure Organisation ,SAVILLS COMMERCIAL LTD,M2 4AW,119240,Rent buildings - non civil estate property and married quarter property,"38,284.26"
Ministry of Defence,Ministry of Defence,01/10/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,104588,Spend on Inventory - General,"38,278.44"
Ministry of Defence,Ministry of Defence,11/10/2012,Estate management,Central TLB,ROLLRIGHT FACILITIES LTD,OX7 5SR,110010,Works - estate management,"38,243.86"
Ministry of Defence,Ministry of Defence,03/10/2012,Estate management,Central TLB,UNIQUE CATERING,,CA 003,Estate + facilities management services - accommodation inventory + service,"38,144.33"
Ministry of Defence,Ministry of Defence,26/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,AIRTEC GMBH & CO KG,,5000086278,Equipment support project costs,"38,058.00"
Ministry of Defence,Defence Science and Technology Laboratory,19/10/2012,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002307 - 00146853,,"38,048.21"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2012,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000146859 - 00146108,,"38,000.00"
Ministry of Defence,Ministry of Defence,04/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,106215,Feasibility studies covering concept/assessment phase costs,"37,918.00"
Ministry of Defence,Ministry of Defence,08/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,107816,Equipment support project costs,"37,909.89"
Ministry of Defence,Defence Science and Technology Laboratory,19/10/2012,Publications/Subscriptions,Infrastructure,KNOVEL CORPORATION,,V - 0000000889 - 00146348,,"37,786.10"
Ministry of Defence,Ministry of Defence,25/10/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000086218,Utilities consumed - heating oil,"37,783.22"
Ministry of Defence,Ministry of Defence,08/10/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,107572,Estate + facilities management services - accommodation inventory + service,"37,772.25"
Ministry of Defence,Defence Science and Technology Laboratory,12/10/2012,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000146354 - 00143149,,"37,741.13"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,19/10/2012,Payments to Welfare Assoc,Estates Management,SCOTHERN CONSTRUCTION LTD,,47911,Grants to welfare organisation,"37,714.81"
Ministry of Defence,Ministry of Defence,09/10/2012,Spend on Inventory - General,Defence Equipment & Support,SCA PACKAGING LIMITED,LE10 3BX,108696,Spend on Inventory - General,"37,611.37"
Ministry of Defence,Ministry of Defence,11/10/2012,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,110102,Operating costs grant in aid for the National Museum Royal Navy,"37,566.00"
Ministry of Defence,Ministry of Defence,26/10/2012,Estate management,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,117739,Works - estate management,"37,527.00"
Ministry of Defence,Ministry of Defence,04/10/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,106215,Research and development at the pre main gate stage of a project,"37,500.23"
Ministry of Defence,Ministry of Defence,31/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,120262,Equipment support project costs,"37,497.14"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2012,Sub Contracted Work,Operations,SVGC LIMITED,,V - 9000146296 - 00145717,,"37,475.15"
Ministry of Defence,Ministry of Defence,16/10/2012,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,112003,Fees for professional services excluding legal fees,"37,367.64"
Ministry of Defence,Ministry of Defence,22/10/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,114773,Utilities consumed - electricity,"37,355.53"
Ministry of Defence,Ministry of Defence,18/10/2012,Medical treatment & stores and welfare services,Land Forces,PROFESSOR DR. MED. BERTIN DUFAUX & PARTNERS T/AS LABOR KRONE,,5000085866,Medical health services,"37,333.34"
Ministry of Defence,Ministry of Defence,29/10/2012,Payment of utilities,Defence Infrastructure Organisation ,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,L3 9NY,118556,Utilities consumed - electricity,"37,306.25"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,PROACT MEDICAL LIMITED,NN18 9AS,105237,Fiscal asset under construction - capital in year addition,"37,255.20"
Ministry of Defence,Ministry of Defence,15/10/2012,Spend on Inventory - General,Defence Equipment & Support,WEBER UK LIMITED,CO9 2EX,111862,Spend on Inventory - General,"37,042.33"
Ministry of Defence,Ministry of Defence,29/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,118893,Equipment support non-project costs,"36,959.06"
Ministry of Defence,Ministry of Defence,18/10/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,113789,Spend on Inventory - General,"36,895.55"
Ministry of Defence,British Defence Staff - United States,25/10/2012,Medical treatment & stores and welfare services,Air Command,MERITAIN HEALTH,,322108,Medical-non hospital treatment,"36,878.20"
Ministry of Defence,Ministry of Defence,10/10/2012,Externally delivered education and training,Joint Forces Command,UNIVERSITY OF BIRMINGHAM,B15 2TT,109522,External military training ,"36,872.00"
Ministry of Defence,Ministry of Defence,09/10/2012,Spend on Inventory - General,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,108449,Spend on Inventory - General,"36,838.80"
Ministry of Defence,Ministry of Defence,10/10/2012,Food and clothing,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,109078,Cost of food services,"36,835.93"
Ministry of Defence,Defence Science and Technology Laboratory,26/10/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000146795 - 00146708,,"36,833.00"
Ministry of Defence,Ministry of Defence,16/10/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,111905,Estate + facilities management services - accommodation inventory + service,"36,830.60"
Ministry of Defence,Ministry of Defence,04/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,WS13 8NE,106604,Freight movement costs,"36,825.23"
Ministry of Defence,Ministry of Defence,04/10/2012,Estate management,Air Command,WESSEX WATER SERVICES LTD,BA2 7WW,106853,Estate + facilities management services - accommodation inventory + service,"36,815.49"
Ministry of Defence,Ministry of Defence,12/10/2012,Estate management,Air Command,WESSEX WATER SERVICES LTD,BA2 7WW,111135,Estate + facilities management services - accommodation inventory + service,"36,815.49"
Ministry of Defence,Ministry of Defence,19/10/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,114523,Cost of food services,"36,635.56"
Ministry of Defence,Ministry of Defence,10/10/2012,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,OEP FURNITURE LIMITED,SO40 3XJ,109333,Building maintenance accommodation inventory,"36,578.20"
Ministry of Defence,Ministry of Defence,05/10/2012,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,107014,Fees for professional services excluding legal fees,"36,544.33"
Ministry of Defence,Ministry of Defence,03/10/2012,Spend on Inventory - General,Defence Equipment & Support,MUIRHEAD AEROSPACE LIMITED,CM24 1RB,105792,Spend on Inventory - General,"36,517.32"
Ministry of Defence,Ministry of Defence,31/10/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,120424,Utilities consumed - electricity,"36,446.96"
Ministry of Defence,Ministry of Defence,02/10/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,104831,Consumption of medical dental and veterinary inventory,"36,392.60"
Ministry of Defence,Ministry of Defence,17/10/2012,Spend on Inventory - General,Defence Equipment & Support,AIR AND GROUND AVIATION LIMITED,ST18 0PN,112473,Spend on Inventory - General,"36,391.90"
Ministry of Defence,Ministry of Defence,03/10/2012,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,105928,Cost of food services,"36,373.53"
Ministry of Defence,Ministry of Defence,05/10/2012,Spend on Inventory - General,Defence Equipment & Support,ITW LIMITED,LS26 8BS,107206,Spend on Inventory - General,"36,368.02"
Ministry of Defence,Ministry of Defence,11/10/2012,Medical treatment & stores and welfare services,Joint Forces Command,WRIGHT HEALTH GROUP LTD,DD2 3QD,110156,Medical health services,"36,354.38"
Ministry of Defence,Ministry of Defence,08/10/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,107752,Freight movement costs,"36,314.28"
Ministry of Defence,Ministry of Defence,22/10/2012,Spend on Inventory - General,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,115362,Spend on Inventory - General,"36,216.26"
Ministry of Defence,Ministry of Defence,04/10/2012,Design services and minor equipment purchases,Defence Equipment & Support,LSC GROUP LIMITED,WS13 8RZ,106497,Equipment support non-project costs,"36,196.65"
Ministry of Defence,Ministry of Defence,15/10/2012,Estate management,Navy Command,OCS GROUP UK LIMITED,LA3 3BJ,111661,Estate + facilities management services - accommodation inventory + service,"36,194.98"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,11/10/2012,Payments to Welfare Assoc,Estates Management,GOLDSMITH CONSTRUCTION LTD,,7017,Grants to welfare organisation,"36,164.40"
Ministry of Defence,Ministry of Defence,11/10/2012,IT and communication services,Central TLB,SAMA CONTRACT ENDING EARLY,,84534669,Line + telephone rental including commercial charge for use of radio frequencies,"36,001.47"
Ministry of Defence,Ministry of Defence,04/10/2012,Externally delivered education and training,Land Forces,NORTH EAST TILING TRAINING LLP,NE33 1RF,106574,External military training ,"36,000.07"
Ministry of Defence,Defence Science and Technology Laboratory,05/10/2012,Sub Contracted Work,Programme Office,OCULUS DEFENCE CONSULTANCY LIMITED,,V - 9000146260 - 00144915,,"36,000.00"
