Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Voluntary & Community Sector,SME Class,Sole Trader,Transaction number,Purchasing Item Text,Postal Code,Amount in Sterling,Grant?
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9020004 - Bubble Envelope D1 Size,NR3 1PD,16.85,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9020155 - Bubble Envelope G4 Size,NR3 1PD,37.08,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9095020 - Post-it Notes 76x76mm,NR3 1PD,5.64,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9210005 - Whiteboard Eraser,NR3 1PD,8.64,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9340018 - Elastic Bands 180x3,NR3 1PD,15.12,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9390002 - Storage Boxes,NR3 1PD,30.20,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9400102 - Presentation Folder 4D 60mm,NR3 1PD,56.46,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9420035 - Single Fold Folders - Green,NR3 1PD,33.91,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9420036 - Single Fold Folders - Orange,NR3 1PD,5.65,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9420038 - Single Fold Folders - Blue,NR3 1PD,33.91,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9420040 - Single Fold Folders - Yellow,NR3 1PD,28.26,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9420042 - Single Fold Folders - Red,NR3 1PD,11.30,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9424021 - Document Wallet - Buff,NR3 1PD,43.20,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9424024 - Document Wallet - Pink,NR3 1PD,3.60,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182706,9424025 - Document Wallet - Yellow,NR3 1PD,3.60,
Communities & Local Government,PINS,28/08/2012,Office Supplies,Admin Support,BANNER BUSINESS SUPPLIES LTD,,Large,,5106182714,9150050 - Closed Loop A4 Paper,NR3 1PD,653.18,
Communities & Local Government,PINS,28/08/2012,Translations,Wales Director,TROSOL CYFYNGEDIG,,Small,,5106182709,Welsh translation for PINS Wales,CF14 5GH,"3,246.05",
Communities & Local Government,PINS,29/08/2012,Agency Staff,Quality Assurance Unit,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182745,Agency Staff x 1 for 6 months,SW20 0BA,486.78,
Communities & Local Government,PINS,29/08/2012,Courier Services,Estates,CITY LINK,,Large,,5106182756,City Link Postage,WA4 4SN,"1,743.62",
Communities & Local Government,PINS,29/08/2012,Courier Services,Estates,ROYAL MAIL,,Large,,5106182761,Post & courier services,S49 1HQ,"2,031.26",
Communities & Local Government,PINS,29/08/2012,IT - Service Contracts,ICT,PLANNING PORTAL,,Public Bodies,,5106182732,Hosting & RFCs 4918 + 4931,BS1 6PN,"2,608.00",
Communities & Local Government,PINS,29/08/2012,Mobile phone costs,Admin Support,VODAFONE UK,,Large,,5106182727,Lone Worker Protection Charges,NG24 2EG,"1,958.10",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Fees Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002366,#,HG4 1HZ,"2,788.80",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Expenses Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002366,#,HG4 1HZ,422.52,
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Fees Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002367,#,HG4 1HZ,"2,284.80",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Expenses Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002367,#,HG4 1HZ,408.42,
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Fees Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002368,#,HG4 1HZ,"2,016.00",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Expenses Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002368,#,HG4 1HZ,132.48,
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Fees Planning,FITZSIMON PLANNING & DEVELOPMENT,,Micro,,2100002361,#,CH7 5NL,"3,628.80",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Expenses Planning,FITZSIMON PLANNING & DEVELOPMENT,,Micro,,2100002362,#,CH7 5NL,444.56,
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Fees Planning,MARTIN H SEDDON LTD,,Micro,,2100002363,#,S11 9RR,"3,830.40",
Communities & Local Government,PINS,29/08/2012,NSI Fees & Expenses,NSI Expenses Planning,MARTIN H SEDDON LTD,,Micro,,2100002364,#,S11 9RR,349.42,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182721,CN045AE BLACK INK CARTS FOR 8600.,NG11 7EP,871.20,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182721,CN046AE CYAN INK CARTS FOR 8600.,NG11 7EP,805.80,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182721,CN047AE MAGENTA INK CARTS FOR 8600.,NG11 7EP,805.80,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182721,CN048AE YELLOW INK CARTS FOR 8600.,NG11 7EP,805.80,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182740,C8543X - Black Ink for HP43X,NG11 7EP,"2,050.56",
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182740,C9730A - Black Ink for HP5500,NG11 7EP,705.30,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182740,C9731A - Cyan Ink for HP5500,NG11 7EP,593.93,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182740,C9732A - Yellow Ink for HP5500,NG11 7EP,596.81,
Communities & Local Government,PINS,29/08/2012,Office machinery consumables,Admin Support,X M A LTD,,Data Not Provided,,5106182740,C9733A - Magenta Ink for HP5500,NG11 7EP,596.81,
Communities & Local Government,PINS,29/08/2012,Training,Human Resources,HERMANN INTERNATIONAL,,Data Not Provided,,5106182750,HDBI Certificate 2012,28746,"1,920.00",
Communities & Local Government,PINS,29/08/2012,Vehicle hire,Admin Support,ENTERPRISE RENT-A-CAR,,Large,,5106182726,Damage to hire car,TW20 8RX,988.43,
Communities & Local Government,PINS,30/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182753,Agency Staff x 3 for 6 months,SW20 0BA,483.52,
Communities & Local Government,PINS,30/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182755,Agency Staff x 3 for 6 months,SW20 0BA,486.78,
Communities & Local Government,PINS,30/08/2012,Agency Staff,Planning Casework,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182758,Agency Staff x 3 for 6 months,SW20 0BA,499.85,
Communities & Local Government,PINS,30/08/2012,Facilities Management (ISD use only),Estates,TAYLOR WOODROW CONSTRUCTION,,Large,,2300000005,Stage 3 of move management in TQH,WD24 4WW,"-1,453.39",
Communities & Local Government,PINS,30/08/2012,Facilities Management (ISD use only),Estates,TAYLOR WOODROW CONSTRUCTION,,Large,,5106182818,Stage 3 of move management in TQH,WD24 4WW,"11,537.33",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,ALDERWOOD CONSULTING LTD,,Micro,,2100002438,#,SO19 7GU,739.20,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,ALDERWOOD CONSULTING LTD,,Micro,,2100002438,#,SO19 7GU,57.66,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,BRIAN G CRANE & ASSOCIATES,,Micro,,2100002377,#,SG13 9EL,"1,626.24",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,BRIAN G CRANE & ASSOCIATES,,Micro,,2100002377,#,SG13 9EL,100.08,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Planning,D C PLANNING LTD,,Data Not Provided,,2100002442,#,BH14 8AL,"2,788.80",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Planning,D C PLANNING LTD,,Data Not Provided,,2100002442,#,BH14 8AL,374.06,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002374,#,HG4 1HZ,"1,680.00",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Planning,EGGLETON PLANNING AND DESIGN,,Micro,,2100002374,#,HG4 1HZ,171.90,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Planning,LJE PLANNING LTD,,Data Not Provided,,2100002379,#,SO22 6RT,"8,232.00",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Planning,LJE PLANNING LTD,,Data Not Provided,,2100002379,#,SO22 6RT,680.52,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Planning,MEDIATION & PLANNING SERVICES LTD,,Data Not Provided,,2100002381,#,BS20 7PX,"2,856.00",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Planning,MEDIATION & PLANNING SERVICES LTD,,Data Not Provided,,2100002381,#,BS20 7PX,249.30,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Arborculturalists,MR B J UNWIN,,Micro,,2100002439,#,GL20 6BD,887.04,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Arborculturalists,MR B J UNWIN,,Micro,,2100002439,#,GL20 6BD,73.98,
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Fees Planning,URBAN RURAL PLANNING ASSCN LTD,,Micro,,2100002380,#,PL14 6AF,"3,964.80",
Communities & Local Government,PINS,30/08/2012,NSI Fees & Expenses,NSI Expenses Planning,URBAN RURAL PLANNING ASSCN LTD,,Micro,,2100002380,#,PL14 6AF,461.69,
Communities & Local Government,PINS,31/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182751,Agency Staff x 2 for 3 months,SW20 0BA,483.52,
Communities & Local Government,PINS,31/08/2012,Agency Staff,Resource Management/Chart,REED SPECIALIST RECRUITMENT LTD,,Large,,5106182757,Agency Staff x 2 for 3 months,SW20 0BA,490.06,
Communities & Local Government,PINS,31/08/2012,IT Systems Testing & Auditing,ICT,DETICA LTD,,Large,,5106182863,Penetration test managed comms,GU2 7YP,"18,360.00",
Communities & Local Government,PINS,31/08/2012,NSI Fees & Expenses,NSI Fees Planning,ENERGIA CONSULTANTS LTD,,Micro,,2100002462,#,GL6 0SA,"1,540.00",
Communities & Local Government,PINS,31/08/2012,NSI Fees & Expenses,NSI Expenses Planning,ENERGIA CONSULTANTS LTD,,Micro,,2100002462,#,GL6 0SA,60.00,
Communities & Local Government,PINS,31/08/2012,NSI Fees & Expenses,NSI Expenses Planning,FITZSIMON PLANNING & DEVELOPMENT,,Micro,,2100002356,#,CH7 5NL,399.36,
Communities & Local Government,PINS,31/08/2012,NSI Fees & Expenses,Legal,LANDMARK CHAMBERS,,Micro,,5106182883,Instructions to Counsel Hinckley Point,EC4A 2HG,"1,152.00",
