Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,PPM (Project & Programme Management) Training,Market Frameworks - Business Environment,NATIONAL SCHOOL OF GOVERNMENT,1037173,400,RUNNING COSTS DEVOLVED-PPM (Project & Programme Management) Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Non Statutory - Current - Other,Market Frameworks - Labour Market,NATIONAL UNION OF RAIL MARITIME & TRANSPORT WORKERS (RMT),1037174,5285.75,UNION MODERNISATION FUND - ROUND 3-Non Statutory - Current - Other,NW1 1JD,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Consultancy Advice Provided From Third Parties,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1037175,17611.5,NATIONAL MINIMUM WAGE - OUTSOURCED-Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Capital Grants - Other,Business & Skills Group - Economic Development Directorate,KEY PRECISION LTD,1037176,19000,GBI WEST MIDLANDS-Capital Grants - Other,WS11 7LR,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,MEINHARDT (UK) LTD,1037177,3525,RUNNING COSTS NON DEVOLVED-Service Charges,WC1V 7HP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,DR DERMOT GRENHAM,1037178,500,FORESIGHT-Research & Development Expenditure (Programme),W5 3PB,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,On-Line Databases,Shareholder Executive - Shareholder Executive,FACTIVA LTD,1037179,3810,RUNNING COSTS DEVOLVED-On-Line Databases,E1W 1AZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,External Legal Advice and Services,Finance & Commercial Group - Commercial Directorate,DLA PIPER UK LLP,1037180,250,RUNNING COSTS NON DEVOLVED-External Legal Advice and Services,LS1 4BY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DAVID RAMAGE T/A ACER LANDSCAPES,1037181,242,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),AL7 1DA,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037182,357.04,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),BS22 6WA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,DESIGNAPLANT LTD,1037184,48,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),SG3 6JN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1037185,45,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),BB1 2QS,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2011,Leadership & People Management Training,"Legal, People & Communications Group - Communications Directorate",CHARTERED INSTITUTE OF PUBLIC RELATIONS,1037186,200,RUNNING COSTS DEVOLVED-Leadership & People Management Training,WC1B 4HP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,FIELD FISHER WATERHOUSE,1037187,2147.1,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),EC3N 2AA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,THE UNIVERSITY OF NOTTINGHAM,1037188,1260.5,GLOBAL PARTNERSHIP FUND-Grants - Current - Other,NG7 2RD,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1037189,100,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),BB1 2QS,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1037190,1695.87,RUNNING COSTS NON DEVOLVED-Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Secondees (not paid directly),Shareholder Executive - Shareholder Executive,OFCOM,1037191,18254.4,RUNNING COSTS DEVOLVED-Secondees (not paid directly),SE1 9HA,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1037192,1408.32,RUNNING COSTS NON DEVOLVED-Service Charges,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1037193,937.57,RUNNING COSTS NON DEVOLVED-Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1037194,36111,RUNNING COSTS NON DEVOLVED-Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Technical Advice / Services & Support,Business & Skills Group - Advanced Manufacturing Services,ALEXANDER BRUCE DUGUID T/A BRUCE DUGUID CONSULTING,1037196,9583.33,RUNNING COSTS DEVOLVED-Technical Advice / Services & Support,W12 9RW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1037197,317.13,RUNNING COSTS NON DEVOLVED-Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",MAIN EVENT PRODUCTS LTD,1037198,546,RUNNING COSTS NON DEVOLVED-Leadership & People Management Training,B46 1JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1037199,1558.75,RUNNING COSTS NON DEVOLVED-Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1037200,3111.48,Leased Buildings - Clearing,HP12 3TA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Static Line Rental,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc,1037201,62.3,RUNNING COSTS DEVOLVED-Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037202,139.96,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037202,567.67,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1037203,45,CD SPEND RELATING TO EX-LSC PROPERTIES-Other Accommodation Charges (Programme),BB1 2QS,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2011,Other Media Costs,Business & Skills Group - FE & Skills Investment,JONES YARRELL LEADENHALL,1037205,16.05,RUNNING COSTS DEVOLVED-Other Media Costs,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1037206,2512.43,RUNNING COSTS NON DEVOLVED-Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,FCO/COI Dispatches,Finance & Commercial Group - Commercial Directorate,FCO SERVICES,1037207,1006.77,RUNNING COSTS NON DEVOLVED-FCO/COI Dispatches,MK19 7BH,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROFESSOR THOMAS BERNAUER,1037208,530.38,FORESIGHT-Research & Development Expenditure (Programme),5000,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Interdepartmental Dispatch Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1037209,16135,RUNNING COSTS NON DEVOLVED-Interdepartmental Dispatch Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Interdepartmental Dispatch Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1037210,4299,RUNNING COSTS NON DEVOLVED-Interdepartmental Dispatch Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Interdepartmental Dispatch Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT CAR AND DESPATCH AGENCY,1037211,545,RUNNING COSTS NON DEVOLVED-Interdepartmental Dispatch Services,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,RUSSAM GMS LTD,1037213,2756.25,RUNNING COSTS NON DEVOLVED-ICT Maintenance & Upkeep,LU6 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,COMMUNITY WELLBEING CIC,1037215,5000,FORESIGHT-Research & Development Expenditure (Programme),NR3 4BH,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037216,4.09,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037216,90.97,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,BIS Non Cash Rewards Tax & National Insurance Contributions,"Legal, People & Communications Group - Human Resources",HM REVENUE & CUSTOMS,1037217,19843.91,BIS Non Cash Rewards Tax & National Insurance Contributions,BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037219,4.09,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037219,4924.94,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037220,11.22,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037220,11.77,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037221,2085.27,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037223,170.24,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1037224,617.18,RUNNING COSTS NON DEVOLVED-Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Training Costs,Finance & Commercial Group - Finance Group,CHARTERED INSTITUTE OF INTERNAL AUDITORS,1037225,275,RUNNING COSTS DEVOLVED-Other Training Costs,SW4 7BX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Other Training Costs,Finance & Commercial Group - Finance Group,CHARTERED INSTITUTE OF INTERNAL AUDITORS,1037225,495,RUNNING COSTS DEVOLVED-Other Training Costs,SW4 7BX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2011,Bank Charges - Commercial Banks (Programme),Business & Skills Group - Enterprise Directorate,LLOYDS TSB BANK PLC,1037226,10.1,ACCESS TO FINANCE PROJECTS-Bank Charges - Commercial Banks (Programme),ME8 0LS,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,MET OFFICE,1037227,2750,FORESIGHT-Research & Development Expenditure (Programme),EX1 3PB,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Corporate Management Consultancy,Business & Skills Group - Enterprise Directorate,KEMPSHOTT RESEARCH MANAGEMENT,1037230,2498.5,RUNNING COSTS DEVOLVED-Corporate Management Consultancy,RG22 5JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037231,51019.34,RUNNING COSTS NON DEVOLVED-Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037233,484.8,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037234,795.07,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1037235,2283.94,RUNNING COSTS NON DEVOLVED-ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037236,848.4,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1037237,78.53,RUNNING COSTS NON DEVOLVED-ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037238,261.17,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037238,543.6,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1037239,746.59,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/10/2011,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037240,1849.26,RUNNING COSTS NON DEVOLVED-ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037241,32.16,RUNNING COSTS NON DEVOLVED-Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2011,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037242,12415.81,RUNNING COSTS NON DEVOLVED-ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2011,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037242,2759.1,RUNNING COSTS NON DEVOLVED-ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037243,236.06,RUNNING COSTS NON DEVOLVED-Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037244,9551.25,RUNNING COSTS NON DEVOLVED-Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1037247,3038.7,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE LONDON APPRENTICESHIP COMPANY,1037249,566.96,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SW1E 6DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1037254,2000.76,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Employment Relations Paternity & Adoption Pay : Reimbursement to Inland Revenue,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1037255,522585.13,PATERNITY & ADOPTION: SUPPORT FOR THE INLAND REVENUE-Employment Relations Paternity & Adoption Pay : Reimbursement to Inland Revenue,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Board Members Tax Deductions (Suspense Account),Corporate Payments - ,HM REVENUE & CUSTOMS,1037256,9080.8,Board Members Tax Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,BIS Tax Deductions,Corporate Payments - ,HM REVENUE & CUSTOMS,1037257,542,BIS Tax Deductions,BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1037258,335.02,RUNNING COSTS DEVOLVED-Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Stationery,"Legal, People & Communications Group - Legal Services",OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1037259,14.8,RUNNING COSTS DEVOLVED-Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2011,Other Telephone Costs,Market Frameworks - Labour Market,DAISY COMMUNICATIONS LTD,1037260,17.23,RUNNING COSTS DEVOLVED-Other Telephone Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1037262,630.61,RUNNING COSTS NON DEVOLVED-Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2011,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,North Lanarkshire Council,1037263,22550,EFFECTIVE ENFORCEMENT-Grants - Current - Other,ML1 1SH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/10/2011,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,North Lanarkshire Council,1037263,21523.98,EFFECTIVE ENFORCEMENT-Grants - Current - Other,ML1 1SH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,IT Software Licences,Finance & Commercial Group - Finance Group,ZZZZAUDIT CONFERENCES EUROPE LTD T/A AUDITWARE TRAINING & CONSULTANCY,1037264,895,RUNNING COSTS DEVOLVED-IT Software Licences,TN3 9JR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Catering Services (Programme),Business & Skills Group - Advanced Manufacturing Services,MARINE SOUTH EAST LTD,1037265,375,AERO - SPONSORSHIP SUPPORT-Catering Services (Programme),SO16 7NP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Honoraria / Fees and Expenses,Knowledge and Innovation Group - Government Office For Science,DAVID NEWBERY ECONOMICS LTD,1037266,1208.05,RUNNING COSTS DEVOLVED-Honoraria / Fees and Expenses,CB3 0HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/10/2011,Board Members National Insurance Deductions (Suspense Account),Corporate Payments - ,HM REVENUE & CUSTOMS,1037267,3980.43,Board Members National Insurance Deductions (Suspense Account),BD98 8AA,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Special Adjustments,"Legal, People & Communications Group - Human Resources",ROBIN NORTHMAN,1037270,162,RUNNING COSTS NON DEVOLVED-Special Adjustments,CM7 1WG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,OPINIONPANEL LTD,1037271,5371.2,CAREERS ADVICE-Outsourced Programme Management Services,N5 1XA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Higher Education - Policy,HIGHER EDUCATION FUNDING COUNCIL FOR ENGLAND,1037273,622200000,HEFCE GRANT IN AID-Grant in Aid - Current -Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Grant in Aid - Current -Other,Knowledge and Innovation Group - Higher Education - Policy,OFFICE FOR FAIR ACCESS (OFFA),1037274,25000,OFFA - GRANT IN AID-Grant in Aid - Current -Other,BS16 1DQ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1037277,1912.03,RUNNING COSTS DEVOLVED-Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Leadership & People Management Training,Business & Skills Group - Enterprise Directorate,GOVERNMENT KNOWLEDGE TRAINING LTD,1037278,295,RUNNING COSTS DEVOLVED-Leadership & People Management Training,WC2N 5BW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1037279,5903.54,RUNNING COSTS DEVOLVED-Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Child Care,"Legal, People & Communications Group - Human Resources",TINIES UK LTD,1037280,7664,RUNNING COSTS NON DEVOLVED-Child Care,SW6 4LZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2011,Estates Consultancy and Professional Services,Shareholder Executive - Shareholder Executive,HYPERLINK SERVICES LTD,1037283,11.4,PROPERTY UNIT-Estates Consultancy and Professional Services,W6 7NU,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/10/2011,Technical Advice / Services & Support,Finance & Commercial Group - Commercial Directorate,HURST PEIRCE & MALCOLM LLP,1037284,876.25,RUNNING COSTS NON DEVOLVED-Technical Advice / Services & Support,WC1N 2QL,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2011,Car Hire and Leasing,Market Frameworks - Labour Market,INCHCAPE FLEET SOLUTIONS LTD,1037287,7,RUNNING COSTS DEVOLVED-Car Hire and Leasing,PO6 4RP,,,,Administration
