Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/02/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1046545,211.78, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1046546,-852.67, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM COURTS & TRIBUNALS SERVICE (HMCTS),1046547,5.00, -Criminal Law and Prosecution Work,SW1H 0ET,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",DAVID PUGH,1046548,630.00, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1046549,3500.00, -Contract Cleaning,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1046550,2000.00, -Contract Cleaning,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/02/2012,Air Fares  - Overseas (Programme),Knowledge and Innovation Group - Research Base,CENTRE FOR PROCESS INNOVATION LTD,1046551,150.00, -Air Fares  - Overseas (Programme),TS10 4RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,OFFICE FOR NATIONAL STATISTICS,1046553,350433.00, -Purchase of Completed Research,NP10 8XG,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1046554,740.87, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1046555,839.21, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046556,487.01, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046557,233.20, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046558,561.97, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,TNS UK LTD,1046560,75719.71, -Purchase of Completed Research,W5 1UA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Technical Support,Business & Skills Group - Advanced Manufacturing Services,DARLINGTON BOROUGH COUNCIL,1046561,9051.68, -Technical Support,TS19 1JA,LOC,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1046562,-5908.05, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1046562,25000000.00, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,UNIVERSITY OF OXFORD,1046563,9444.00, -Grants - Current - Other,OX1 2XN,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046565,727.91, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046566,705.52, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1046568,440.99, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,UNIVERSITY OF SHEFFIELD,1046569,6915.00, -Grants - Current - Other,S10 2TN,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046570,2444.07, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1046571,309.44, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,UNIVERSITY OF WARWICK,1046572,7730.00, -Grants - Current - Other,CV4 8UW,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,External Legal Advice and Services,Business & Skills Group - RDA Transition and Closures,FIELD FISHER WATERHOUSE,1046573,11063.40, -External Legal Advice and Services,EC3N 2AA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1046574,649.62, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Legal Services",ADECCO UK LTD,1046576,698.98, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046577,842.12, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,US-UK FULBRIGHT COMMISSION,1046579,45000.00, -Grants - Current - Other,SW8 5BN,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,UNIVERSITY OF WARWICK,1046581,6057.50, -Grants - Current - Other,CV4 8UW,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,NEWPORT CITY COUNCIL,1046583,21138.00, -Grants - Current - Other,NP20 1YN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,NEWPORT CITY COUNCIL,1046583,21138.00, -Grants - Current - Other,NP20 1YN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,NEWPORT CITY COUNCIL,1046583,16647.54, -Grants - Current - Other,NP20 1YN,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046585,21.38, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046585,55.60, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046592,-8.27, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046592,-11.00, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046593,50000.00, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046593,8000.00, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046595,16.61, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/02/2012,Other UK Travel & Subsistence,"Legal, People & Communications Group - Legal Services",COMPUTER CAB plc,1046595,22.20, -Other UK Travel & Subsistence,W10 6AU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,UK Subscriptions,Market Frameworks - Consumer and Competition Policy,ITSA LTD,1046596,65.00, -UK Subscriptions,SS15 6TH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Staff Costs,ESBR - Analysis Directorate,THE INSOLVENCY SERVICE,1046598,3948.59, -Other Staff Costs,WC1B 3QW,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046599,569.26, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,G4S SECURE SOLUTIONS (UK) LTD,1046600,50.00, -Other Accommodation Charges (Programme),SM1 4LD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,ELAN COMPUTING LTD,1046601,1816.45, -ICT Infrastructure Specific Service,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1046602,734.35, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Training Costs,ESBR - Assistant Economists,BIRKBECK COLLEGE,1046603,4298.40, -Other Training Costs,WC1E 7HX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046605,909.19, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Library Services,"Legal, People & Communications Group - Legal Services",JORDAN PUBLISHING LTD,1046607,190.00, -Library Services,BS1 6JS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,North Lanarkshire Council,1046608,2065.20, -Grants - Current - Other,ML1 1SH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,North Lanarkshire Council,1046608,22550.00, -Grants - Current - Other,ML1 1SH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,North Lanarkshire Council,1046608,22550.00, -Grants - Current - Other,ML1 1SH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046610,409.54, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046611,516.94, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046612,531.02, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046613,414.88, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046614,14811.01, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046614,23333.00, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,BRISTOL CITY COUNCIL,1046614,23333.00, -Grants - Current - Other,BS1 5TR,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,ADECCO UK LTD,1046615,946.02, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1046616,548.13, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1046616,87.20, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,NORTH YORKSHIRE COUNTY COUNCIL,1046617,294400.00, -Grants - Current - Other,DL6 2XQ,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Purchase of Completed Research,Business & Skills Group - Advanced Manufacturing Services,ISSB LTD,1046618,1250.00, -Purchase of Completed Research,SW1Y 5DB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,PPM (Project & Programme Management) Training,Market Frameworks - Business Environment,THE OPEN UNIVERSITY,1046619,700.00, -PPM (Project & Programme Management) Training,MK7 6BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1046620,60.00, -Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",BROOK STREET (UK) LTD,1046621,1056.28, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Knowledge and Innovation Group - Higher Education - Policy,BROOK STREET (UK) LTD,1046622,735.11, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1046623,732.60, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Media and Design Services,"Legal, People & Communications Group - Communications Directorate",HELPFUL TECHNOLOGY LTD,1046624,1575.00, -Media and Design Services,BR3 4EY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Security Policy Service,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES LTD,1046625,6444.00, -Security Policy Service,CM19 5LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046626,428.05, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1046628,849.07, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046629,843.04, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Rail Fares,Knowledge and Innovation Group - Higher Education - Policy,JOHN CHURCHILL,1046630,218.90, -Rail Fares,BS48 3PU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Recruitment Consultancy Costs,Knowledge and Innovation Group - Higher Education - Policy,JOHN CHURCHILL,1046630,1750.00, -Recruitment Consultancy Costs,BS48 3PU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1046631,544.12, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1046632,1056.28, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,CONSULTANT CLEANERS LTD,1046633,4.59, -Contract Cleaning,WF16 0NF,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1046634,1370.30, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1046635,525.91, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1046635,234.22, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,CONSULTANT CLEANERS LTD,1046636,57.50, -Contract Cleaning,WF16 0NF,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,YORKSHIRE ASSOCIATION OF BUSINESS ANGELS LTD (YABA),1046637,40918.43, -Grants - Current - Other,HG2 8QT,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046638,417.56, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046639,409.54, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Economic Development Directorate,BROOK STREET (UK) LTD,1046640,292.03, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,DEPARTMENT FOR CULTURE MEDIA AND SPORT,1046641,160000.00, -Grants - Current - Other,SW1Y 5DH,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1046642,958.87, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1046643,1463.40, -Other Staff Costs (Programme),W1T SAE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046644,409.54, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1046645,409.54, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,THE FOOD & ENVIRONMENT RESEARCH AGENCY FERA,1046646,1660.00, -Grants - Current - Other,YO41 1LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1046647,3268.00, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",MARK JONES,1046648,260.40, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1046649,2477.75, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",AV NICHE (RECORDING SYSTEMS) LTD,1046650,262.80, -Criminal Law and Prosecution Work,SS14 3DF,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1046651,289358.14, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1046651,99853.03, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Grants - Current - Other,Business & Skills Group - RDA Transition and Closures,CALDERDALE COLLEGE,1046653,769076.53, -Grants - Current - Other,HX1 3UZ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Outsourced Programme Management Services,Business & Skills Group - Advanced Manufacturing Services,GRANT THORNTON UK LLP,1046655,2300000.00, -Outsourced Programme Management Services,NW1 2EP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Hire of Reprographic Equipment,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,XEROX (UK) LTD,1046656,89.00, -Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2012,Other Training Costs,"Legal, People & Communications Group - Innovation Capability Team",WONDER INC LTD,1046657,335.40, -Other Training Costs,NW2 2QA,,,,Administration
