Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,768619,28238.01
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,768619,5925.24
Ministry of Defence,Ministry of Defence,16/03/2011,Payments on behalf of Defence Support Group,Central TLB,CARWOOD MOTOR UNITS LTD,768619,5759.68
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,768619,2600.22
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,768619,1373.72
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Estates,CARWOOD MOTOR UNITS LTD,768619,260.11
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,768621,49964.25
Ministry of Defence,Ministry of Defence,16/03/2011,Medical treatment & stores and welfare services.,Central TLB,CHAS.A.BLATCHFORD & SONS LIMITED,768634,302414.62
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,768668,5391030.46
Ministry of Defence,Ministry of Defence,16/03/2011,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,768672,1831331.74
Ministry of Defence,Ministry of Defence,16/03/2011,Property leases,Defence Estates,DEFENCE TRAINING SERVICES LIMITED,768672,37271.12
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,768701,3118.16
Ministry of Defence,Ministry of Defence,16/03/2011,Medical treatment & stores and welfare services.,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,768733,204000
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,768741,114462.22
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,768741,103931.81
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Estates,FORBO FLOORING UK LIMITED,768741,41397.22
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,FORBO FLOORING UK LIMITED,768741,24474
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Air Command,GB OILS LIMITED,768751,139155.99
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Land Forces,GB OILS LIMITED,768751,116707.3
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,768751,103243.52
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Central TLB,GB OILS LIMITED,768751,34481.96
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Defence Estates,GB OILS LIMITED,768751,6895.57
Ministry of Defence,Ministry of Defence,16/03/2011,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,768765,74394
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,HOBSON INDUSTRIES LIMITED,768785,39376.94
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,768786,4992079
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,IMES LTD.,768800,42310
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,768814,91184
Ministry of Defence,Ministry of Defence,16/03/2011,Fees for professional services,Defence Estates,JACOBS U.K. LTD,768814,16416
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Defence Estates,JACOBS U.K. LTD,768814,9930
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,768822,58300.88
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,768822,20947.23
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,768822,7979.41
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Navy Command,JOSEPH GLEAVE & SON LTD,768822,774.09
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,768822,348.12
Ministry of Defence,Ministry of Defence,16/03/2011,Building maintenance and accommodation stores,Land Forces,JOSEPH GLEAVE & SON LTD,768822,293.4
Ministry of Defence,Ministry of Defence,16/03/2011,Medical treatment & stores and welfare services.,Central TLB,KINGS COLLEGE LONDON,768835,36528
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,768839,20440
Ministry of Defence,Ministry of Defence,16/03/2011,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,768839,9900
Ministry of Defence,Ministry of Defence,16/03/2011,General services and support,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,768868,6813.33
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,768883,484247.69
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,768883,25458.32
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,768898,338878.66
Ministry of Defence,Ministry of Defence,16/03/2011,Fees for professional services,Defence Estates,NATS (SERVICES) LIMITED,768903,17098.62
Ministry of Defence,Ministry of Defence,16/03/2011,Preparation of land & buildings for disposal,Defence Estates,NATS (SERVICES) LIMITED,768903,5655.2
Ministry of Defence,Ministry of Defence,16/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,768984,9333.72
Ministry of Defence,Ministry of Defence,16/03/2011,Food and clothing,Land Forces,NORTHERN DIVER (INTERNATIONAL) LTD,768984,5745.6
Ministry of Defence,Ministry of Defence,16/03/2011,Food and clothing,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,768984,1050.08
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,768984,90
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,769000,17038.51
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,769000,9517.26
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Navy Command,OFFICE DEPOT UK LTD,769000,4494.12
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,OFFICE DEPOT UK LTD,769000,3311.53
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Central TLB,OFFICE DEPOT UK LTD,769000,1387.69
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Estates,OFFICE DEPOT UK LTD,769000,244.62
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Command Joint Operations,OFFICE DEPOT UK LTD,769000,137.33
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Defence Equipment & Support,PACE PETROLEUM LTD,769009,140337.49
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Air Command,PACE PETROLEUM LTD,769009,52555.57
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Land Forces,PACE PETROLEUM LTD,769009,37781.59
Ministry of Defence,Ministry of Defence,16/03/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,769011,25502
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,POYRY ENERGY LIMITED,769024,36443.72
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,769034,234833.6
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Land Forces,QINETIQ LIMITED,769038,65477
Ministry of Defence,Ministry of Defence,16/03/2011,Externally delivered education and training.,Air Command,QINETIQ LIMITED,769038,22179
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Defence Equipment & Support,QINETIQ LIMITED,769038,141.51
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,RFD BEAUFORT LIMITED,769054,38959.49
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,769054,8955.57
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Air Command,ROLLS-ROYCE MARINE POWER OPERATIONS LTD,769067,6445.5
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,769070,34801.09
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,769070,1616
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,ROYSTON LTD,769075,86462.4
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Navy Command,ROYSTON LTD,769075,318.1
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,ROYSTON LTD,769075,129.52
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,769083,82221.37
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SIGN PLUS LIMITED,769105,43911.15
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,SIGN PLUS LIMITED,769105,8655.52
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,SIGN PLUS LIMITED,769105,669.48
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Command Joint Operations,SIGN PLUS LIMITED,769105,245.82
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Estates,SIGN PLUS LIMITED,769105,187.84
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Land Forces,SODEXO LTD,769111,499782.82
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Central TLB,SODEXO LTD,769111,8243.92
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Air Command,SODEXO LTD,769111,689.33
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Navy Command,SODEXO LTD,769111,444.84
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Estates,SODEXO LTD,769111,285.73
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Equipment & Support,SODEXO LTD,769111,256.77
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,769116,25163.42
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,769136,21631.75
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,T O C LIMITED,769138,40386.94
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,769146,123172.08
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,769149,116631.75
Ministry of Defence,Ministry of Defence,16/03/2011,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,769167,249860.17
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,769175,38000.69
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,769175,17884.63
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Central TLB,TOTAL GAS & POWER LIMITED,769175,6544.27
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,769175,5050.69
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Defence Estates,TOTAL GAS & POWER LIMITED,769175,1773.19
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,769175,501.51
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,769180,713367.03
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,769180,74591.18
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,769180,3924
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,769189,25165.1
Ministry of Defence,Ministry of Defence,16/03/2011,Payments on behalf of Defence Support Group,Central TLB,UNIPART GROUP LIMITED,769189,14902.93
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Air Command,UNIPART GROUP LIMITED,769189,10953.23
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,UNIPART GROUP LIMITED,769189,2996.33
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Navy Command,UNIPART GROUP LIMITED,769189,21.32
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,769190,51528.17
Ministry of Defence,Ministry of Defence,16/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,UNIVAR LIMITED,769192,106989.43
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,UNIVERSITY OF NEWCASTLE UPON TYNE,769198,103190.3
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,769205,41555
Ministry of Defence,Ministry of Defence,16/03/2011,IT and communication services,Air Command,VEGA CONSULTING SERVICES LTD,769205,603
Ministry of Defence,Ministry of Defence,16/03/2011,Research and development,Defence Equipment & Support,WESTLAND HELICOPTERS LIMITED,769220,74680
Ministry of Defence,Ministry of Defence,16/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,2000011098,88803.87
Ministry of Defence,Ministry of Defence,16/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER,3000005275,38436
Ministry of Defence,Ministry of Defence,16/03/2011,Purchase of inventory and services ,Defence Equipment & Support,SUN TEST SYSTEMS BV,3000005276,31000
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000052342,296953.95
Ministry of Defence,Ministry of Defence,16/03/2011,Payment of utilities,Land Forces,STADTWERKE GUETERSLOH GMBH,5000052378,137037.76
Ministry of Defence,Ministry of Defence,16/03/2011,Estate management,Defence Estates,SECURITY SERVICES GROUP,2.00E+11,7866.25
Ministry of Defence,Defence Support Group,16/03/2011,Civ Training - Apprentices,Business Stream 1,City of Wolverhampton College,10121037,31989
Ministry of Defence,Defence Support Group,16/03/2011,Electricity,Business Stream 1,Scottish Hydro- Electric,10120876,54124.13
Ministry of Defence,Defence Support Group,16/03/2011,Eqpt Support - Other,Large Aircraft,Cardiff Airport,10121215,46025.75
Ministry of Defence,Defence Support Group,16/03/2011,Works,Business Stream 1,W R REFRIGERATION LIMITED,10121122,66391.95
Ministry of Defence,Defence Support Group,16/03/2011,Works - Fees,Business Stream 1,BABCOCK SUPPORT SERVICES LTD,10117816,37118.59
Ministry of Defence,Defence Support Group,16/03/2011,Works - Fees,Large Aircraft,Carillion Enterprise Ltd,10120906,30087.71
Ministry of Defence,Met Office,16/03/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,305145,464978.59
Ministry of Defence,Met Office,16/03/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,305352,29524.54
Ministry of Defence,Met Office,16/03/2011,Accommodation,Chief Financial Officer,Stratus Integrated Services Ltd,305353,51451.65
Ministry of Defence,Met Office,16/03/2011,Services,Technology,Cable & Wireless Uk,304129,36670.8
Ministry of Defence,Met Office,16/03/2011,Services,Science,Multi Service,305216,26973.57
Ministry of Defence,Met Office,16/03/2011,Services,Technology,Cable & Wireless Uk,305295,-36670.8
Ministry of Defence,Met Office,16/03/2011,Information Technology,Technology,Computacenter (Uk) Ltd,305305,25714.8
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/03/2011,Building maintenance and accommodation stores,Estates Management,JAMES SCOTT & SONS(KITCH EQUIP) LTD,9073,27900
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/03/2011,Building maintenance and accommodation stores,Estates Management,Ifield & Barrett Roofing Ltd,13123,145909.27
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/03/2011,Building maintenance and accommodation stores,Estates Management,Ifield & Barrett Roofing Ltd,13127,38334.84
Ministry of Defence,Council of Reserve Forces and Cadets Associations,16/03/2011,Building maintenance and accommodation stores,Estates Management,Triangle Integrated Fire Systems ,13337,35057.16
Ministry of Defence,Ministry of Defence,17/03/2011,Medical treatment & stores and welfare services.,Central TLB,1ST DENTAL PRODUCTS LIMITED,769238,29865.37
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,769244,16972.09
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,769244,8182.33
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,769244,7047.01
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,769244,2753.84
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,769244,799.91
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,769244,11.66
Ministry of Defence,Ministry of Defence,17/03/2011,IT and communication services,Defence Equipment & Support,ACTICA CONSULTING LIMITED,769250,25006
Ministry of Defence,Ministry of Defence,17/03/2011,IT and communication services,Central TLB,ACTICA CONSULTING LIMITED,769250,3434.65
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,AMDAC - CARMICHAEL LTD,769264,33371.73
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Land Forces,ARAMARK LTD,769274,112662.2
Ministry of Defence,Ministry of Defence,17/03/2011,Food and clothing,Air Command,ARAMARK LTD,769274,54911.32
Ministry of Defence,Ministry of Defence,17/03/2011,Food and clothing,Land Forces,ARAMARK LTD,769274,5402.49
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Defence Estates,ARAMARK LTD,769274,2781.84
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Defence Equipment & Support,ARAMARK LTD,769274,1618.47
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Air Command,ARAMARK LTD,769274,396.15
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,ARGUS FLUIDHANDLING LIMITED,769278,108138.3
Ministry of Defence,Ministry of Defence,17/03/2011,Food and clothing,Land Forces,AVENANCE PLC,769292,186126.38
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Land Forces,AVENANCE PLC,769292,124576.24
Ministry of Defence,Ministry of Defence,17/03/2011,Food and clothing,Air Command,AVENANCE PLC,769292,16693.03
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Air Command,AVENANCE PLC,769292,7275.5
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,769292,1516.07
Ministry of Defence,Ministry of Defence,17/03/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,769292,117.92
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,769300,2239316.56
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,2249806.83
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,1681025.37
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,606604.43
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,291068.23
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,103296.21
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,46156.02
Ministry of Defence,Ministry of Defence,17/03/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,17664.92
Ministry of Defence,Ministry of Defence,17/03/2011,Payments on behalf of Defence Support Group,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,769302,7560.65
Ministry of Defence,Ministry of Defence,17/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,769307,1400
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,769307,1120.25
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,769317,3855.28
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Navy Command,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,769317,386.72
Ministry of Defence,Ministry of Defence,17/03/2011,Miscellaneous Administration Costs,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,769317,17.03
Ministry of Defence,Ministry of Defence,17/03/2011,Rental of plant and machinery,Defence Equipment & Support,BARLOWORLD HANDLING LTD,769319,773255.28
Ministry of Defence,Ministry of Defence,17/03/2011,Externally delivered education and training.,Land Forces,BIG WHEELERS (SOUTH WALES)  LIMITED,769329,30540
Ministry of Defence,Ministry of Defence,17/03/2011,Payment of utilities,Defence Equipment & Support,BP OIL UK LTD,769340,4944.36
Ministry of Defence,Ministry of Defence,17/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,C.A.T. 9 LIMITED,769363,21052.06
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,CALUMET PHOTOGRAPHIC LTD,769367,114651.6
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Land Forces,CALUMET PHOTOGRAPHIC LTD,769367,102503
Ministry of Defence,Ministry of Defence,17/03/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,769368,132.39
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,769373,259380.17
Ministry of Defence,Ministry of Defence,17/03/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,CHEMETALL PLC,769389,11609.3
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of buildings and military equipment ,Defence Estates,COLAS LTD,769401,4436742.23
Ministry of Defence,Ministry of Defence,17/03/2011,Externally delivered education and training.,Land Forces,COMPLETE WORLD TRAVEL LIMITED,769403,26967
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,769412,65815.45
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,769412,49722.02
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,769412,12686.23
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,769412,8364.88
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,769412,7448.41
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,769412,144.87
Ministry of Defence,Ministry of Defence,17/03/2011,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,769432,7272751.48
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,769432,2918278.57
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES LIMITED,769433,2332077.28
Ministry of Defence,Ministry of Defence,17/03/2011,Externally delivered education and training.,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,769434,30078
Ministry of Defence,Ministry of Defence,17/03/2011,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,769442,621466.36
Ministry of Defence,Ministry of Defence,17/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,769493,22112
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,769493,12953
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,EATON AEROSPACE LIMITED,769502,56983.9
Ministry of Defence,Ministry of Defence,17/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,EATON AEROSPACE LIMITED,769502,1833
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Estates,FORBO FLOORING UK LIMITED,769534,60889.7
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,769534,14648.46
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,769534,9160.92
Ministry of Defence,Ministry of Defence,17/03/2011,Purchase of inventory and services ,Defence Equipment & Support,FORBO FLOORING UK LIMITED,769534,1716.59
Ministry of Defence,Ministry of Defence,17/03/2011,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,769537,54365
