"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","C1","35648","44268","Project Support Officer","25.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","C2","29258","36333","Project Support Officer","56.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","D","23427","29092","Project Support Officer","179.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E1","18370","22124","Project Support Officer","112.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OF2","37916","45090","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OF3","47760","57200","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OF4","67032","77617","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OR1-3","17515","28940","Project Support Officer","23.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OR4","26405","33182","Project Support Officer","21.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OR5-6","30013","36929","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OR7-8","33223","43252","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","OR9","38600","46753","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","NHS Band 2","13653","16753","Medical","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","9.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","282.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","312.50","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 4","22150","24930","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OF2","37916","45090","Operational Manager","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OF3","47760","57200","Operational Manager","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OF4","67032","77617","Operational Manager","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OF5","81310","89408","Operational Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OR7-8","33223","43252","Operations Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00024359","OR9","38600","46753","Operations Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033009","Locally Employed Civilian (LEC)","0","0","Knowledge Information Management Support Officer","34.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","B1","56436","72185","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","B2","47942","59535","Project Support Officer","9.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","C1","35648","44268","Project Support Officer","63.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","C2","29258","36333","Project Support Officer","139.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","D","23427","29092","Project Support Officer","148.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","E1","18370","22124","Project Support Officer","127.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OF1","24615","32703","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OF2","37916","45090","Project Support Officer","38.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OF3","47760","57200","Project Support Officer","24.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OF4","67032","77617","Project Support Officer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OF5","81310","89408","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OR1-3","17515","28940","Project Support Officer","66.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OR4","26405","33182","Project Support Officer","85.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OR5-6","30013","36929","Project Support Officer","69.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OR7-8","33223","43252","Project Support Officer","52.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","OR9","38600","46753","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","NHS Band 2","13653","16753","Medical","0.50","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","Skill Zone 4","22150","24930","Storekeeping/WarehouseOps","5.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","B2","47942","59535","Project Support Officer","18.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","C1","35648","44268","Project Support Officer","66.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","C2","29258","36333","Project Support Officer","68.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","D","23427","29092","Project Support Officer","26.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","E1","18370","22124","Project Support Officer","9.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OF2","37916","45090","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OF3","47760","57200","Project Support Officer","15.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OF4","67032","77617","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OR1-3","17515","28940","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OR4","26405","33182","Project Support Officer","13.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OR5-6","30013","36929","Project Support Officer","10.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OR7-8","33223","43252","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","OR9","38600","46753","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","B2","47942","59535","Project Support Officer","4.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","C1","35648","44268","Project Support Officer","26.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","C2","29258","36333","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","D","23427","29092","Project Support Officer","1.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","E1","18370","22124","Project Support Officer","0.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","OF2","37916","45090","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","OF3","47760","57200","Project Support Officer","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","OF4","67032","77617","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033013","OF5","81310","89408","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","B1","56436","72185","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","B2","47942","59535","Project Support Officer","8.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","C1","35648","44268","Project Support Officer","35.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","C2","29258","36333","Project Support Officer","36.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","D","23427","29092","Project Support Officer","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00034282","E1","18370","22124","Project Support Officer","2.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","B1","56436","72185","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","B2","47942","59535","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","C1","35648","44268","Project Support Officer","16.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","C2","29258","36333","Project Support Officer","3.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","D","23427","29092","Project Support Officer","5.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","OF2","37916","45090","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","OF3","47760","57200","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","OF4","67032","77617","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00049802","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","Skill Zone 4","22150","24930","Project Support Officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","B2","47942","59535","Project Support Officer","5.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","C1","35648","44268","Project Support Officer","32.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","C2","29258","36333","Project Support Officer","43.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","D","23427","29092","Project Support Officer","30.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","E1","18370","22124","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","E2","15623","18815","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OF2","37916","45090","Project Support Officer","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OF3","47760","57200","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OF4","67032","77617","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OF5","81310","89408","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OR1-3","17515","28940","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OR4","26405","33182","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OR5-6","30013","36929","Project Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","OR7-8","33223","43252","Project Support Officer","24.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","B1","56436","72185","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","B2","47942","59535","Project Support Officer","15.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","C1","35648","44268","Project Support Officer","52.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","C2","29258","36333","Project Support Officer","73.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","D","23427","29092","Project Support Officer","34.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","E1","18370","22124","Project Support Officer","29.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OF2","37916","45090","Project Support Officer","17.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OF3","47760","57200","Project Support Officer","27.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OF4","67032","77617","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OF5","81310","89408","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OR7-8","33223","43252","Project Support Officer","23.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00051324","OR9","38600","46753","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","B1","56436","72185","Operations Support Officer","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","B2","47942","59535","Operations Support Officer","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","C1","35648","44268","Operations Support Officer","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","C2","29258","36333","Operations Support Officer","27.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","D","23427","29092","Operations Support Officer","38.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","E1","18370","22124","Operations Support Officer","55.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","E2","15623","18815","Operations Support Officer","8.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","NHS Band 2","13653","16753","Medical","8.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Retired Offr 1","37819","44268","Operations Support Officer","20.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","7.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","30.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","6.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","Skill Zone 4","22150","24930","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF2","37916","45090","Operations Support Officer","16.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF3","47760","57200","Operations Support Officer","12.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF4","67032","77617","Operations Support Officer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OF5","81310","89408","Operations Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR1-3","17515","28940","Operations Support Officer","66.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR4","26405","33182","Operations Support Officer","64.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR5-6","30013","36929","Operations Support Officer","58.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR7-8","33223","43252","Operations Support Officer","87.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","OR9","38600","46753","Operations Support Officer","17.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","B1","56436","72185","Operations Support Officer","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","B2","47942","59535","Operations Support Officer","13.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C1","35648","44268","Operations Support Officer","37.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C2","29258","36333","Operations Support Officer","84.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","D","23427","29092","Operations Support Officer","72.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","E1","18370","22124","Operations Support Officer","62.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","E2","15623","18815","Operations Support Officer","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","NHS Band 2","13653","16753","Medical","7.00","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","Retired Offr 1","37819","44268","Operations Support Officer","15.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","27.50","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","49.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OF2","37916","45090","Operations Support Officer","11.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OF3","47760","57200","Operations Support Officer","20.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OF4","67032","77617","Operations Support Officer","9.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OF5","81310","89408","Operations Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OR1-3","17515","28940","Operations Support Officer","42.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OR4","26405","33182","Operations Support Officer","54.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OR5-6","30013","36929","Operations Support Officer","76.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OR7-8","33223","43252","Operations Support Officer","109.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","OR9","38600","46753","Operations Support Officer","16.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","B1","56436","72185","Operations Support Officer","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","B2","47942","59535","Operations Support Officer","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","C1","35648","44268","Operations Support Officer","20.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","C2","29258","36333","Operations Support Officer","38.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","D","23427","29092","Operations Support Officer","46.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","E1","18370","22124","Operations Support Officer","61.50","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","E2","15623","18815","Operations Support Officer","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","NHS Band 2","13653","16753","Medical","6.50","Medicine"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","Retired Offr 1","37819","44268","Operations Support Officer","17.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","6.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","20.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","9.50","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OF2","37916","45090","Operations Support Officer","22.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OF3","47760","57200","Operations Support Officer","23.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OF4","67032","77617","Operations Support Officer","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OF5","81310","89408","Operations Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OR1-3","17515","28940","Operations Support Officer","26.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OR4","26405","33182","Operations Support Officer","37.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OR5-6","30013","36929","Operations Support Officer","69.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OR7-8","33223","43252","Operations Support Officer","159.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","OR9","38600","46753","Operations Support Officer","17.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","B1","56436","72185","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","B2","47942","59535","Project Support Officer","12.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","C1","35648","44268","Project Support Officer","77.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","C2","29258","36333","Project Support Officer","86.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","D","23427","29092","Project Support Officer","36.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","E1","18370","22124","Project Support Officer","13.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","E2","15623","18815","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","Retired Offr 1","37819","44268","Project Support Officer","6.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","OF2","37916","45090","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","OF3","47760","57200","Project Support Officer","14.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","OF4","67032","77617","Project Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","OR7-8","33223","43252","Project Support Officer","7.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110862","OR9","38600","46753","Project Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","B1","56436","72185","Project Support Officer","3.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","B2","47942","59535","Project Support Officer","15.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","C1","35648","44268","Project Support Officer","41.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","C2","29258","36333","Project Support Officer","62.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","D","23427","29092","Project Support Officer","23.50","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","E1","18370","22124","Project Support Officer","23.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OF2","37916","45090","Project Support Officer","15.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OF3","47760","57200","Project Support Officer","20.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OF4","67032","77617","Project Support Officer","8.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OF5","81310","89408","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OR5-6","30013","36929","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OR7-8","33223","43252","Project Support Officer","26.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","OR9","38600","46753","Project Support Officer","5.00","Military"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","B1","56436","72185","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","B2","47942","59535","Project Support Officer","10.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","C1","35648","44268","Project Support Officer","57.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110865","C2","29258","36333","Project Support Officer","61.00","Programme and Project Management (PPM)"
