Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1065537,-1264.22, - Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1065537,52000000, - Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Professional Training,Legal Services - Legal Services,JAMES BATTEN,1065538,7625, - Professional Training,EC1A 4HU,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),1065539,8879.8, - Grants - Current - Other,SS15 6TH,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Maintenance,Finance & Commercial Group - Commercial Directorate,VISIONLINK COMMUNICATION SERVICES LTD,1065540,475, - Maintenance,KT21 2HW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,UK EXPRESS COURIERS LTD,1065541,238.86, - Accrual - Transfer in RDA's,LS28 7RZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,UK EXPRESS COURIERS LTD,1065542,521.04, - Accrual - Transfer in RDA's,LS28 7RZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Publications,Legal Services - Legal Services,BLACKWELL UK LTD,1065543,33.09, - Publications,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Library Services,Legal Services - Legal Services,BLACKWELL UK LTD,1065543,126.85, - Library Services,OX1 2YX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065544,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - RDA Transition and Closures,BROOK STREET (UK) LTD,1065545,707.58, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065546,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1065547,755.1, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065548,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065549,362.39, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1065550,85.78, - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065551,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Human Resources",BROOK STREET (UK) LTD,1065553,409.54, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1065554,2098, - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1065557,780.26, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1065559,1420.26, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1065561,1692.42, - Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Capital Grants - Other,Market Frameworks - RDA Transition and Closures,HI-FORCE LTD,1065563,22000, - Capital Grants - Other,NN11 8PL,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,VICTORIA S.A.,1065564,2751000, - Accommodation Rentals,L-1130,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/20/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1065565,767.38, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BROOK STREET (UK) LTD,1065566,481.98, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Advanced Manufacturing Services,BROOK STREET (UK) LTD,1065567,538.27, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1065568,900000, - Accommodation Rentals,G2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Professional Training,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) lTD),1065570,959.04, - Professional Training,SM2 5AS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Conference Facilities (Programme),Knowledge & Innovation Group - Innovation,THE MOLLER CENTRE,1065571,4053, - Hire of Conference Facilities (Programme),CB3 0DE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas,Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065573,65.1, - Gas,WD17 1JW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Gas,Finance & Commercial Group - Commercial Directorate,CORONA ENERGY RETAIL 4 LTD,1065574,224.64, - Gas,WD17 1JW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,External Legal Advice,Business & Skills Group - Advanced Manufacturing Services,18 RED LION COURT,1065575,730.5, - External Legal Advice,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,External Legal Advice,Business & Skills Group - Advanced Manufacturing Services,18 RED LION COURT,1065576,1639.2, - External Legal Advice,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Enforcement,Business & Skills Group - Advanced Manufacturing Services,LGC LTD,1065577,14046.67, - Enforcement,TW11 0LY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Sponsorship Support,"Strategy, Analysis and Better Regulation - Analysis Directorate",ROYAL INSTITUTE OF CHARTERED SURVEYORS,1065578,37504.58, - Sponsorship Support,CV4 8JE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1065580,722.75, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,HUTCHISON 3G UK LTD,1065581,12, - Criminal Law and Prosecution Work,SL6 1EH,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,DAVID BIRRELL,1065583,512.16, - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065584,67.18, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065584,0.67, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065587,41.11, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065587,2.07, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065588,248.16, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065589,25.73, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065589,0.21, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065590,25.03, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065591,11.71, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065592,37.97, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065592,8.57, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065593,1106.17, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065593,9.44, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065595,305.11, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065595,4.17, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1065596,-2693.34, - Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1065596,29000000, - Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1065597,3288, - Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,THOMAS EGGAR LLP,1065600,3838.4, - Cash Expenditure during the Year - Other Programme Provisions,SO15 2AQ,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1065601,12.24, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1065602,1764.66, - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,ROBERTS JACKSON LTD,1065605,859.23, - Cash Expenditure during the Year - Other Programme Provisions,SK9 5ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Human Resources",MORGAN LAW PARTNERS LLP,1065611,2118, - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,EXPERIS LTD,1065613,12647.23, - ICT Maintenance & Upkeep,EC1R 3DR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Grants - Current - Other,Market Frameworks - RDA Transition and Closures,DIGITAL REGION LTD,1065614,2857142.86, - Grants - Current - Other,S1 2BJ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Mobile Call Charges,Market Frameworks - Consumer and Competition Policy,VODAFONE LTD,1065615,7.43, - Mobile Call Charges,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Grants - Current - Other,Market Frameworks - Economic Development Directorate,SOMERSET COUNTY COUNCIL,1065618,14977.73, - Grants - Current - Other,TA1 4DY,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1065619,899.28, - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065620,70.22, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065621,552.55, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,QUANT RESEARCH LTD,1065623,1000, - Research & Development Expenditure (Programme),E6 3PX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,THE DANWOOD GROUP LTD,1065624,22.87, - Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1065625,1429.75, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1065627,31.63, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1065628,31.19, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",SCISYS (UK) LTD,1065630,937.5, - Technical Programme Support Services,SN14 0GB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,FABER & CO,1065634,1513.62, - Criminal Law and Prosecution Work,B4 6RG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,FABER & CO,1065634,14.3, - Criminal Law and Prosecution Work,B4 6RG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Enforcement,Business & Skills Group - Advanced Manufacturing Services,DARLINGTON BOROUGH COUNCIL,1065636,15000, - Enforcement,TS19 1JA,LOC,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",STONEWALL EQUALITY LTD,1065637,130, - Leadership & People Management Training,SE1 7NX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065638,69.72, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065639,131.4, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/26/2012,Grants - Current - Other,Business & Skills Group - Skills Directorate,TUC,1065640,1433800, - Grants - Current - Other,WC1B 3LS,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,MOVING SERVICES GROUP UK LTD T/A PICKFORDS,1065641,817.99, - Moving/Storage Costs (Programme),NW10 0TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,MORGAN LAW PARTNERS LLP,1065642,3174, - Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,MOVING SERVICES GROUP UK LTD T/A PICKFORDS,1065643,1169.1, - Moving/Storage Costs (Programme),NW10 0TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Moving/Storage Costs (Programme),Market Frameworks - Europe Trade & International Directorate,MOVING SERVICES GROUP UK LTD T/A PICKFORDS,1065644,785.54, - Moving/Storage Costs (Programme),NW10 0TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065645,421.21, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065646,37.33, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1065647,37.3, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Other Accommodation Charges,"Strategy, Analysis and Better Regulation - BRDO",RENTOKIL INITIAL UK LTD TA AMBIUS,1065648,287.89, - Other Accommodation Charges,DY1 4TA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,LAMPORT BASSITT SOLICITORS,1065649,290.5, - Cash Expenditure during the Year - Other Programme Provisions,S017 1AX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1065650,842.25, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1065651,105.58, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Static Call Charges,Market Frameworks - Business Environment,COMPANIES HOUSE,1065652,59.06, - Static Call Charges,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Secondees (not paid directly),Market Frameworks - Consumer and Competition Policy,THE INSOLVENCY SERVICE,1065656,8113.53, - Secondees (not paid directly),SW1P 2HT,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",CARDIFF & VALE COLLEGE,1065657,975, - Leadership & People Management Training,CF3 1XZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Project Management Costs (Programme),Knowledge & Innovation Group - Research Base,THE BRITISH COUNCIL,1065659,115860.18, - Project Management Costs (Programme),SW1A 2BN,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065660,832.29, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065661,3984.8, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065662,1137.15, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065663,1098.25, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065664,477.6, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065665,293.5, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065666,4827.5, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065667,1029.5, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/24/2012,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1065668,60, - Accounting Services,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Stationery,Government Office for Science - Government Office for Science,BANNER BUSINESS SERVICES LTD,1065670,108.48, - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,1065671,226.84, - Stationery,LE41 9GS,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Office Supplies,"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BANNER BUSINESS SERVICES LTD,1065672,60.14, - Office Supplies,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/25/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1065675,397.34, - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
