Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,23/05/2012,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,941938,Utilities consumed - gas,"42,661.17"
Ministry of Defence,Ministry of Defence,11/05/2012,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,935640,Operating costs grant in aid for the National Museum Royal Navy,"42,614.88"
Ministry of Defence,Ministry of Defence,21/05/2012,Estate management,Defence Infrastructure Organisation ,LANKES ENTSORGUNG UND UMWELTSERVICE GMBH,,5000077975,Estate + facilities management services - accommodation inventory + service,"42,578.98"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Professional Services,Operations,ORDNANCE TEST SOLUTIONS LIMITED,,V - 9000142893 - 00136021,,"42,550.00"
Ministry of Defence,Ministry of Defence,14/05/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,936723,Rent buildings - non civil estate property and married quarter property,"42,531.31"
Ministry of Defence,Ministry of Defence,24/05/2012,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,942130,Estate + facilities management services - accommodation inventory + service,"42,499.93"
Ministry of Defence,Ministry of Defence,28/05/2012,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,943706,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"42,479.67"
Ministry of Defence,Ministry of Defence,03/05/2012,Spend on Inventory - General,Defence Equipment & Support,MEGGITT AEROSPACE LIMITED,CV6 4QY,932866,Spend on Inventory - General,"42,465.60"
Ministry of Defence,Ministry of Defence,11/05/2012,Fees for professional services,Defence Infrastructure Organisation ,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,935060,"The provision of assistance in support of PFI and PPP projects involving the procurement of specialist financial, legal, insurance, or similar advice by a MoD project team, pursuing a PFI/PPP procurement strategy","42,391.35"
Ministry of Defence,Defence Science and Technology Laboratory,11/05/2012,Sub Contracted Research,Programme Office,THALES UK LIMITED,,V - 9000142664 - 00134268,,"42,389.44"
Ministry of Defence,Ministry of Defence,18/05/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,939588,Utilities consumed - heating oil,"42,316.50"
Ministry of Defence,Ministry of Defence,16/05/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,937587,Transport other operating lease,"42,313.64"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,23/05/2012,Payments to Welfare Assoc,Estates Management,BAINBRIDGE BUILDING CONTRACT,,5748,Grants to welfare organisation,"42,294.65"
Ministry of Defence,Ministry of Defence,17/05/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,938340,Estate + facilities management services - accommodation inventory + service,"42,294.36"
Ministry of Defence,Ministry of Defence,31/05/2012,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000015918,Aviation fuel casual uplift consumed,"42,287.69"
Ministry of Defence,Ministry of Defence,03/05/2012,Medical treatment & stores and welfare services,Land Forces,EXPACARE LIMITED,RG12 1LP,932713,Medical health services,"42,226.00"
Ministry of Defence,Ministry of Defence,24/05/2012,Medical treatment & stores and welfare services,Command Joint Operations,SPIRE HEALTHCARE LIMITED,PO9 5NP,942587,Medical health services,"42,226.00"
Ministry of Defence,Ministry of Defence,04/05/2012,Spend on Inventory - General,Defence Equipment & Support,DYNAMIC CONTROLS LIMITED,OL2 5JD,933486,Spend on Inventory - General,"42,111.60"
Ministry of Defence,Ministry of Defence,31/05/2012,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,945593,Cost of purchasing and repairing clothing,"41,936.06"
Ministry of Defence,Defence Science and Technology Laboratory,25/05/2012,Sub Contracted Work,Operations,CORDA LIMITED,,V - 9000143077 - 00136550,,"41,924.33"
Ministry of Defence,Ministry of Defence,16/05/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,937648,Consumption of general inventory,"41,865.62"
Ministry of Defence,Ministry of Defence,22/05/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,940890,Freight movement costs,"41,864.52"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,IS Development,Infrastructure,STERIA LIMITED,,V - 9000142882 - 00136237,,"41,806.59"
Ministry of Defence,Ministry of Defence,21/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,LLOYDS REGISTER EMEA,CV3 4FJ,940396,Equipment support non-project costs,"41,771.71"
Ministry of Defence,Ministry of Defence,29/05/2012,Fuel for military use,Land Forces,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,KT22 8UX,2000015891,Bulk aviation fuel consumed,"41,717.89"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Repairs & Maintenance,Operations,DETICA LIMITED,,V - 9000142837 - 00134242,,"41,574.00"
Ministry of Defence,Ministry of Defence,16/05/2012,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,937944,Spend on Inventory - General,"41,572.80"
Ministry of Defence,Ministry of Defence,03/05/2012,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,L3 0AT,932774,Utilities consumed - heating oil,"41,560.39"
Ministry of Defence,Ministry of Defence,21/05/2012,Estate management,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,940434,Works - estate management,"41,552.20"
Ministry of Defence,Ministry of Defence,08/05/2012,Rent and rates,Defence Infrastructure Organisation ,THE HEREFORDSHIRE COUNCIL,HR1 2XW,934482,Rent buildings - non civil estate property and married quarter property,"41,459.62"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000142801 - 00133599,,"41,436.11"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,SUPERLETTER.COM INC,,940643,Fiscal asset under construction - capital in year addition,"41,400.00"
Ministry of Defence,Ministry of Defence,29/05/2012,Rent and rates,Defence Infrastructure Organisation ,WOKINGHAM DISTRICT COUNCIL,RG40 1BN,944920,Rent buildings - non civil estate property and married quarter property,"41,383.07"
Ministry of Defence,Ministry of Defence,17/05/2012,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,939103,Aviation fuel casual uplift consumed,"41,365.80"
Ministry of Defence,Ministry of Defence,21/05/2012,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,940694,Utilities consumed - gas,"41,352.04"
Ministry of Defence,Ministry of Defence,23/05/2012,Payment of utilities,Defence Infrastructure Organisation ,WEST ENERGIE UND VERKEHR (1),,5000078093,Utilities consumed - gas,"41,302.79"
Ministry of Defence,Ministry of Defence,25/05/2012,Payment of utilities,Defence Infrastructure Organisation ,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000078300,Utilities consumed - electricity,"41,290.20"
Ministry of Defence,Ministry of Defence,25/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000015863,Equipment support project costs,"41,268.94"
Ministry of Defence,Ministry of Defence,14/05/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,936154,Utilities consumed - heating oil,"41,234.96"
Ministry of Defence,Ministry of Defence,15/05/2012,Estate management,Defence Infrastructure Organisation ,VSM ESTATES LIMITED,B32 1AF,937495,Works - estate management,"41,153.00"
Ministry of Defence,Ministry of Defence,17/05/2012,Estate management,Defence Infrastructure Organisation ,VSM ESTATES LIMITED,B32 1AF,939232,Works - estate management,"41,153.00"
Ministry of Defence,Ministry of Defence,21/05/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,940310,Utilities consumed - heating oil,"41,118.52"
Ministry of Defence,Defence Science and Technology Laboratory,04/05/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000142547 - 00133606,,"41,074.00"
Ministry of Defence,Ministry of Defence,25/05/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,942770,Consumption of engineering and technical inventory,"41,071.45"
Ministry of Defence,Ministry of Defence,16/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,937885,Equipment support non-project costs,"41,018.23"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000142801 - 00133475,,"41,000.00"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Command Joint Operations,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,939610,Consumption of medical dental and veterinary inventory,"40,996.69"
Ministry of Defence,Ministry of Defence,02/05/2012,General services and support,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,RG21 4HJ,932309,Defence equipment CLS/IOS service charge,"40,989.60"
Ministry of Defence,Ministry of Defence,04/05/2012,Payment of utilities,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,933432,Utilities consumed - electricity,"40,953.27"
Ministry of Defence,Defence Science and Technology Laboratory,04/05/2012,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000142511 - 00135294,,"40,876.89"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Sub Contracted Work,Operations,EDGEWATER COMPUTER SYSTEMS LIMITED,,V - 0000002102 - 00134737,,"40,853.00"
Ministry of Defence,Ministry of Defence,16/05/2012,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,938264,Cost of ground diesel fuel consumed,"40,850.55"
Ministry of Defence,Ministry of Defence,18/05/2012,Spend on Inventory - General,Defence Equipment & Support,WEIR & CARMICHAEL LIMITED,L20 8BH,939983,Spend on Inventory - General,"40,844.54"
Ministry of Defence,Defence Science and Technology Laboratory,09/05/2012,Sub Contracted Work,Programme Office,QINETIQ LIMITED,,V - 9000142625 - 00134206,,"40,826.00"
Ministry of Defence,Ministry of Defence,25/05/2012,Spend on Inventory - General,Defence Equipment & Support,LAND ROVER,LE9 9JT,943173,Spend on Inventory - General,"40,808.29"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Defence Equipment & Support,ELIXAIR INTERNATIONAL LIMITED,DT2 8LY,945689,Spend on Inventory - General,"40,800.00"
Ministry of Defence,Ministry of Defence,11/05/2012,Payment of utilities,Defence Infrastructure Organisation ,DCC ENERGY LTD,BT3 9ED,35310,Utilities consumed - heating oil,"40,737.60"
Ministry of Defence,Ministry of Defence,23/05/2012,Fuel for military use,Defence Infrastructure Organisation ,ARVAL UK LTD,SN5 6PE,941357,Oil and lubricants consumed excluding those from the inventory system,"40,663.01"
Ministry of Defence,Ministry of Defence,23/05/2012,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,941359,Works in aid of disposal,"40,517.08"
Ministry of Defence,Ministry of Defence,01/05/2012,Rent and rates,Defence Infrastructure Organisation ,ALCAN HIGHLAND ESTATES,PH33 6PP,931530,Rent land - non civil estate property + married quarter property,"40,500.00"
Ministry of Defence,Ministry of Defence,16/05/2012,Estate management,Defence Equipment & Support,HASKONING U K LTD,PE3 8DW,937887,Works - estate management,"40,494.01"
Ministry of Defence,Ministry of Defence,08/05/2012,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,934146,Spend on Inventory - General,"40,301.35"
Ministry of Defence,Ministry of Defence,04/05/2012,Rent and rates,Defence Infrastructure Organisation ,RUGBY BOROUGH COUNCIL,CV21 2LB,933761,Rent buildings - non civil estate property and married quarter property,"40,208.96"
Ministry of Defence,Ministry of Defence,17/05/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000077923,Utilities consumed - gas,"40,147.04"
Ministry of Defence,Ministry of Defence,03/05/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,932595,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,08/05/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,934039,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,23/05/2012,Rent and rates,Defence Infrastructure Organisation ,CHICHESTER DISTRICT COUNCIL,PO19 1TY,941456,Rent buildings - non civil estate property and married quarter property,"40,048.43"
Ministry of Defence,Ministry of Defence,28/05/2012,Fees for professional services,Defence Equipment & Support,FRESHFIELDS BRUCKHAUS DERINGER..,EC4Y 1HS,169185,Fees for professional services excluding legal fees,"40,040.91"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,15/05/2012,Assets in the Course of Construction,Capital Expenditure,BECT BUILDING CONTRACTORS LTD,,652,Assets in the Course of Construction,"40,017.00"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Defence Equipment & Support,SCA PACKAGING LIMITED,LE10 3BX,945986,Spend on Inventory - General,"40,014.50"
Ministry of Defence,Defence Science and Technology Laboratory,04/05/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000142552 - 00133594,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000142800 - 00133425,,"40,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Sub Contracted Research,Programme Office,TDELTAS LIMITED,,V - 9000142809 - 00135519,,"40,000.00"
Ministry of Defence,Ministry of Defence,17/05/2012,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,939093,Works - estate management,"39,987.62"
Ministry of Defence,Ministry of Defence,14/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER,,3000007002,Equipment support project costs,"39,974.00"
Ministry of Defence,Ministry of Defence,28/05/2012,Spend on Inventory - General,Defence Equipment & Support,EUROCOPTER,,3000007072,Spend on Inventory - General,"39,974.00"
Ministry of Defence,Ministry of Defence,15/05/2012,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,937500,Utilities consumed - heating oil,"39,926.48"
Ministry of Defence,Ministry of Defence,08/05/2012,Spend on Inventory - General,Air Command,KEMIRA OYJ.,,934220,Spend on Inventory - General,"39,900.00"
Ministry of Defence,Ministry of Defence,28/05/2012,Rent and rates,Defence Infrastructure Organisation ,FORESTRY COMMISSION,EH12 7AT,'200000014210,Rent land - non civil estate property + married quarter property,"39,900.00"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,945744,Spend on Inventory - General,"39,759.60"
