Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013907,Civilian short term detached duty,423.84
Ministry of Defence,Ministry of Defence,26/04/2012,Administration,Central TLB,CANON (UK) LIMITED,RH2 8BF,930007,General administration,422.42
Ministry of Defence,Ministry of Defence,24/04/2012,IT and communication services,Navy Command,CANON (UK) LIMITED,RH2 8BF,928811,Computer equipment costing below the capitalisation threshold,421.91
Ministry of Defence,Ministry of Defence,12/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013857,Military short term detached duty,418.85
Ministry of Defence,Ministry of Defence,18/04/2012,Fees for professional services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,926213,Fees for professional services excluding legal fees,417.27
Ministry of Defence,Ministry of Defence,10/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,923052,Cost of other material consumed,416.6
Ministry of Defence,Ministry of Defence,11/04/2012,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,923767,Cost of clothing and textile services received,415.39
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,928780,Other materal consumed on exercises,414.49
Ministry of Defence,Defence Support Group,20/04/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10161446,,414.36
Ministry of Defence,Ministry of Defence,13/04/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013868,Line + telephone rental including commercial charge for use of radio frequencies,413.86
Ministry of Defence,Ministry of Defence,17/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,925644,Cost of other material consumed,413.44
Ministry of Defence,Ministry of Defence,30/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,931029,Cost of other material consumed,412.82
Ministry of Defence,Defence Support Group,27/04/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10162270,,412.48
Ministry of Defence,Defence Support Group,20/04/2012,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10161465,,410.7
Ministry of Defence,Ministry of Defence,05/04/2012,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,922335,Cost of other material consumed,406.49
Ministry of Defence,Ministry of Defence,26/04/2012,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,929944,Equipment support non-project costs,403.34
Ministry of Defence,Ministry of Defence,24/04/2012,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,928942,Fees for professional services excluding legal fees,402.84
Ministry of Defence,Ministry of Defence,30/04/2012,Food and clothing,Land Forces,ERSKINE HOSPITAL,PA7 5PU,931136,Cost of food purchases,402.45
Ministry of Defence,Ministry of Defence,19/04/2012,Purchase of inventory and services ,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000076647,Cost of other material consumed,401.92
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,926595,Civilian short term detached duty,400.2
Ministry of Defence,Ministry of Defence,05/04/2012,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,922335,General administration,397.73
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,926595,Civilian short term detached duty,397.2
Ministry of Defence,Ministry of Defence,04/04/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,922168,Freight movement costs,394.5
Ministry of Defence,Ministry of Defence,05/04/2012,Fuel for military use,Land Forces,QINETIQ LIMITED,PO12 2AG,922782,Bulk aviation fuel consumed,394.24
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Travel & Subsistence,Corporate,BARCLAYCARD,,G - 9000142169 - 00135327,,389.91
Ministry of Defence,Ministry of Defence,11/04/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,923322,Consumption of medical dental and veterinary inventory,389.53
Ministry of Defence,Ministry of Defence,26/04/2012,Food and clothing,Air Command,SODEXO LTD,M50 0AL,930310,Cost of clothing and textile services received,383.25
Ministry of Defence,Ministry of Defence,20/04/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,927558,Transport other operating lease,382.76
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,928811,Cost of other material consumed,381.56
Ministry of Defence,Ministry of Defence,18/04/2012,Payment of utilities,Defence Infrastructure Organisation ,SOUTHERN ELECTRIC GAS LTD,PO9 5JB,926692,Utilities consumed - electricity,375.18
Ministry of Defence,Ministry of Defence,27/04/2012,Design services and minor equipment purchases,Air Command,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,930529,Equipment support non-project costs,375
Ministry of Defence,Ministry of Defence,17/04/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013894,Oil and lubricants consumed excluding those from the inventory system,373.57
Ministry of Defence,Ministry of Defence,17/04/2012,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,925695,Cost of other material consumed,370.1
Ministry of Defence,Ministry of Defence,24/04/2012,Design services and minor equipment purchases,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,929173,Equipment support non-project costs,368.96
Ministry of Defence,Ministry of Defence,30/04/2012,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,931014,Transport other operating lease,366.45
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Contracted out Office Services,Infrastructure,BARCLAYCARD,,G - 9000142169 - 00135327,,366.29
Ministry of Defence,Ministry of Defence,13/04/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013870,General administration,365.41
Ministry of Defence,Ministry of Defence,05/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013822,Civilian short term detached duty,364.68
Ministry of Defence,Ministry of Defence,11/04/2012,Purchase of inventory and services ,Land Forces,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,923559,Consumption of medical dental and veterinary inventory,360.94
Ministry of Defence,Ministry of Defence,10/04/2012,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,923038,Equipment support non-project costs,358.87
Ministry of Defence,Ministry of Defence,25/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013975,Medical-non hospital treatment,358.31
Ministry of Defence,Ministry of Defence,04/04/2012,Fees for professional services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,921980,Fees for professional services excluding legal fees,357.57
Ministry of Defence,Ministry of Defence,17/04/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,925632,Transport other operating lease,357
Ministry of Defence,Ministry of Defence,20/04/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,927580,Cost of other material consumed,355.59
Ministry of Defence,Ministry of Defence,11/04/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013845,Entertainment + hospitality,354.98
Ministry of Defence,Ministry of Defence,05/04/2012,General services and support,Air Command,CANON (UK) LIMITED,RH2 8BF,922335,Purchase of defence support equipment below capitalisation threshold of £25k.,354.72
Ministry of Defence,Ministry of Defence,23/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013945,Medical-non hospital treatment,352.25
Ministry of Defence,Ministry of Defence,05/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,922293,Cost of other material consumed,346.11
Ministry of Defence,Ministry of Defence,05/04/2012,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,922335,Estate + facilities management services - accommodation inventory + service,345.67
Ministry of Defence,Ministry of Defence,19/04/2012,Transport hire charges,Defence Equipment & Support,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,927183,Transport other hire charge,344.53
Ministry of Defence,Ministry of Defence,18/04/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,926837,Cost of other material consumed,343.17
Ministry of Defence,Ministry of Defence,05/04/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,922309,Consumption of engineering and technical inventory,341.78
Ministry of Defence,Ministry of Defence,19/04/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,926963,Computer equipment costing below the capitalisation threshold,335.56
Ministry of Defence,Ministry of Defence,30/04/2012,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,931087,Cost of other material consumed,330.35
Ministry of Defence,Ministry of Defence,19/04/2012,General services and support,Defence Equipment & Support,LIFE FITNESS (U K) LTD,CB7 4UB,927187,Purchase of defence support equipment below capitalisation threshold of £25k.,326.53
Ministry of Defence,Ministry of Defence,13/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,924976,Cost of other material consumed,325.34
Ministry of Defence,Ministry of Defence,18/04/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,''200000013907,Entertainment + hospitality,319.04
Ministry of Defence,Ministry of Defence,10/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,923052,Cost of other material consumed,317.83
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,928811,Cost of other material consumed,317.81
Ministry of Defence,Ministry of Defence,17/04/2012,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013894,Transport other hire charge,315.64
Ministry of Defence,Ministry of Defence,17/04/2012,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,925632,Transport other operating lease,315
Ministry of Defence,Ministry of Defence,17/04/2012,Purchase of inventory and services ,Air Command,EUREST SUPPORT SERVICES (ESS),B45 9PZ,925740,Cost of other material consumed,313.85
Ministry of Defence,Ministry of Defence,11/04/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,923410,Line + telephone rental including commercial charge for use of radio frequencies,313.48
Ministry of Defence,Ministry of Defence,20/04/2012,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,928046,Utilities consumed - gas,313.26
Ministry of Defence,Ministry of Defence,16/04/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013883,Entertainment + hospitality,303.81
Ministry of Defence,Ministry of Defence,30/04/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,CARWOOD MOTOR UNITS LTD,CV3 2RQ,931065,Spend on Inventory - General,303.41
Ministry of Defence,Ministry of Defence,13/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013870,Medical-non hospital treatment,300.29
Ministry of Defence,Ministry of Defence,17/04/2012,IT and communication services,Defence Infrastructure Organisation ,XEROX (UK) LIMITED,BN13 1QG,926017,Computer equipment costing below the capitalisation threshold,299.35
Ministry of Defence,Ministry of Defence,26/04/2012,Research and development,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,929929,Feasibility studies covering concept/assessment phase costs,299.09
Ministry of Defence,Ministry of Defence,16/04/2012,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,925025,Transport other operating lease,298.2
Ministry of Defence,Ministry of Defence,18/04/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,926144,Cost of claims/compensation and related expenses against MOD,297.46
Ministry of Defence,Ministry of Defence,12/04/2012,Food and clothing,Defence Equipment & Support,AVENANCE PLC,SK11 6ET,923899,Cost of food services,297.31
Ministry of Defence,Ministry of Defence,26/04/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,930083,Spend on Inventory - General,295.95
Ministry of Defence,Ministry of Defence,12/04/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,''200000013857,Line + telephone rental including commercial charge for use of radio frequencies,294.57
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Publications/Subscriptions,Corporate,BARCLAYCARD,,G - 9000142169 - 00135327,,293.9
Ministry of Defence,Ministry of Defence,26/04/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,929944,Transport other operating lease,287.7
Ministry of Defence,Ministry of Defence,10/04/2012,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,923118,Works - estate management,283.44
Ministry of Defence,Ministry of Defence,26/04/2012,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,STAEDTISCHES KLINIKUM GUETERSLOH,,5000077006,Building maintenance accommodation inventory,283.33
Ministry of Defence,Ministry of Defence,13/04/2012,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013868,Rent buildings - non civil estate property and married quarter property,282.13
Ministry of Defence,Ministry of Defence,19/04/2012,Estate management,Central TLB,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Estate + facilities management services - accommodation inventory + service,281.37
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,930451,Cost of other material consumed,278.06
Ministry of Defence,Ministry of Defence,18/04/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,926837,Cost of other material consumed,277.63
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,928790,Consumption of engineering and technical inventory,277
Ministry of Defence,Ministry of Defence,20/04/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,928099,Cost of other material consumed,276.23
Ministry of Defence,Ministry of Defence,19/04/2012,General services and support,Central TLB,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Purchase of defence support equipment below capitalisation threshold of £25k.,275.56
Ministry of Defence,Ministry of Defence,20/04/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013937,Entertainment + hospitality,275.07
Ministry of Defence,Ministry of Defence,11/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013844,Schools + community relations initiatives,273.01
Ministry of Defence,Ministry of Defence,19/04/2012,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Estate + facilities management services - accommodation inventory + service,272.9
Ministry of Defence,Ministry of Defence,05/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,922293,Cost of other material consumed,272.14
Ministry of Defence,Ministry of Defence,17/04/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013894,Utilities consumed - electricity,271.69
Ministry of Defence,Ministry of Defence,16/04/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,925440,Civilian short term detached duty,267.8
Ministry of Defence,Ministry of Defence,25/04/2012,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,929260,Equipment support non-project costs,266.2
Ministry of Defence,Ministry of Defence,18/04/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,926144,Cost of other material consumed,264.78
Ministry of Defence,Ministry of Defence,30/04/2012,Transport hire charges,Central TLB,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,931394,Transport other operating lease,264.76
Ministry of Defence,Ministry of Defence,24/04/2012,Externally delivered education and training,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013958,External military training ,263.33
Ministry of Defence,Ministry of Defence,17/04/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,925644,Other materal consumed on exercises,261.29
Ministry of Defence,Ministry of Defence,19/04/2012,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Computer equipment costing below the capitalisation threshold,260.95
Ministry of Defence,Ministry of Defence,24/04/2012,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,928838,Estate + facilities management services - accommodation inventory + service,258.16
Ministry of Defence,Ministry of Defence,13/04/2012,Spend on Inventory - General,Navy Command,REXEL UK LTD,EN6 9EB,924840,Spend on Inventory - General,258
Ministry of Defence,Ministry of Defence,30/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,931152,Medical-non hospital treatment,251.16
Ministry of Defence,Ministry of Defence,26/04/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,929970,Consumption of medical dental and veterinary inventory,250.15
Ministry of Defence,Ministry of Defence,13/04/2012,Estate management,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013868,Works - estate management,248.08
Ministry of Defence,Ministry of Defence,23/04/2012,Estate management,Air Command,AVENANCE PLC,SK11 6ET,928139,Estate + facilities management services - accommodation inventory + service,247.91
Ministry of Defence,Ministry of Defence,13/04/2012,Food and clothing,Air Command,ARAMARK LTD,LS16 6QY,924422,Cost of clothing and textile services received,247.34
Ministry of Defence,Ministry of Defence,04/04/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,921916,Single use military equipment asset under construction - capital in year addition,246.85
Ministry of Defence,Ministry of Defence,19/04/2012,Administration,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,General administration,246.81
Ministry of Defence,Ministry of Defence,20/04/2012,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013936,Rent buildings - non civil estate property and married quarter property,246.63
Ministry of Defence,Ministry of Defence,26/04/2012,Estate management,Navy Command,CANON (UK) LIMITED,RH2 8BF,930007,Estate + facilities management services - accommodation inventory + service,245.68
Ministry of Defence,Ministry of Defence,23/04/2012,Purchase of inventory and services ,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,928324,Cost of other material consumed,244.6
Ministry of Defence,Ministry of Defence,24/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,928790,Consumption of engineering and technical inventory,244.54
Ministry of Defence,Ministry of Defence,05/04/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,922335,Operating lease IT and communications,242.38
Ministry of Defence,Ministry of Defence,30/04/2012,Fuel for military use,Defence Equipment & Support,EUROSHELL DEUTSCHLAND GMBH,,5000077126,Oil and lubricants consumed excluding those from the inventory system,240.84
Ministry of Defence,Ministry of Defence,04/04/2012,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,922207,Equipment support non-project costs,239.12
Ministry of Defence,Ministry of Defence,26/04/2012,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,930393,Equipment support non-project costs,236.23
Ministry of Defence,Ministry of Defence,05/04/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,922309,Consumption of engineering and technical inventory,235.41
Ministry of Defence,Ministry of Defence,17/04/2012,Estate management,Air Command,ARAMARK LTD,LS16 6QY,925620,Estate + facilities management services - accommodation inventory + service,230.94
Ministry of Defence,Ministry of Defence,16/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,925440,Civilian short term detached duty,227.9
Ministry of Defence,Ministry of Defence,18/04/2012,Payment of utilities,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,926139,Utilities consumed - gas,226.56
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,930480,Cost of other material consumed,224.91
Ministry of Defence,Ministry of Defence,26/04/2012,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,930013,Cost of other material consumed,224.91
Ministry of Defence,Ministry of Defence,18/04/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013907,Medical-non hospital treatment,222.02
Ministry of Defence,Ministry of Defence,19/04/2012,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,SP9 7QD,926887,Equipment support non-project costs,221.16
Ministry of Defence,Ministry of Defence,23/04/2012,Food and clothing,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,928222,Cost of clothing and textile services received,218.8
Ministry of Defence,Ministry of Defence,25/04/2012,Purchase of inventory and services ,Central TLB,BOC LIMITED,M28 2UT,929288,Consumption of engineering and technical inventory,213.74
Ministry of Defence,Ministry of Defence,05/04/2012,Externally delivered education and training,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,922273,External military training ,213.67
Ministry of Defence,Ministry of Defence,20/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,927580,Cost of other material consumed,213.56
Ministry of Defence,Ministry of Defence,26/04/2012,Food and clothing,Air Command,BRISTOL UNIFORMS LTD,BS16 5LL,929977,Cost of purchasing and repairing clothing,211.32
Ministry of Defence,Ministry of Defence,24/04/2012,Payment of utilities,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,928852,Utilities consumed - water + sewage,210.85
Ministry of Defence,Ministry of Defence,23/04/2012,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013943,Defence military assistance fund international subscriptions and other payments,210.83
Ministry of Defence,Ministry of Defence,11/04/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013844,Oil and lubricants consumed excluding those from the inventory system,210.5
Ministry of Defence,Defence Science and Technology Laboratory,20/04/2012,Staff Recruitment Costs,Infrastructure,BARCLAYCARD,,G - 9000142169 - 00135327,,208.5
Ministry of Defence,Ministry of Defence,23/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013944,Military short term detached duty,206.93
Ministry of Defence,Ministry of Defence,25/04/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013972,Line + telephone rental including commercial charge for use of radio frequencies,206.5
Ministry of Defence,Ministry of Defence,04/04/2012,Medical treatment & stores and welfare services,Command Joint Operations,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,921989,Medical health services,202.14
Ministry of Defence,Ministry of Defence,18/04/2012,Food and clothing,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013907,Cost of purchasing and repairing clothing,199.66
Ministry of Defence,Ministry of Defence,16/04/2012,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,925025,Equipment support non-project costs,199.64
Ministry of Defence,Ministry of Defence,30/04/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,931014,Transport other operating lease,199.5
Ministry of Defence,Ministry of Defence,26/04/2012,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,930007,Equipment support non-project costs,198.07
Ministry of Defence,Ministry of Defence,19/04/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,926919,Cost of other material consumed,197.83
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,926595,Military short term detached duty,197.8
Ministry of Defence,Ministry of Defence,27/04/2012,Payment of utilities,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,930471,Utilities consumed - gas,196.75
Ministry of Defence,Ministry of Defence,13/04/2012,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013870,Cost of other material consumed,196.74
Ministry of Defence,Ministry of Defence,25/04/2012,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,929288,Consumption of medical dental and veterinary inventory,195.08
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,930968,Cost of other material consumed,194.78
Ministry of Defence,Ministry of Defence,05/04/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013822,Oil and lubricants consumed excluding those from the inventory system,193.48
Ministry of Defence,Ministry of Defence,24/04/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013960,Cost of claims/compensation and related expenses against MOD,191.44
Ministry of Defence,Ministry of Defence,18/04/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,926595,Civilian short term detached duty,191.3
Ministry of Defence,Ministry of Defence,25/04/2012,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,929330,Movement of service personnel,190
Ministry of Defence,Ministry of Defence,05/04/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,922335,Cost of claims/compensation and related expenses against MOD,189.54
Ministry of Defence,Ministry of Defence,23/04/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,928169,Consumption of engineering and technical inventory,189.35
Ministry of Defence,Ministry of Defence,18/04/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013907,Utilities consumed - gas,188.51
Ministry of Defence,Ministry of Defence,12/04/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,PORTSMOUTH HOSPITALS N H S TRUST,WF3 1WE,'200000013862,Medical-non hospital treatment,187.83
Ministry of Defence,Ministry of Defence,27/04/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,930397,Consumption of medical dental and veterinary inventory,184.89
