ALB,Supplier,Net Amount £
London Thames Gateway DC,TSUNAMI AXIS LTD," £8,032.75 "
London Thames Gateway DC,BUREAU VERITAS UK LIMITED," £2,992.00 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD, £980.00 
London Thames Gateway DC,URS CORPORATION LTD," £7,500.00 "
London Thames Gateway DC,ARGUS SOFTWARE (UK) LTD," £10,000.00 "
London Thames Gateway DC,MEDLAND METROPOLIS LTD," £1,300.00 "
London Thames Gateway DC,MEDLAND METROPOLIS LTD," £3,900.00 "
London Thames Gateway DC,MEDLAND METROPOLIS LTD," £1,100.00 "
London Thames Gateway DC,BiGGAR ECONOMICS LTD," £11,077.88 "
London Thames Gateway DC,ATKINS LTD," £22,466.41 "
London Thames Gateway DC,ATKINS LTD," £22,466.41 "
London Thames Gateway DC,DRIVERS JONAS," £7,709.30 "
London Thames Gateway DC,DRIVERS JONAS," £7,770.00 "
London Thames Gateway DC,DRIVERS JONAS," £7,400.00 "
London Thames Gateway DC,PIPERS PROJECT LTD," £4,500.00 "
London Thames Gateway DC,SCOTT WILSON LTD," £3,441.00 "
London Thames Gateway DC,SCOTT WILSON LTD," £2,600.00 "
London Thames Gateway DC,NORTHDOOR PLC, £880.32 
London Thames Gateway DC,NORTHDOOR PLC, £880.32 
London Thames Gateway DC,BERWIN LEIGHTON LLP," £5,303.50 "
London Thames Gateway DC,NORTON ROSE LLP," £26,260.94 "
London Thames Gateway DC,NORTON ROSE LLP," £2,098.21 "
London Thames Gateway DC,NORTON ROSE LLP," £3,123.34 "
London Thames Gateway DC,NORTON ROSE LLP," £3,181.44 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,KEMSLEY LLP, £750.00 
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £2,159.33 "
London Thames Gateway DC,ARCHANT REGIONAL LTD," £1,955.92 "
London Thames Gateway DC,ARTEMIS INTERNATIONAL CORP LTD," £14,278.00 "
London Thames Gateway DC,MICHAEL PAGE UK LTD," £1,016.96 "
London Thames Gateway DC,MICHAEL PAGE UK LTD, £896.61 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £564.00 
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD, £587.10 
London Thames Gateway DC,REGENERIS CONSULTING LTD," £4,025.20 "
London Thames Gateway DC,PORTMAN TRAVEL, £915.45 
London Thames Gateway DC,PORTMAN TRAVEL, £913.45 
London Thames Gateway DC,PORTMAN TRAVEL, £639.75 
London Thames Gateway DC,TOTAL OFFICE, £599.19 
London Thames Gateway DC,TOTAL OFFICE," £1,444.10 "
London Thames Gateway DC,ENVIROBUSINESS SOUTH EAST LTD," £1,200.00 "
London Thames Gateway DC,CAPITA SYMONDS LTD," £95,271.00 "
London Thames Gateway DC,GRANT THORNTON LLP," £84,170.00 "
London Thames Gateway DC,MICHAEL PAGE UK LTD, £962.80 
London Thames Gateway DC,MICHAEL PAGE UK LTD," £1,016.96 "
London Thames Gateway DC,SCHMIDT HAMMER LASSEN K/S," £11,866.72 "
London Thames Gateway DC,SCHMIDT HAMMER LASSEN K/S," £35,665.00 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £8,486.18 "
London Thames Gateway DC,5TH STUDIO LTD," £7,500.00 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £9,092.54 "
London Thames Gateway DC,GVA GRIMLEY," £5,689.61 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG, £999.60 
London Thames Gateway DC,EMPRISE SERVICES PLC, £813.90 
London Thames Gateway DC,HALCROW  LTD," £76,959.67 "
London Thames Gateway DC,URBANCANDA," £1,800.00 "
London Thames Gateway DC,CAPITA RESOURCING LIMITED," £4,826.50 "
London Thames Gateway DC,EURO RSCG BISS LANCASTER," £6,500.00 "
London Thames Gateway DC,EURO RSCG APEX COMMUNICATIONS, £663.25 
London Thames Gateway DC,GRANT THORNTON LLP," £24,168.00 "
London Thames Gateway DC,BURO HAPPOLD ENGINEERS (BH INV)," £5,370.00 "
London Thames Gateway DC,URS CORPORATION LTD," £38,255.00 "
London Thames Gateway DC,URS CORPORATION LTD," £40,000.00 "
London Thames Gateway DC,GVA GRIMLEY," £21,000.00 "
London Thames Gateway DC,ENTEC UK LIMITED," £10,866.00 "
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £6,000.00 "
London Thames Gateway DC,GVA GRIMLEY," £1,558.21 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD, £980.00 
London Thames Gateway DC,VINCENT KNIGHT," £5,190.00 "
London Thames Gateway DC,NAVIGANT CONSULTING (EUROPE) LTD," £10,004.00 "
London Thames Gateway DC,TOWER SURVEYS LTD," £2,689.00 "
London Thames Gateway DC,GLENNY LLP," £8,000.00 "
London Thames Gateway DC,DRIVERS JONAS," £6,659.43 "
London Thames Gateway DC,BiGGAR ECONOMICS LTD," £11,077.89 "
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £16,177.95 "
London Thames Gateway DC,ENVIROBUSINESS SOUTH EAST LTD," £6,650.00 "
London Thames Gateway DC,MICHAEL PAGE UK LTD," £1,035.01 "
London Thames Gateway DC,MICHAEL PAGE UK LTD, £986.87 
London Thames Gateway DC,CAPITA SYMONDS LTD," £2,295.00 "
London Thames Gateway DC,RESPONSE PROPERTY SUPPORT LTD, £912.50 
London Thames Gateway DC,CHAOS ERGONOMICS SOLUTIONS LTD, £675.99 
London Thames Gateway DC,NORTHGATE HR LIMITED," £2,855.75 "
London Thames Gateway DC,KEMSLEY LLP," £15,050.00 "
London Thames Gateway DC,PRICEWATERHOUSECOOPERS," £5,000.00 "
London Thames Gateway DC,EDAW LTD," £7,235.00 "
London Thames Gateway DC,BBP REGENERATION," £22,765.20 "
London Thames Gateway DC,REDSTONE COMMUNICATIONS LIMITED, £587.53 
London Thames Gateway DC,BERWIN LEIGHTON LLP, £810.00 
London Thames Gateway DC,EVERSHEDS LLP," £14,409.60 "
London Thames Gateway DC,EVERSHEDS LLP," £2,000.00 "
London Thames Gateway DC,EVERSHEDS LLP," £7,193.00 "
London Thames Gateway DC,EVERSHEDS LLP," £2,551.70 "
London Thames Gateway DC,EVERSHEDS LLP," £1,197.10 "
London Thames Gateway DC,EVERSHEDS LLP," £2,023.50 "
London Thames Gateway DC,EVERSHEDS LLP," £5,287.50 "
London Thames Gateway DC,EVERSHEDS LLP," £12,651.80 "
London Thames Gateway DC,DLA PIPER RUDNICK GRAY CARY UK LLP," £18,009.00 "
London Thames Gateway DC,DLA PIPER RUDNICK GRAY CARY UK LLP," £7,308.00 "
London Thames Gateway DC,DLA PIPER RUDNICK GRAY CARY UK LLP," £5,531.00 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £6,265.00 "
London Thames Gateway DC,JONES LANG LASALLE," £9,599.44 "
London Thames Gateway DC,JONES LANG LASALLE," £4,000.00 "
London Thames Gateway DC,GVA GRIMLEY," £75,427.18 "
London Thames Gateway DC,MOUCHEL LIMITED," £3,888.65 "
London Thames Gateway DC,SAFE ESTATES SERVICES LTD," £1,222.00 "
London Thames Gateway DC,LONDON BOROUGH BARKING & DAGENHAM," £5,000.00 "
London Thames Gateway DC,QED COMMUNICATIONS," £10,000.00 "
London Thames Gateway DC,QED COMMUNICATIONS," £1,020.00 "
London Thames Gateway DC,EURO RSCG BISS LANCASTER," £4,000.00 "
London Thames Gateway DC,LIME CREATIVE SERVICES," £10,000.00 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £10,331.25 "
London Thames Gateway DC,ROCKPOOLS PEOPLE & PERFORMANCE LTD," £1,057.00 "
London Thames Gateway DC,TSUNAMI AXIS LTD," £3,149.00 "
London Thames Gateway DC,MACDONALD & COMPANY," £15,000.00 "
London Thames Gateway DC,MICHAEL PAGE UK LTD, £986.87 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £553.61 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £944.75 
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £2,159.33 "
London Thames Gateway DC,TRUSTMARQUE SOLUTIONS LTD," £1,352.64 "
London Thames Gateway DC,NORTON ROSE LLP," £14,635.83 "
London Thames Gateway DC,NORTON ROSE LLP," £1,188.37 "
London Thames Gateway DC,NORTON ROSE LLP," £1,015.14 "
London Thames Gateway DC,NORTON ROSE LLP," £1,087.10 "
London Thames Gateway DC,NORTON ROSE LLP," £17,761.75 "
London Thames Gateway DC,NORTON ROSE LLP," £1,132.39 "
London Thames Gateway DC,NORTHDOOR PLC, £880.32 
London Thames Gateway DC,REDHOUSE LANE COMMUNICATIONS LTD," £1,674.00 "
London Thames Gateway DC,NORTON ROSE LLP," £49,604.28 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £6,447.00 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £1,565.00 "
London Thames Gateway DC,DRIVERS JONAS," £6,287.78 "
London Thames Gateway DC,DRIVERS JONAS," £4,056.25 "
London Thames Gateway DC,GRANT THORNTON LLP," £40,323.00 "
London Thames Gateway DC,EDAW LTD," £49,971.90 "
London Thames Gateway DC,URS CORPORATION LTD," £31,010.36 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,SERGISON BATES ARCHITECTS LLP," £5,000.00 "
London Thames Gateway DC,NORTHGROVE LAND LTD," £2,600.00 "
London Thames Gateway DC,VODAFONE LTD," £1,765.85 "
London Thames Gateway DC,KEMSLEY LLP, £750.00 
London Thames Gateway DC,NORTHGATE HR LIMITED," £2,855.75 "
London Thames Gateway DC,TSUNAMI AXIS LTD, £914.00 
London Thames Gateway DC,TOTAL OFFICE," £1,836.34 "
London Thames Gateway DC,TOTAL OFFICE, £722.93 
London Thames Gateway DC,EMPRISE SERVICES PLC, £813.90 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £770.24 
London Thames Gateway DC,BRAMBLE.CC LTD," £10,790.00 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £10,175.25 "
London Thames Gateway DC,NAVIGANT CONSULTING (EUROPE) LTD, £820.00 
London Thames Gateway DC,LIME CREATIVE SERVICES," £5,000.00 "
London Thames Gateway DC,NATIONAL AUDIT OFFICE," £2,850.00 "
London Thames Gateway DC,CAPITA RESOURCING LIMITED," £5,848.40 "
London Thames Gateway DC,URBANCANDA," £1,800.00 "
London Thames Gateway DC,AUROS LTD," £11,460.00 "
London Thames Gateway DC,KNOWLEDGE DOCK (UEL) LTD," £3,000.00 "
London Thames Gateway DC,KNOWLEDGE DOCK (UEL) LTD," £1,000.00 "
London Thames Gateway DC,GVA GRIMLEY," £2,500.00 "
London Thames Gateway DC,DISASTER RECOVERY SERVICES LTD, £606.86 
London Thames Gateway DC,MEI ARCHITECTEN EN STEDENBOUWERS," £11,525.40 "
London Thames Gateway DC,EVERSHEDS LLP," £5,636.48 "
London Thames Gateway DC,ENVIROBUSINESS SOUTH EAST LTD, £562.20 
London Thames Gateway DC,NORTHGROVE LAND LTD," £2,600.00 "
London Thames Gateway DC,KEMSLEY LLP," £1,531.25 "
London Thames Gateway DC,TRUSTMARQUE SOLUTIONS LTD, £750.20 
London Thames Gateway DC,DRIVERS JONAS," £8,000.00 "
London Thames Gateway DC,DRIVERS JONAS," £7,400.00 "
London Thames Gateway DC,IN-FORM CONSULT LTD," £2,500.00 "
London Thames Gateway DC,SERGISON BATES ARCHITECTS LLP," £2,000.00 "
London Thames Gateway DC,EASTWELL MANOR LTD," £3,930.87 "
London Thames Gateway DC,AUROS LTD," £2,150.00 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £13,181.25 "
London Thames Gateway DC,CONNECT PUBLIC AFFAIRS LTD," £4,270.00 "
London Thames Gateway DC,MACDONALD & COMPANY," £15,000.00 "
London Thames Gateway DC,LIME CREATIVE SERVICES," £10,520.70 "
London Thames Gateway DC,ATKINS LTD," £38,727.54 "
London Thames Gateway DC,RPS GROUP PLC, £892.50 
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £7,219.51 "
London Thames Gateway DC,THE ECOLOGY CONSULTANCY," £5,870.00 "
London Thames Gateway DC,DIGITAL SURVEYS," £22,945.00 "
London Thames Gateway DC,EVERSHEDS LLP," £3,264.50 "
London Thames Gateway DC,EVERSHEDS LLP," £7,495.00 "
London Thames Gateway DC,EVERSHEDS LLP," £4,697.70 "
London Thames Gateway DC,GVA GRIMLEY," £17,229.27 "
London Thames Gateway DC,URS CORPORATION LTD," £13,250.00 "
London Thames Gateway DC,SOUTHERN ELECTRIC, £506.71 
London Thames Gateway DC,MAVEN TRAINING LTD," £1,395.00 "
London Thames Gateway DC,DCLG, £760.00 
London Thames Gateway DC,GVA GRIMLEY," £6,000.00 "
London Thames Gateway DC,ROCKPOOLS PEOPLE & PERFORMANCE LTD," £3,485.50 "
London Thames Gateway DC,ROCKPOOLS PEOPLE & PERFORMANCE LTD," £3,572.35 "
London Thames Gateway DC,ROCKPOOLS PEOPLE & PERFORMANCE LTD," £3,518.10 "
London Thames Gateway DC,EVERSHEDS LLP," £11,750.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £2,629.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £2,512.77 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £2,696.07 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,045.56 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £16,083.96 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £3,375.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,124.99 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,125.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,125.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,125.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £17,149.25 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,125.00 "
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £46,685.05 "
London Thames Gateway DC,ANSTEY HORNE & CO LTD, £880.10 
London Thames Gateway DC,DTZ DEBENHAM TIE LEUNG," £1,052.63 "
London Thames Gateway DC,NAVIGANT CONSULTING (EUROPE) LTD, £820.00 
London Thames Gateway DC,NAVIGANT CONSULTING (EUROPE) LTD, £656.00 
London Thames Gateway DC,AMION CONSULTING," £21,607.95 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,LONDON BOROUGH OF NEWHAM," £1,170.05 "
London Thames Gateway DC,HYDER HOUSING LTD," £2,425.00 "
London Thames Gateway DC,ATKINS LTD," £2,100.00 "
London Thames Gateway DC,EURO RSCG BISS LANCASTER," £6,000.00 "
London Thames Gateway DC,EURO RSCG BISS LANCASTER," £1,294.11 "
London Thames Gateway DC,BRITISH PROPERTY FEDERATION, £870.00 
London Thames Gateway DC,LONDON CHAMBER OF COMMERCE & IND," £4,000.00 "
London Thames Gateway DC,QED COMMUNICATIONS, £549.93 
London Thames Gateway DC,QED COMMUNICATIONS," £2,500.00 "
London Thames Gateway DC,QED COMMUNICATIONS, £680.00 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £564.00 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £974.84 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £938.73 
London Thames Gateway DC,LONDON COMMUNICATIONS AGENCY," £13,000.00 "
London Thames Gateway DC,LIME CREATIVE SERVICES, £875.00 
London Thames Gateway DC,FIELD SURVEYORS LTD, £850.00 
London Thames Gateway DC,RESPONSE PROPERTY SUPPORT LTD, £967.20 
London Thames Gateway DC,EDF ENERGY," £6,689.27 "
London Thames Gateway DC,EDF ENERGY," £1,736.37 "
London Thames Gateway DC,GVA GRIMLEY," £15,802.21 "
London Thames Gateway DC,EDF ENERGY," £2,468.12 "
London Thames Gateway DC,5TH STUDIO LTD," £5,700.00 "
London Thames Gateway DC,5TH STUDIO LTD," £8,725.00 "
London Thames Gateway DC,5TH STUDIO LTD," £20,975.00 "
London Thames Gateway DC,EDF ENERGY NETWORKS LTD," £18,018.57 "
London Thames Gateway DC,LONDON COMMUNICATIONS AGENCY," £8,840.00 "
London Thames Gateway DC,CHRISTOPER MARSH & CO LTD," £3,975.00 "
London Thames Gateway DC,CHRISTOPER MARSH & CO LTD," £1,980.00 "
London Thames Gateway DC,DRIVERS JONAS," £6,664.40 "
London Thames Gateway DC,EVERSHEDS LLP, £583.30 
London Thames Gateway DC,London Communications Agency Ltd," £8,840.00 "
London Thames Gateway DC,London Communications Agency Ltd," £13,000.00 "
London Thames Gateway DC,BUREAU VERITAS UK LIMITED," £11,748.00 "
London Thames Gateway DC,BiGGAR ECONOMICS LTD," £2,947.83 "
London Thames Gateway DC,BiGGAR ECONOMICS LTD," £2,130.28 "
London Thames Gateway DC,BiGGAR ECONOMICS LTD," £5,999.79 "
London Thames Gateway DC,ENTEC UK LIMITED," £3,283.00 "
London Thames Gateway DC,DRIVERS JONAS," £12,500.00 "
London Thames Gateway DC,JOHN GREEN ASSOCIATES LTD," £1,120.00 "
London Thames Gateway DC,HM REVENUE & CUSTOMS, £988.60 
London Thames Gateway DC,UPPER SYSTEM LTD," £2,578.16 "
London Thames Gateway DC,KAPLAN HAWKSMERE, £699.00 
London Thames Gateway DC,DAVIES BELL ASSOCIATES LTD," £5,500.00 "
London Thames Gateway DC,MR M J WATSON," £9,000.00 "
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £2,159.33 "
London Thames Gateway DC,VMA SEARCH AND SELECTION LTD," £1,225.00 "
London Thames Gateway DC,TOTAL OFFICE," £3,396.91 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD, £928.00 
London Thames Gateway DC,NORTHGATE HR LIMITED," £2,855.75 "
London Thames Gateway DC,EVERSHEDS LLP," £2,156.50 "
London Thames Gateway DC,URS CORPORATION LTD," £24,527.12 "
London Thames Gateway DC,LIME CREATIVE SERVICES," £11,119.00 "
London Thames Gateway DC,ATKINS LTD," £38,727.54 "
London Thames Gateway DC,GO PENSIONS LTD, £765.00 
London Thames Gateway DC,ARTEMIS INTERNATIONAL CORP LTD," £8,250.00 "
London Thames Gateway DC,WHITE YOUNG GREEN ENVIRONMENTAL LTD," £6,500.00 "
London Thames Gateway DC,HAYWOOD & BONNETT LTD," £25,830.00 "
London Thames Gateway DC,SCOTT WILSON LTD," £5,294.52 "
London Thames Gateway DC,EVERSHEDS LLP," £35,151.07 "
London Thames Gateway DC,EVERSHEDS LLP," £2,264.50 "
London Thames Gateway DC,ARGUS SOFTWARE (UK) LTD, £550.00 
London Thames Gateway DC,JONES LANG LASALLE," £3,031.00 "
London Thames Gateway DC,EVERSHEDS LLP," £5,372.10 "
London Thames Gateway DC,EVERSHEDS LLP," £3,955.50 "
London Thames Gateway DC,EVERSHEDS LLP," £35,423.07 "
London Thames Gateway DC,DENTON WILDE SAPTE," £7,055.57 "
London Thames Gateway DC,DENTON WILDE SAPTE," £2,207.50 "
London Thames Gateway DC,DENTON WILDE SAPTE," £4,261.84 "
London Thames Gateway DC,NORTON ROSE LLP," £69,969.47 "
London Thames Gateway DC,NORTON ROSE LLP," £7,126.98 "
London Thames Gateway DC,NORTON ROSE LLP, £958.36 
London Thames Gateway DC,NORTON ROSE LLP," £6,596.89 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £6,218.50 "
London Thames Gateway DC,MOUCHEL LIMITED," £3,504.00 "
London Thames Gateway DC,SCHMIDT HAMMER LASSEN K/S," £4,765.50 "
London Thames Gateway DC,HYDER HOUSING LTD," £1,000.00 "
London Thames Gateway DC,DRIVERS JONAS," £17,006.90 "
London Thames Gateway DC,NORTHCROFT," £1,400.00 "
London Thames Gateway DC,NORTHCROFT," £7,500.00 "
London Thames Gateway DC,NORTHCROFT," £7,500.00 "
London Thames Gateway DC,STRATFORD PHOTO BUREAU LTD, £830.00 
London Thames Gateway DC,SBR DESIGN CONSULTANTS LTD," £2,750.00 "
London Thames Gateway DC,LONDON BOROUGH OF NEWHAM," £1,418.13 "
London Thames Gateway DC,ASYST SOLUTIONS LTD, £750.00 
London Thames Gateway DC,LANDOLT AND BROWN LIMITED," £7,680.00 "
London Thames Gateway DC,GVA GRIMLEY," £11,097.40 "
London Thames Gateway DC,GVA GRIMLEY," £2,425.00 "
London Thames Gateway DC,GVA GRIMLEY," £5,454.50 "
London Thames Gateway DC,HAYS SPECIALIST RECRUTMENT, £663.20 
London Thames Gateway DC,HAYS SPECIALIST RECRUTMENT, £663.20 
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £26,272.45 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £29,607.20 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £11,001.59 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £2,305.80 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £19,895.34 "
London Thames Gateway DC,MICHAEL PAGE UK LTD, £998.91 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £818.38 
London Thames Gateway DC,MICHAEL PAGE UK LTD, £564.00 
London Thames Gateway DC,RPS GROUP PLC," £2,175.00 "
London Thames Gateway DC,AMION CONSULTING," £2,552.62 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £4,140.50 "
London Thames Gateway DC,SCOTT WILSON LTD," £2,750.00 "
London Thames Gateway DC,SCOTT WILSON LTD," £1,900.00 "
London Thames Gateway DC,SCOTT WILSON LTD," £6,770.70 "
London Thames Gateway DC,SCOTT WILSON LTD," £1,800.00 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £34,627.59 "
London Thames Gateway DC,OVE ARUP & PARTNERS," £23,452.10 "
London Thames Gateway DC,AMION CONSULTING," £9,818.04 "
London Thames Gateway DC,REDSTONE COMMUNICATIONS LIMITED, £622.92 
London Thames Gateway DC,ROYAL MAIL GROUP PLC, £500.00 
London Thames Gateway DC,ASYST SOLUTIONS LTD," £1,500.00 "
London Thames Gateway DC,ASYST SOLUTIONS LTD, £750.00 
London Thames Gateway DC,PRICEWATERHOUSECOOPERS," £6,000.00 "
London Thames Gateway DC,BEVAN BRITTAN," £2,622.00 "
London Thames Gateway DC,THAMES21 LTD," £5,465.00 "
London Thames Gateway DC,THAMES21 LTD," £1,874.00 "
London Thames Gateway DC,THAMES21 LTD," £2,661.00 "
London Thames Gateway DC,THAMES21 LTD," £13,662.50 "
London Thames Gateway DC,THAMES21 LTD," £4,685.00 "
London Thames Gateway DC,THAMES21 LTD," £6,652.50 "
London Thames Gateway DC,EMPRISE SERVICES PLC, £813.90 
London Thames Gateway DC,NORTON ROSE LLP," £3,596.67 "
London Thames Gateway DC,NORTON ROSE LLP," £4,965.23 "
London Thames Gateway DC,NORTON ROSE LLP," £2,688.54 "
London Thames Gateway DC,CEME," £14,278.88 "
London Thames Gateway DC,LIFT," £2,750.00 "
London Thames Gateway DC,JONES LANG LASALLE," £15,000.00 "
London Thames Gateway DC,KEMSLEY LLP," £4,725.00 "
London Thames Gateway DC,BERWIN LEIGHTON LLP," £5,200.00 "
London Thames Gateway DC,SAVILLS (L & P) LIMITED," £2,333.71 "
London Thames Gateway DC,JONES LANG LASALLE," £29,220.00 "
London Thames Gateway DC,JONES LANG LASALLE," £15,803.25 "
London Thames Gateway DC,CAPITA SYMONDS LTD," £5,000.00 "
London Thames Gateway DC,KEMSLEY LLP," £57,190.00 "
London Thames Gateway DC,LIME CREATIVE SERVICES," £5,000.00 "
London Thames Gateway DC,AMION CONSULTING," £3,789.69 "
London Thames Gateway DC,KEMSLEY LLP," £57,190.00 "
London Thames Gateway DC,ENVIROBUSINESS SOUTH EAST LTD," £3,587.50 "
London Thames Gateway DC,PRIME ASSOCIATES, £900.00 
London Thames Gateway DC,BAE SYSTEMAS PROPERTIES LTD," £2,550.00 "
London Thames Gateway DC,MK SURVEYS LIMITED, £900.00 
London Thames Gateway DC,SCOTT WILSON LTD," £5,769.30 "
London Thames Gateway DC,EVERSHEDS LLP," £4,121.00 "
London Thames Gateway DC,GLENNY LLP," £2,795.00 "
London Thames Gateway DC,STOLLARD & FOREMAN LTD, £500.00 
London Thames Gateway DC,LANDOLT AND BROWN LIMITED," £18,985.00 "
London Thames Gateway DC,ASYST SOLUTIONS LTD," £5,177.00 "
London Thames Gateway DC,WAVEX TECHNOLOGY LTD," £1,462.50 "
London Thames Gateway DC,EVERSHEDS LLP," £8,746.00 "
London Thames Gateway DC,MICHAEL PAGE UK LTD," £1,016.34 "
London Thames Gateway DC,DISCOVERY DRILLING," £6,788.00 "
London Thames Gateway DC,PETER BRETT ASSOCIATES LLP," £11,155.60 "
London Thames Gateway DC,PETER BRETT ASSOCIATES LLP," £2,385.37 "
London Thames Gateway DC,PETER BRETT ASSOCIATES LLP," £12,456.37 "
London Thames Gateway DC,STEER DAVIES & GLEAVE LTD," £10,000.00 "
London Thames Gateway DC,NORTHCROFT, £700.00 
London Thames Gateway DC,LONDON BOROUGH OF NEWHAM," £18,834.98 "
London Thames Gateway DC,GARDINER & THEOBALD LLP," £8,000.00 "
London Thames Gateway DC,DLA PIPER RUDNICK GRAY CARY UK LLP," £2,500.00 "
London Thames Gateway DC,DISCOVERY DRILLING," £4,051.25 "
London Thames Gateway DC,ART SERVICES GRANTS LTD (SPACE), £937.63 
London Thames Gateway DC,BURO HAPPOLD ENGINEERS (BH INV)," £31,895.00 "
London Thames Gateway DC,HYDER HOUSING LTD," £3,000.00 "
London Thames Gateway DC,HYDER HOUSING LTD," £3,000.00 "
