"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Senior Executive Officer (SEO)","32311","45985","Analyst","0.83","Social Research"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG182","Senior Executive Officer (SEO)","32311","45985","Policy adviser","7.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Grade 7 (G7)","40852","57110","Senior policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG183","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Administrative Officer (AO)","19335","25847","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Grade 7 (G7)","40852","57110","Senior Economist","1.00","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Grade 7 (G7)","40852","57110","Senior policy adviser","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Grade 7 (G7)","40852","57110","Senior policy adviser","4.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG184","Senior Executive Officer (SEO)","32311","45985","Policy adviser","4.00","Science and Engineering"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Administrative Officer (AO)","19335","25847","Policy support officer","3.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Executive Officer (EO)","22279","31225","Policy support officer","12.02","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Grade 7 (G7)","40852","57110","Senior policy adviser","6.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Higher Executive Officer (HEO)","26058","39513","Policy adviser","7.65","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG186","Senior Executive Officer (SEO)","32311","45985","Policy adviser","12.68","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG187","Executive Officer (EO)","22279","31225","Policy support officer","4.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG187","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG187","Grade 7 (G7)","40852","57110","Senior policy adviser","3.80","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG187","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG187","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Executive Officer (EO)","22279","31225","Policy support officer","3.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Grade 7 (G7)","40852","57110","Senior policy adviser","4.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG188","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Grade 6 (G6)","50203","70375","Senior policy adviser","2.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Grade 7 (G7)","40852","57110","Senior policy adviser","6.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Higher Executive Officer (HEO)","26058","39513","Policy adviser","5.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG190","Senior Executive Officer (SEO)","32311","45985","Policy adviser","6.00","Planning"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Grade 7 (G7)","40852","57110","Senior policy adviser","5.25","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.41","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Grade 7 (G7)","40852","57110","Senior policy adviser","10.79","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.50","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Executive Officer (EO)","22279","31225","Programme support officer","4.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Executive Officer (EO)","22279","31225","Project support officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 6 (G6)","50203","70375","Programme officer manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 7 (G7)","40852","57110","Senior policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 7 (G7)","40852","57110","Senior project manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 7 (G7)","40852","57110","Programme officer manager","7.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Higher Executive Officer (HEO)","26058","39513","Programme manager","8.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Senior Executive Officer (SEO)","32311","45985","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Senior Executive Officer (SEO)","32311","45985","Programme manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Grade 7 (G7)","40852","57110","Senior policy adviser","3.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Higher Executive Officer (HEO)","26058","39513","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Administrative Assistant (AA)","15717","21133","Programme support officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Administrative Officer (AO)","19335","25847","Programme support officer","17.49","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Executive Officer (EO)","22279","31225","Programme support officer","21.40","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Grade 6 (G6)","50203","70375","Senior project manager","8.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Grade 7 (G7)","40852","57110","Senior project manager","40.47","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Higher Executive Officer (HEO)","26058","39513","Programme manager","45.87","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Senior Executive Officer (SEO)","32311","45985","Programme manager","50.79","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG146","Grade 6 (G6)","50203","70375","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG146","Grade 7 (G7)","40852","57110","Not in Post","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG146","Higher Executive Officer (HEO)","26058","39513","Not in Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG154","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG154","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG154","Grade 7 (G7)","40852","57110","Senior policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG154","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Administrative Officer (AO)","19335","25847","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Executive Officer (EO)","22279","31225","Policy support officer","4.83","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Fast Stream (HEOD)","27000","35000","Policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Grade 7 (G7)","40852","57110","Senior policy adviser","3.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Higher Executive Officer (HEO)","26058","39513","Policy adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG222","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG224","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG224","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG224","Grade 7 (G7)","40852","57110","Senior policy adviser","3.67","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG224","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG224","Senior Executive Officer (SEO)","32311","45985","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Fast Stream (HEOD)","27000","35000","Policy adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Grade 6 (G6)","50203","70375","Senior Economist","0.89","Economics"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Grade 6 (G6)","50203","70375","Senior policy adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Grade 7 (G7)","40852","57110","Not in Post","0.60","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Grade 7 (G7)","40852","57110","Senior policy adviser","12.44","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Grade 7 (G7)","40852","57110","Senior statistician","2.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Higher Executive Officer (HEO)","26058","39513","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Higher Executive Officer (HEO)","26058","39513","Statistician","1.00","Statisticians"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Performance Team","CLG226","Senior Executive Officer (SEO)","32311","45985","Policy adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG146","Grade 6 (G6)","50203","70375","Not in Post","0.78","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG229","Executive Officer (EO)","22279","31225","Policy support officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG230","Executive Officer (EO)","22279","31225","Policy support officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG230","Grade 6 (G6)","50203","70375","Senior policy adviser","2.83","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG230","Grade 7 (G7)","40852","57110","Senior policy adviser","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG230","Higher Executive Officer (HEO)","26058","39513","Policy adviser","1.72","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Troubled Families Team","CLG230","Senior Executive Officer (SEO)","32311","45985","Policy adviser","1.58","Policy"
