Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPPING FOREST DC,5000132699,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPSOM & EWELL BC,5000132700,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EREWASH BC,5000132701,"8,767.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX COUNTY CNCL,5000132702,"6,893,981.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EXETER CITY CNCL,5000132703,"5,383.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FYLDE BC,5000132704,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000132705,"2,155,654.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GEDLING BC,5000132706,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTER CITY CNCL,5000132707,"19,368.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE COUNTY CNCL,5000132708,"3,943,479.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GOSPORT BOROUGH COUNCIL,5000132709,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GRAVESHAM BC,5000132710,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREAT YARMOUTH BC,5000132711,"386,111.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000132712,"2,657,437.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000132713,"4,378,848.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMMERSMITH & FULHAM LB,5000132714,"1,916,336.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE COUNTY COUNCIL,5000132715,"6,266,932.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000132716,"3,594,425.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARLOW DISTRICT COUNCIL,5000132717,"12,883.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000132718,"1,098,803.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HART DC,5000132719,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000132720,"1,343,098.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HASTINGS BC,5000132721,"320,223.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAVANT BC,5000132722,"8,767.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAVERING LB,5000132723,"1,027,475.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE COUNTY CNCL,5000132724,"5,302,641.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTSMERE BC,5000132725,"14,183.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HILLINGDON LB,5000132726,"1,470,289.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HOUNSLOW LB,5000132727,"1,570,539.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HYNDBURN BC,5000132728,"168,667.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",IPSWICH BC,5000132729,"5,716.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000132730,"1,166,256.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000132731,"27,639.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLINGTON LB,5000132732,"3,295,182.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROYAL BOROUGH OF KENSINGTON & CHELS,5000132733,"1,700,016.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT COUNTY CNCL,5000132734,"8,051,291.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KETTERING BC,5000132735,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000132736,"3,424,854.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000132737,"2,753,303.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000132738,"3,582,961.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COUNTY CNCL,5000132739,"7,198,534.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEEDS CITY CNCL,5000132740,"6,384,861.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE COUNTY CNCL,5000132741,"2,590,954.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LICHFIELD DC,5000132742,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF LINCOLN COUNCIL,5000132743,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE COUNTY CNCL,5000132744,"4,548,246.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000132745,"9,194,284.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000132746,"1,332,614.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MALVERN HILLS DC,5000132747,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MANSFIELD DC,5000132748,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MERTON LB,5000132749,"930,946.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000132750,"2,156,681.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MILTON KEYNES BC,5000132751,"1,344,518.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UNDER LYME BC,5000132752,"8,767.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000132753,"3,449,482.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000132754,"3,926,351.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK COUNTY COUNCIL,5000132755,"4,652,308.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST DERBYSHIRE DC,5000132756,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH KESTEVEN DC,5000132757,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH SOMERSET DC,5000132758,"1,388,633.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000132759,"1,521,353.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE CC (DL7 8AL),5000132760,"3,692,302.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTON BOROUGH COUNCIL,5000132761,"29,868.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE COUNTY COUNCIL,5000132762,"3,617,481.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORWICH CITY CNCL,5000132763,"153,196.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000132764,"4,653,789.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE COUNTY CNCL,5000132765,"4,756,726.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NUNEATON & BEDWORTH BC,5000132766,"14,883.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000132767,"2,298,104.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORD CITY COUNCIL,5000132768,"25,701.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORDSHIRE CC,5000132769,"3,603,148.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PENDLE BC,5000132770,"194,127.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PETERBOROUGH CITY CNCL,5000132771,"1,308,285.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000132772,"1,826,627.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000132773,"1,540,798.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PRESTON BC,5000132774,"296,064.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",READING BC,5000132775,"1,149,790.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000132776,"1,404,218.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000132777,"1,564,228.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",REDDITCH BC,5000132778,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",REIGATE & BANSTEAD BC,5000132779,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RICHMOND UPON THAMES LB,5000132780,"794,463.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000132781,"2,889,317.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHFORD DISTRICT COUNCIL,5000132782,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROSSENDALE BC,5000132783,"25,016.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000132784,"1,883,597.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUGBY BC,5000132785,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUNNYMEDE BOROUGH COUNCIL,5000132786,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUSHMOOR BC,5000132787,"14,183.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUTLAND CC,5000132788,"243,623.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SALFORD CITY CNCL,5000132789,"3,270,335.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SANDWELL MBC,5000132790,"3,383,023.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SEFTON MBC,5000132791,"2,786,557.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEFFIELD CITY CNCL,5000132792,"5,958,409.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SLOUGH BOROUGH COUNCIL,5000132793,"1,056,034.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOLIHULL MBC,5000132794,"1,124,982.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOMERSET COUNTY CNCL,5000132795,"3,269,970.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH RIBBLE BC,5000132796,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH TYNESIDE COUNCIL,5000132797,"2,230,940.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHAMPTON CITY CNCL,5000132798,"1,741,267.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHEND ON SEA BC,5000132799,"1,138,972.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTHWARK LB,5000132800,"3,696,122.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ST ALBANS CITY COUNCIL,5000132801,"19,452.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ST HELENS MBC,5000132802,"2,514,195.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORD BC,5000132803,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE COUNTY CNCL,5000132804,"4,003,829.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STEVENAGE BC,5000132805,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STOCKPORT MBC,5000132806,"1,652,720.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STOKE ON TRENT CITY COUNCIL,5000132807,"2,660,610.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STRATFORD ON AVON DC,5000132808,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY COUNTY CNCL,5000132809,"4,744,626.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SURREY HEATH BC,5000132810,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SUTTON LB,5000132811,"1,004,272.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SWALE BC,5000132812,"14,183.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SWINDON BC,5000132813,"1,187,830.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMESIDE MBC,5000132814,"1,957,508.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TAMWORTH BOROUGH COUNCIL,5000132815,"9,467.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TELFORD & WREKIN DC,5000132816,"1,188,153.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",THREE RIVERS DC,5000132817,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",THURROCK  BOROUGH COUNCIL,5000132818,"858,845.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TORBAY BC,5000132819,"1,096,702.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TRAFFORD MBC,5000132820,"1,275,938.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000132821,"1,936,843.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WALSALL MBC,5000132822,"2,413,057.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WALTHAM FOREST LB,5000132823,"2,155,808.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WANDSWORTH LB,5000132824,"2,105,349.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WARRINGTON BC,5000132825,"1,288,006.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICK,5000132826,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WARWICKSHIRE COUNTY CNCL,5000132827,"2,837,427.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WATFORD COUNCIL,5000132828,"30,835.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WELLINGBOROUGH,5000132829,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST BERKSHIRE COUNCIL,5000132830,"1,002,797.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST LANCASHIRE BC,5000132831,"3,216.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX CC,5000132832,"3,687,577.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WESTMINSTER CITY CNCL,5000132833,"2,708,212.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEYMOUTH & PORTLAND BC,5000132834,"8,767.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WIGAN MBC,5000132835,"2,651,555.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WIRRAL MBC,5000132836,"3,457,913.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WOKING BC,5000132837,"31,118.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WOKINGHAM DC,5000132838,"606,904.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WOLVERHAMPTON MBC,5000132839,"2,541,926.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTER CITY CNCL,5000132840,"2,516.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WORCESTERSHIRE COUNTY COUNCIL,5000132841,"3,348,636.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WORTHING BC,5000132842,"8,767.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYRE FOREST DISTRICT COUNCIL,5000132843,"28,265.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",YORK CITY CNCL,5000132844,"1,309,042.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY (RSG),5000132845,"198,325.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYTRAVEL,5000132846,"138,169.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST MIDS INTEGRATED TRANS AUTH,5000132847,"326,965.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GTR MANCHESTER PTA,5000132848,"28,123.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH YORKS INTEGRATED TRANS AUTH,5000132849,"203,481.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST YORKSHIRE PTA,5000132850,"96,154.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WILTSHIRE COUNCIL,5000132851,"2,281,200.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND COUNTY COUNCIL,5000132852,"2,684,452.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CENTRAL BEDFORDSHIRE COUNCIL,5000132853,"1,092,839.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE EAST COUNCIL,5000132854,"2,024,942.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE WEST & CHESTER COUNCIL,5000132855,"1,986,646.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDFORD UNITARY AUTHORITY,5000132856,"1,054,783.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE UNITARY AUTHORITY,5000132857,"1,841,122.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL UNITARY AUTHORITY,5000132858,"3,532,598.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM UNITARY AUTHORITY,5000132859,"5,138,701.00"
Communities & Local Government,DCLG,15/06/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TYNE & WEAR INTEGTD TRANS,5000132860,"12,612.00"
Communities & Local Government,DCLG,16/06/2010,Building Renovations,Finance and Corporate Services,COMO INTERIORS LTD,5106137811,"8,703.57"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,DBI CONSULTING LTD,5106133368,"21,620.00"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,DBI CONSULTING LTD,5106134337,"6,168.75"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,DBI CONSULTING LTD,5106137951,"7,567.00"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106136887,"3,110.34"
Communities & Local Government,DCLG,16/06/2010,Agency Staff,Finance and Corporate Services,SQUARE ONE RESOURCES LTD,5106137768,"2,488.27"
