Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,13/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,361.35
Ministry of Defence,Ministry of Defence,07/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010262,159.43
Ministry of Defence,Ministry of Defence,02/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,49.09
Ministry of Defence,Ministry of Defence,07/12/2010,IT and communication services,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010261,32.28
Ministry of Defence,Ministry of Defence,02/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010243,0.95
Ministry of Defence,Ministry of Defence,14/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,-47.09
Ministry of Defence,Ministry of Defence,08/12/2010,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010270,-54.01
Ministry of Defence,Ministry of Defence,07/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010261,3262.27
Ministry of Defence,Ministry of Defence,08/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010272,1961.39
Ministry of Defence,Ministry of Defence,07/12/2010,Medical treatment & stores and welfare services.,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010261,1611.07
Ministry of Defence,Ministry of Defence,08/12/2010,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010272,1261.53
Ministry of Defence,Ministry of Defence,02/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,729.39
Ministry of Defence,Ministry of Defence,08/12/2010,Medical treatment & stores and welfare services.,Navy Command,FOREIGN & COMMONWEALTH OFFICE,200000010272,531.48
Ministry of Defence,Ministry of Defence,09/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010280,372.61
Ministry of Defence,Ministry of Defence,14/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,264.35
Ministry of Defence,Ministry of Defence,13/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,102.02
Ministry of Defence,Ministry of Defence,01/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,76.24
Ministry of Defence,Ministry of Defence,07/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010262,67.66
Ministry of Defence,Ministry of Defence,02/12/2010,Medical treatment & stores and welfare services.,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010242,25.25
Ministry of Defence,Ministry of Defence,08/12/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010270,-830.00
Ministry of Defence,Ministry of Defence,13/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,749001.53
Ministry of Defence,Ministry of Defence,01/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,216931.38
Ministry of Defence,Ministry of Defence,02/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010243,34364.00
Ministry of Defence,Ministry of Defence,09/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010280,149.82
Ministry of Defence,Ministry of Defence,14/12/2010,Miscellaneous Administration Costs,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010307,56.46
Ministry of Defence,Ministry of Defence,07/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010261,42.47
Ministry of Defence,Ministry of Defence,14/12/2010,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,10.66
Ministry of Defence,Ministry of Defence,02/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,1122.61
Ministry of Defence,Ministry of Defence,08/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010270,435.48
Ministry of Defence,Ministry of Defence,08/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010272,386.87
Ministry of Defence,Ministry of Defence,14/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,262.23
Ministry of Defence,Ministry of Defence,01/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,137.00
Ministry of Defence,Ministry of Defence,07/12/2010,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010262,26.70
Ministry of Defence,Ministry of Defence,07/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010261,1238.97
Ministry of Defence,Ministry of Defence,13/12/2010,Payment of utilities,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010299,761.64
Ministry of Defence,Ministry of Defence,01/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,758.74
Ministry of Defence,Ministry of Defence,13/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,505.69
Ministry of Defence,Ministry of Defence,08/12/2010,Payment of utilities,Navy Command,FOREIGN & COMMONWEALTH OFFICE,200000010272,135.63
Ministry of Defence,Ministry of Defence,14/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,105.64
Ministry of Defence,Ministry of Defence,08/12/2010,Payment of utilities,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010272,86.06
Ministry of Defence,Ministry of Defence,14/12/2010,Payment of utilities,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010307,69.42
Ministry of Defence,Ministry of Defence,02/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,15.04
Ministry of Defence,Ministry of Defence,07/12/2010,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010261,10.59
Ministry of Defence,Ministry of Defence,08/12/2010,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010270,2.04
Ministry of Defence,Ministry of Defence,09/12/2010,Payments on behalf of Defence Support Group,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010280,2183.79
Ministry of Defence,Ministry of Defence,13/12/2010,Property leases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010298,2500000.00
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010243,2107.91
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,145.48
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010280,92.00
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,34.50
Ministry of Defence,Ministry of Defence,08/12/2010,Rent and rates,Navy Command,FOREIGN & COMMONWEALTH OFFICE,200000010272,1649.57
Ministry of Defence,Ministry of Defence,08/12/2010,Rent and rates,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010272,911.10
Ministry of Defence,Ministry of Defence,08/12/2010,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,200000010272,272.22
Ministry of Defence,Ministry of Defence,02/12/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,426.94
Ministry of Defence,Ministry of Defence,01/12/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,381.63
Ministry of Defence,Ministry of Defence,09/12/2010,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010280,223.21
Ministry of Defence,Ministry of Defence,01/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010228,25046.92
Ministry of Defence,Ministry of Defence,13/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010299,16021.21
Ministry of Defence,Ministry of Defence,14/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010307,10924.08
Ministry of Defence,Ministry of Defence,08/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010272,6709.71
Ministry of Defence,Ministry of Defence,07/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010261,6067.43
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010280,5194.80
Ministry of Defence,Ministry of Defence,02/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010242,2797.66
Ministry of Defence,Ministry of Defence,07/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010261,1760.35
Ministry of Defence,Ministry of Defence,02/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010243,1019.06
Ministry of Defence,Ministry of Defence,08/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010270,495.89
Ministry of Defence,Ministry of Defence,14/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,200000010307,311.79
Ministry of Defence,Ministry of Defence,21/12/2010,Rent and rates,Defence Estates,FORESTRY COMMISSION,735521,105400.00
Ministry of Defence,Ministry of Defence,22/12/2010,Food and clothing,Land Forces,FOX FEEDS LIMITED,736024,28447.25
Ministry of Defence,Ministry of Defence,08/12/2010,Food and clothing,Land Forces,FOX FEEDS LIMITED,729900,26421.60
Ministry of Defence,Ministry of Defence,10/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,731046,105782.00
Ministry of Defence,Ministry of Defence,09/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,730463,23898.00
Ministry of Defence,Ministry of Defence,24/12/2010,General services and support,Defence Equipment & Support,FR AVIATION LIMITED,737132,25289.00
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,FR AVIATION LIMITED,732252,977323.88
Ministry of Defence,Ministry of Defence,13/12/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,731621,231083.37
Ministry of Defence,Ministry of Defence,13/12/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,731621,5611.92
Ministry of Defence,Ministry of Defence,23/12/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,736633,2021.00
Ministry of Defence,United Kingdom Hydrographic Office,13/12/2010,Plant and equipment,Production Machines,FUJIFILM UK Ltd,2000052074,172000.00
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,FYLDE BOROUGH COUNCIL,731050,26848.87
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Central TLB,G J SUCKLING,729332,21715.50
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Navy Command,G J SUCKLING,729332,9833.00
Ministry of Defence,Ministry of Defence,08/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,G3 SYSTEMS LIMITED,729905,22477.68
Ministry of Defence,Ministry of Defence,20/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,G3 SYSTEMS LIMITED,734861,6615.34
Ministry of Defence,Ministry of Defence,06/12/2010,Miscellaneous Administration Costs,Central TLB,G4S ASSESSMENT SERVICES (UK) LIMITED,155154,26410.00
Ministry of Defence,Ministry of Defence,15/12/2010,Externally delivered education and training.,Land Forces,GALAHAD SUBSTANCE MISUSE SOLUTIONS LIMITED,732830,23583.99
Ministry of Defence,Ministry of Defence,17/12/2010,IT and communication services,Defence Equipment & Support,GALTEC SOLUTIONS LTD,AP09 GPC 08,34495.65
Ministry of Defence,Ministry of Defence,13/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,GARDNER DENVER LIMITED,731627,51914.85
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,732258,29046.00
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,GARDNER DENVER LIMITED,731627,98.47
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,734159,154876.66
Ministry of Defence,Ministry of Defence,20/12/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,734863,131326.19
Ministry of Defence,Ministry of Defence,14/12/2010,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,732260,9571.35
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,733505,57326.70
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,729338,141156.29
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,732833,51849.87
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Defence Estates,Gebr. Schönhoff,Cash Office 18,81610.17
Ministry of Defence,Ministry of Defence,10/12/2010,Estate management,Land Forces,GEM MBH,5000046878,72033.90
Ministry of Defence,Ministry of Defence,14/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,GH NIBLETT T/A SEVERN VALE TRUCK MOVEMENTS,732264,22779.64
Ministry of Defence,Ministry of Defence,14/12/2010,Purchase of inventory and services ,Command Joint Operations,GIB OIL LTD and CEPSA (Gib) LTD,Cash Office 2,192672.17
Ministry of Defence,Ministry of Defence,02/12/2010,Estate management,Command Joint Operations,GIFFORD LLP,727701,177340.00
Ministry of Defence,Ministry of Defence,24/12/2010,Estate management,Command Joint Operations,GIFFORD LLP,737138,38888.00
Ministry of Defence,Ministry of Defence,24/12/2010,Purchase of buildings and military equipment ,Defence Estates,GIFFORD LLP,737138,42785.25
Ministry of Defence,Ministry of Defence,17/12/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,734165,74500.00
Ministry of Defence,Ministry of Defence,15/12/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,732838,42300.00
Ministry of Defence,Ministry of Defence,09/12/2010,Fees for professional services,Central TLB,GIFFORD OWEN LTD,730472,40743.55
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Work,Operations,GL INDUSTRIAL SERVICES UK LIMITED,V - 9000128832 - 00096250,95916.00
Ministry of Defence,Ministry of Defence,21/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,GLASGOW PRESTWICK INTERNATIONAL AIRPORT LTD,735534,54.00
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,GOODRICH ACTUATION SYSTEMS SAS,5000046323,31894.65
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,GOSPORT BOROUGH COUNCIL,731057,116437.01
Ministry of Defence,Ministry of Defence,22/12/2010,Rent and rates,Central TLB,Government Actuary's Department,200000010357,127213.69
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,GRAY DAWES TRAVEL LIMITED,730480,46901.46
Ministry of Defence,Ministry of Defence,24/12/2010,Nuclear decommissioning and restoration,Defence Equipment & Support,GREEN ISSUES COMMUNICATIONS LIMITED,737144,24752.28
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,GREENWICH COUNCIL,731059,26180.40
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,GUILDFORD BOROUGH COUNCIL,731062,63656.67
Ministry of Defence,Ministry of Defence,22/12/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000047764,275753.29
Ministry of Defence,Ministry of Defence,03/12/2010,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000046522,29111.31
Ministry of Defence,Ministry of Defence,24/12/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,737145,193484.50
Ministry of Defence,Ministry of Defence,14/12/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,732273,27552.00
Ministry of Defence,Ministry of Defence,17/12/2010,Building maintenance and accommodation stores,Land Forces,H MORRIS & CO LTD,AP09 GPC 02,46511.63
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,H.FINE & SON LTD,736645,253638.91
Ministry of Defence,Ministry of Defence,14/12/2010,Estate management,Defence Estates,Haase,Cash Office 14,31144.07
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,733519,25441.47
Ministry of Defence,Ministry of Defence,23/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,736648,16960.98
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,737755,63024.58
Ministry of Defence,Ministry of Defence,16/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,733519,38588.86
Ministry of Defence,Ministry of Defence,09/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,730485,31254.57
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,736648,65.81
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,HAMBLETON DISTRICT COUNCIL,731066,97204.70
Ministry of Defence,Ministry of Defence,17/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,HAMPTON INN WASHINGTON,AP09 GPC 03,43954.95
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HAMWORTHY WATER SYSTEMS LIMITED,732852,39930.32
Ministry of Defence,Ministry of Defence,10/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HARRINGTON GENERATORS INTERNATIONAL LTD,731067,636.50
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,HARROGATE BOROUGH COUNCIL,731068,77777.39
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,HART DISTRICT COUNCIL,731071,95819.78
Ministry of Defence,Ministry of Defence,16/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HASKEL EUROPE LTD,733522,24659.01
Ministry of Defence,Ministry of Defence,07/12/2010,Fees for professional services,Land Forces,HAYMARKET NETWORK LIMITED,729352,160852.00
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2010,Professional Services,Operations,HAZARD MANAGEMENT SOLUTIONS LIMITED,V - 9000128354 - 00097041,27387.50
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2010,Professional Services,Operations,HAZARD MANAGEMENT SOLUTIONS LIMITED,V - 9000128660 - 00097040,27217.40
Ministry of Defence,Ministry of Defence,02/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,727717,6960.65
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HELMET INTEGRATED SYSTEMS LTD,727717,29717.51
Ministry of Defence,Ministry of Defence,17/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HEMPEL UK LTD.,734189,30762.98
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,732856,69460.83
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,734883,12602.45
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,734883,6317.53
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,732856,558.68
Ministry of Defence,Ministry of Defence,14/12/2010,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,732285,53969.30
Ministry of Defence,Ministry of Defence,17/12/2010,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,734192,48688.95
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Sub Contracted Research,Programme Office,HERIOT-WATT UNIVERSITY,V - 9000128716 - 00094143,58187.00
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2010,Sub Contracted Research,Programme Office,HERIOT-WATT UNIVERSITY,V - 9000128519 - 00094145,36709.00
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,731079,40601.55
Ministry of Defence,Ministry of Defence,17/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HESCO BASTION LTD,734193,70204.46
Ministry of Defence,Ministry of Defence,08/12/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,HESS ENERGY TRADING CO (U K) LTD,2000010237,9251288.28
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Air Command,HILL WOOLHOUSE PROPERTY MANAGEMENT LIMITED,729365,57281.25
Ministry of Defence,Ministry of Defence,15/12/2010,Food and clothing,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,732860,15510.71
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,727089,43283.01
Ministry of Defence,Ministry of Defence,15/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,732860,9500.30
Ministry of Defence,Ministry of Defence,08/12/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,729925,16712.34
Ministry of Defence,Ministry of Defence,14/12/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,732287,15044.49
Ministry of Defence,Ministry of Defence,14/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,732287,60665.59
Ministry of Defence,Ministry of Defence,08/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,729925,27498.52
Ministry of Defence,Ministry of Defence,14/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,HOGG ROBINSON (TRAVEL) LIMITED,732287,21684.00
Ministry of Defence,Ministry of Defence,15/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,732862,5318129.15
Ministry of Defence,Ministry of Defence,13/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,731656,4992079.00
Ministry of Defence,Ministry of Defence,03/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,728293,562114.29
Ministry of Defence,Ministry of Defence,21/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,735555,442819.78
Ministry of Defence,Ministry of Defence,20/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,734885,25265.13
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,736048,4250.40
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,736048,146619.71
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,731656,95253.82
Ministry of Defence,Ministry of Defence,17/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,HOLIDAY INNS CASA GRANDE,AP09 GPC 15,26732.40
Ministry of Defence,Ministry of Defence,14/12/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,732288,92952.96
Ministry of Defence,Ministry of Defence,20/12/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,734887,40524.15
Ministry of Defence,Ministry of Defence,03/12/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,728294,31451.62
Ministry of Defence,Ministry of Defence,15/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,732863,31278.42
Ministry of Defence,Ministry of Defence,17/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,734200,23805.50
Ministry of Defence,Ministry of Defence,02/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,727722,17348.40
Ministry of Defence,Ministry of Defence,10/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,731081,13357.85
Ministry of Defence,Ministry of Defence,20/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,734887,3237.67
Ministry of Defence,Ministry of Defence,14/12/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,732288,3233.88
Ministry of Defence,Ministry of Defence,20/12/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,734887,3104.15
Ministry of Defence,Ministry of Defence,14/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,732288,2475.00
Ministry of Defence,Ministry of Defence,03/12/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,728294,1018.50
Ministry of Defence,Ministry of Defence,15/12/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,732863,250.00
Ministry of Defence,Ministry of Defence,14/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,732289,75241.87
Ministry of Defence,Ministry of Defence,30/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,737536,75241.87
Ministry of Defence,Ministry of Defence,21/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,735557,24017.25
Ministry of Defence,Ministry of Defence,23/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,HONEYWELL AEROSPACE UK,736658,938.74
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,729369,48634.34
Ministry of Defence,Ministry of Defence,13/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,731659,31319.37
Ministry of Defence,Ministry of Defence,23/12/2010,Purchase of inventory and services ,Defence Equipment & Support,HONEYWELL AEROSPACE UK,736658,13247.12
