Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CAROLINE HAUGHEY,1039806,120, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",LUCY CARTWRIGHT,1039807,180, -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CHLOE FORDHAM,1039808,270, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Purchase of Completed Research,Business & Skills Group - Advanced Manufacturing Services,CONSTRUCTION INDUSTRY RESEARCH & INFORMATION ASSOCIATION(CIRIA),1039809,4100, -Purchase of Completed Research,EC1V 9BP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",STEVE RADCLIFFE ASSOCIATES,1039810,7240, -Leadership & People Management Training,PO9 6AE,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Senior Civil Service Training,ESBR - DG & Group Support,IMPACT INTELLIGENCE LTD,1039811,3355.4, -Senior Civil Service Training,OX29 8PT,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",DAVID PUGH,1039812,210, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",BADENOCH AND CLARK LTD,1039813,1548, -Hire of Agency Staff (Professional/Management),W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1039815,696.31, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NICHOLAS CROPP,1039816,180.6, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1039817,741.97, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",SARAH ELLIS,1039818,157.8, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",ROBERT WILLIAMSON,1039819,117.7, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",IAN CLARKE,1039820,190.8, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Knowledge and Innovation Group - Innovation,DINE HOSPITALITY LTD,1039821,624.5, -Catering Services (Programme),LS5 3BT,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1039822,47.91, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BARRY MEDCALF,1039823,129.4, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",EDWARD LITCHFIELD,1039824,147.5, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BEN WOODTHORPE,1039825,145.25, -Criminal Law and Prosecution Work,SW1H 0ET,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Other Media Costs,Business & Skills Group - Economic Development Directorate,CREATIVE CHOICE PARTNERING CIC,1039827,150.8, -Other Media Costs,SW1H 0DJ,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,COMPANIES HOUSE,1039828,4, -Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,COMPANIES HOUSE,1039829,4, -Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2011,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1039831,41316.03, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",J HALL &  R SHELTON T/A JHTS,1039832,60.48, -Hire of Agency Staff (Clerical/Secretariat/Other),WS10 8NE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Legal Costs (Programme),Shareholder Executive - Shareholder Executive,BEACHCROFT LLP,1039835,700, -Legal Costs (Programme),BS99 7UR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Recruitment Consultancy Costs,Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1039838,6750, -Recruitment Consultancy Costs,SW1Y 5JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Recruitment Consultancy Costs,Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1039840,8000, -Recruitment Consultancy Costs,SW1Y 5JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039841,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1039842,3063.6, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1039843,426.5, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1039844,66, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,External Legal Advice and Services,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1039845,1211.63, -External Legal Advice and Services,WC2B 4TS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039846,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039847,1350, -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Other Telephone Costs,Market Frameworks - Labour Market,DAISY COMMUNICATIONS LTD,1039848,17.23, -Other Telephone Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039853,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039854,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039855,2769.29, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039856,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039857,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039858,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,DR JEEVAN RAJ SHARMA,1039859,1850, -Research & Development Expenditure (Programme),EH9 2NR,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Purchase of  Advertising and Publicity (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1039862,165737.05, -Purchase of  Advertising and Publicity (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,IT Systems Development,Business & Skills Group - Enterprise Directorate,COI COMMUNICATIONS,1039863,9618.75, -IT Systems Development,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1039864,758.9, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1039865,848.04, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1039866,1128.8, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039867,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039868,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039869,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039870,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039871,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039872,2400, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039873,1200, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039874,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039875,260, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039875,940, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039875,960, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1039876,800, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1039877,2160, -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/11/2011,Recruitment Consultancy Costs,Market Frameworks - Labour Market,LERIKO LTD T/A LERIKO & ASSOCIATES,1039878,2619, -Recruitment Consultancy Costs,HA6 2FR,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",SAFESTORE LTD,1039879,229.72, -Criminal Law and Prosecution Work,M16 9HQ,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",SAFESTORE LTD,1039879,24, -Criminal Law and Prosecution Work,M16 9HQ,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2011,Sundry Debtors,Knowledge and Innovation Group - Higher Education - Student Funding,DEPARTMENT FOR EMPLOYMENT AND LEARNING,1039880,3699642.6,Sundry Debtors,BT2 8FD,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Technical Advice,Shareholder Executive - Shareholder Executive,CONCERTO CONSULTING LTD,1039883,18300, -Technical Advice,SW1 5ER,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2011,Sundry Debtors,Knowledge and Innovation Group - Higher Education - Student Funding,NATIONAL ASSEMBLY FOR WALES,1039884,5458776.11,Sundry Debtors,CF10 3NQ,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",ST ENQUIRIES,1039885,125, -Criminal Law and Prosecution Work,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2011,Sundry Debtors,Knowledge and Innovation Group - Higher Education - Student Funding,STUDENT AWARDS AGENCY FOR SCOTLAND (SAAS),1039886,9846398.25,Sundry Debtors,EH12 9HH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1039887,-5359.93, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1039887,35000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",PAUL TAYLOR,1039888,1956, -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/11/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,ELAN COMPUTING LTD,1039890,8343.66, -ICT Maintenance & Upkeep,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,SOVEREIGN TRUSTEES LIMITED (TRUSTEE COMPANY OF ADDLESHAW GODDARD),1039894,1250.4, -Outsourced Programme Management Services,LS1 1HQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,SOVEREIGN TRUSTEES LIMITED (TRUSTEE COMPANY OF ADDLESHAW GODDARD),1039894,555.55, -Outsourced Programme Management Services,LS1 1HQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",LEARNLAB LTD,1039895,8056.2, -Leadership & People Management Training,SO22 4ND,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Conference Facilities,Knowledge and Innovation Group - Government Office For Science,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1039896,888.35, -Hire of Conference Facilities,SW1P 3EE,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,"Furniture, Fixtures & Fittings - Clearing",Finance & Commercial Group - Commercial Directorate,SENATOR INTERNATIONAL LTD,1039897,12,"Furniture, Fixtures & Fittings - Clearing",BB5 5YE,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1039898,1873.87, -Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Mail and Messenger Contract Costs,Finance & Commercial Group - Commercial Directorate,MANPOWER UK LTD,1039899,638.56, -Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Human Resources",BROOK STREET (UK) LTD,1039900,477.74, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1039901,392.64, -ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,External Legal Advice and Services,Market Frameworks - Labour Market,PAUL LUCKHURST,1039902,1466, -External Legal Advice and Services,EC4Y 9BW,SME,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039903,11542.32,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,External Legal Advice and Services,Market Frameworks - Labour Market,JAMES EADIE QC,1039904,2420, -External Legal Advice and Services,EC4Y 9BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039905,115462.21,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039906,971944.9,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039907,534.91,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039908,1780.33,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039909,2194.75,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Payment-Recovery of Overpayment re Exits,"Legal, People & Communications Group - Human Resources",CABINET OFFICE,1039910,514.73,Payment-Recovery of Overpayment re Exits,CF14 3UW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2011,Static Line Rental,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc,1039911,83.27, -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Office Equipment,Finance & Commercial Group - Commercial Directorate,RICOH UK LTD,1039912,47.83, -Hire of Office Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Office Equipment,Finance & Commercial Group - Commercial Directorate,RICOH UK LTD,1039912,191.32, -Hire of Office Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2011,Static Line Rental,Market Frameworks - Labour Market,BRITISH TELECOMMUNICATIONS plc,1039913,58.21, -Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Office Equipment,Finance & Commercial Group - Commercial Directorate,RICOH UK LTD,1039914,239.26, -Hire of Office Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039915,275.8, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Office Equipment,Finance & Commercial Group - Commercial Directorate,RICOH UK LTD,1039916,242.91, -Hire of Office Equipment,NN4 7YB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1039917,5804.4,Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039918,132, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039919,158.4, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039920,171.6, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1039921,71.59, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039922,197, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039923,236.4, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039924,158.4, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039925,275.8, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039926,840, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039927,945, -Catering Services (Programme),SW11 3RE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2011,Catering Services (Programme),Market Frameworks - Export Control Organisation,SPOILT FOR CHOICE LTD,1039928,350.9, -Catering Services (Programme),SW11 3RE,,,,Programme
