Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,1063262,12350.00, - SSC UK Shared Services - Mobilisation Costs,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063263,864.85, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1063265,49.92, - Standard Desktop Plus Services,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063266,627.72, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,1063267,22600.00, - Purchase of Completed Research,SE1 1FY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,1063268,11050.00, - SSC UK Shared Services - Mobilisation Costs,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,EXPERIS LTD,1063270,2853.04, - ICT Infrastructure Specific Service,EC1R 3DR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,BROOK STREET (UK) LTD,1063271,617.84, - Hire of Agency Staff (Professional/Management),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1063274,565.75, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Telecommunications,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,1063276,35.99, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1063277,1117.96, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Publications,Legal Services - Legal Services,THE STATIONERY OFFICE LTD,1063278,27.70, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Publications,Legal Services - Legal Services,THE STATIONERY OFFICE LTD,1063278,5.03, - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1063279,1290.45, - ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1063280,2212.20, - ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,1063282,10075.00, - SSC UK Shared Services - Mobilisation Costs,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,1063283,11700.00, - SSC UK Shared Services - Mobilisation Costs,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1063286,875.71, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1063287,5200.00, - ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,STOCKTON BOROUGH COUNCIL,1063288,66.44, - Contract Cleaning,TS19 1JA,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063289,636.77, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063290,419.62, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Taxis,Market Frameworks - Europe Trade & International Directorate,HUDSONS TAXIS,1063291,83.00, - Taxis,TS24 7AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Taxis,Finance & Commercial Group - Finance Group,HUDSONS TAXIS,1063291,23.00, - Taxis,TS24 7AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Taxis,Finance & Commercial Group - Finance Group,HUDSONS TAXIS,1063291,90.00, - Taxis,TS24 7AD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - DG & Group Support",ADECCO UK LTD,1063293,779.29, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063294,902.83, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Legal Services - Legal Services,ADECCO UK LTD,1063297,633.96, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063298,987.83, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Finance Group,ADECCO UK LTD,1063299,824.82, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063300,1005.90, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063301,356.87, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - DG & Group Support",ADECCO UK LTD,1063302,800.71, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - DG & Group Support",ADECCO UK LTD,1063303,779.29, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - Strategy and Growth",ADECCO UK LTD,1063305,500.87, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063306,713.42, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063307,750.01, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063310,793.70, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - Analysis Directorate",ADECCO UK LTD,1063312,747.34, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Information & Records Management Services,Market Frameworks - RDA Transition and Closures,PARITY RESOURCES LTD,1063313,8202.48, - Information & Records Management Services,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063314,879.80, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,EXPERIS LTD,1063316,8273.76, - ICT Infrastructure Specific Service,EC1R 3DR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063318,693.86, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063319,523.62, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1063320,887.64, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063321,759.65, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063322,608.53, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1063323,272.93, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1063323,43.22, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063325,901.62, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063326,642.34, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Skills,ADECCO UK LTD,1063327,692.48, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Static Line Rental,Finance & Commercial Group - Finance Group,DAISY COMMUNICATIONS LTD,1063328,24.00, - Static Line Rental,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Static Line Rental,Finance & Commercial Group - Finance Group,DAISY COMMUNICATIONS LTD,1063328,13.98, - Static Line Rental,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063330,526.78, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063333,718.46, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063335,777.95, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063336,792.61, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063339,823.01, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Market Frameworks - Europe Trade & International Directorate,ADECCO UK LTD,1063341,307.20, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1063342,1305.20, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063344,879.80, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1063345,0.36, - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063346,942.92, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063348,688.01, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1063349,514.04, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Special Adjustments,"People, Communications and Effectiveness Group - Human Resources",ONLINE ERGONOMICS LTD,1063352,536.40, - Special Adjustments,NR34 7TD,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1063353,11.02, - Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hospitality - UK (Programme),Knowledge & Innovation Group - Research Base,MAGDALEN COLLEGE TRADING LTD,1063354,1327.00, - Hospitality - UK (Programme),OX1 4AU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1063358,60.00, - Telecommunications,RG14 1LA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1063361,3.90, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,CONSTRUCTION INDUSTRY COUNCIL,1063364,700000.00, - Grants - Current - Other,WC1E 7BT,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1063366,1820.88, - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1063367,1339.25, - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1063368,452.50, - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Car Hire and Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,GOVERNMENT CAR AND DESPATCH AGENCY,1063369,120.00, - Car Hire and Leasing,SW8 5AX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Grants - Current - Other,Knowledge & Innovation Group - Research Base,UNIVERSITY OF LIVERPOOL,1063370,1250.00, - Grants - Current - Other,L69 7ZX,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Grants - Current - Other,Business & Skills Group - Skills Directorate,PRISONERS EDUCATION TRUST,1063371,108150.02, - Grants - Current - Other,CR4 4BU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1063372,59.95, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1063373,131.04, - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Other Telephone Costs,Market Frameworks - Labour Market,DAISY COMMUNICATIONS LTD,1063374,17.23, - Other Telephone Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2012,Other IT Costs,"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",DAISY COMMUNICATIONS LTD,1063375,52.79, - Other IT Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063376,558.47, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1063377,492.46, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1063378,1240.76, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Approved Pensions Awarding Centres (DWP),"People, Communications and Effectiveness Group - Human Resources",MYCSP LTD,1063379,225.00, - Approved Pensions Awarding Centres (DWP),LS2 7UA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063380,349.88, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Publications,Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063381,521.03, - Publications,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063382,879.80, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Media and Design Services,"People, Communications and Effectiveness Group - Communications Directorate",MINISTRY OF JUSTICE,1063383,1840.00, - Media and Design Services,NP20 9FN,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063384,485.18, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063385,383.80, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063386,45.00, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063387,7497.59, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063388,41723.69, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Accrual - Transfer in RDA's,Market Frameworks - RDA Transition and Closures,CHESS LTD,1063389,1503.20, - Accrual - Transfer in RDA's,SK9 7JP,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1063391,55.99, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1063391,13.50, - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063393,346.60, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063394,393.08, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063395,556.01, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063396,34.78, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,GLOBAL CROSSING (UK) TELECOMMUNICATIONS LTD,1063397,7497.59, - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Electricity,Finance & Commercial Group - Commercial Directorate,SCOTTISH AND SOUTHERN ENERGY PLC,1063399,32.18, - Electricity,PO9 5JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Static Line Rental,Finance & Commercial Group - Finance Group,BRITISH TELECOMMUNICATIONS plc,1063400,10.66, - Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2012,Stationery,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1063401,120.29, - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1063402,589.88, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1063404,521.03, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
