Ministry of Defence,Ministry of Defence,27/10/2010,Design services and minor equipment purchases,Land Forces,DRUMGRANGE LTD,710841,25436.68
Ministry of Defence,Defence Support Group,26/10/2010,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000449012,25436.16
Ministry of Defence,Ministry of Defence,20/10/2010,Food and clothing,Land Forces,FOX FEEDS LIMITED,707579,25303.58
Ministry of Defence,Ministry of Defence,20/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK COMMUNICATIONS LIMITED,707420,25287.75
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Communications,Infrastructure,VODAFONE CORPORATE LIMITED,V - 9000126660 - 00091516,25223.29
Ministry of Defence,Ministry of Defence,22/10/2010,Fees for professional services,Central TLB,QINETIQ LIMITED,709262,25200.00
Ministry of Defence,Ministry of Defence,22/10/2010,Design services and minor equipment purchases,Land Forces,NEW PIG LTD,709098,25151.15
Ministry of Defence,Ministry of Defence,27/10/2010,Purchase of inventory and services ,Land Forces,XMA LTD,711332,25147.96
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,704087,25056.49
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,701499,25047.67
Ministry of Defence,Ministry of Defence,14/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,704594,25036.91
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,703861,25026.54
Ministry of Defence,Defence Support Group,21/10/2010,Agency,Large Aircraft,MPI Aviation Ltd,10115303,25012.02
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Contracted out Office Services,Operations,HEALTH PROTECTION AGENCY,V - 9000126464 - 00090977,25000.00
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000127141 - 00092247,25000.00
Ministry of Defence,Ministry of Defence,27/10/2010,Research and development,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,711164,24975.13
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000127337 - 00093015,24963.00
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000126553 - 00090849,24962.46
Ministry of Defence,Ministry of Defence,14/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,704596,24804.06
Ministry of Defence,United Kingdom Hyrographic Office,06/10/2010,Computer maint&hire,Information Management & Technology,LogicaCMG UK Limited,5100080793,24666.00
Ministry of Defence,Ministry of Defence,29/10/2010,Food and clothing,Central TLB,ITURRI SA,3000004793,24585.88
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Work,Operations,S&C THERMOFLUIDS LIMITED,V - 9000126841 - 00092150,24518.01
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000126555 - 00091799,24215.79
Ministry of Defence,Ministry of Defence,28/10/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,711383,24169.87
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Air Command,VEOLIA ES (UK) LIMITED,710060,24118.25
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Air Command,SODEXO LTD,708509,24094.02
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,V - 9000126465 - 00085848,24064.00
Ministry of Defence,Defence Science and Technology Laboratory,29/10/2010,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,V - 9000127233 - 00088136,24064.00
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,700806,24047.38
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,IT Hardware,Operations,NATIONAL INSTRUMENTS LIMITED,V - 9000126430 - 00091710,24010.02
Ministry of Defence,Ministry of Defence,21/10/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,708529,24000.79
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Sub Contracted Work,Operations,RAYTHEON SYSTEMS LIMITED,V - 9000126623 - 00090600,24000.00
Ministry of Defence,United Kingdom Hyrographic Office,11/10/2010,Accomm expenses,Corporate Services,Rentokil Initial UK Cleaning Ltd,5100080837,23909.21
Ministry of Defence,Ministry of Defence,21/10/2010,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,708487,23876.66
Ministry of Defence,Ministry of Defence,21/10/2010,Payments made in advance,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,708470,23871.81
Ministry of Defence,Ministry of Defence,22/10/2010,Fees for professional services,Central TLB,ACUITY COMPUTING ENTERPRISE TECHNOLOGY (ACET) LIMITED,708663,23871.27
Ministry of Defence,Ministry of Defence,28/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009966,23864.11
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Capital Asset expenditure,Operations,VT NUCLEAR SERVICES LIMITED,V - 9000126560 - 00091547,23818.56
Ministry of Defence,Ministry of Defence,22/10/2010,Estate management,Land Forces,MITIE SECURITY LIMITED,709041,23764.01
Ministry of Defence,Ministry of Defence,20/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,707499,23750.00
Ministry of Defence,Ministry of Defence,28/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,711446,23661.13
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,711881,23654.08
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,706617,23609.17
Ministry of Defence,Defence Support Group,21/10/2010,Works - Fees,Large Aircraft,Carillion Enterprise Ltd,10115272,23597.55
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,NYK LOGISTICS (DEUTSCHLAND) GMBH,5000044158,23595.42
Ministry of Defence,Ministry of Defence,19/10/2010,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,707179,23472.70
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,153210,23470.70
Ministry of Defence,Ministry of Defence,11/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,702807,23456.50
Ministry of Defence,Ministry of Defence,15/10/2010,Fuel for military use,Land Forces,GB OILS LIMITED,705471,23418.34
Ministry of Defence,Ministry of Defence,27/10/2010,Fees for professional services,Land Forces,G4S FSI LIMITED,153864,23396.95
Ministry of Defence,Ministry of Defence,07/10/2010,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,701978,23346.04
Ministry of Defence,Ministry of Defence,11/10/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,702730,23343.88
Ministry of Defence,British Defence Staffs - United States,07/10/2010,Medical treatment & stores and welfare services.,Central TLB,MERITAIN HEALTH,253808,23343.28
Ministry of Defence,Defence Science and Technology Laboratory,12/10/2010,Sub Contracted Research,Programme Office,UNIVERSITY OF GLASGOW,V - 9000126813 - 00092430,23270.90
Ministry of Defence,Ministry of Defence,01/10/2010,Estate management,Land Forces,VIGIL SECURITY MANAGEMENT  LIMITED,699695,23270.28
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Work,Operations,GILL RESEARCH & DEVELOPMENT LIMITED,V - 9000126483 - 00085794,23262.00
Ministry of Defence,Ministry of Defence,19/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,706800,23091.36
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,701499,23050.27
Ministry of Defence,United Kingdom Hyrographic Office,04/10/2010,Raw Materials - Consumables,Print & Supply,Software Logistics,5100080711,22943.70
Ministry of Defence,Ministry of Defence,11/10/2010,Estate management,Land Forces,AVENANCE PLC,702723,22925.08
Ministry of Defence,Ministry of Defence,04/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,699720,22901.42
Ministry of Defence,Ministry of Defence,15/10/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,705460,22802.36
Ministry of Defence,Ministry of Defence,11/10/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,703214,22750.74
Ministry of Defence,Ministry of Defence,07/10/2010,Fees for professional services,Land Forces,RMPA SERVICES PLC,701960,22734.00
Ministry of Defence,Ministry of Defence,05/10/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,700714,22715.79
Ministry of Defence,Ministry of Defence,14/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,SELEX SYSTEMS INTEGRATION LTD,705089,22705.00
Ministry of Defence,Ministry of Defence,08/10/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,702648,22700.00
Ministry of Defence,Defence Support Group,27/10/2010,Agency,Large Aircraft,MPI Aviation Ltd,10115078,22696.72
Ministry of Defence,Defence Support Group,14/10/2010,FM Contract var chgs,Business Stream 1,BABCOCK SUPPORT SERV,000000446632,22674.62
Ministry of Defence,Ministry of Defence,15/10/2010,Design services and minor equipment purchases,Land Forces,ARMY PARACHUTE AIRCRAFT COMPANY LIMITED,705264,22652.44
Ministry of Defence,Ministry of Defence,11/10/2010,Design services and minor equipment purchases,Navy Command,CAREFUSION U.K. 240 LTD,702789,22600.00
Ministry of Defence,Ministry of Defence,21/10/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,707986,22558.04
Ministry of Defence,Ministry of Defence,14/10/2010,Estate management,Air Command,QINETIQ LIMITED,705033,22520.05
Ministry of Defence,Ministry of Defence,28/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,RYDER DEUTSCHLAND GMBH,5000044362,22517.94
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,702361,22476.94
Ministry of Defence,Ministry of Defence,15/10/2010,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,705471,22426.76
Ministry of Defence,Ministry of Defence,14/10/2010,Externally delivered education and training.,Air Command,BAINES SIMMONS LIMITED,704611,22300.00
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Professional Services,Operations,SMART FIBRES LIMITED,V - 9000126970 - 00090311,22275.00
Ministry of Defence,Defence Support Group,26/10/2010,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000449011,22222.26
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Professional Services,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000126615 - 00092027,22181.36
Ministry of Defence,Ministry of Defence,06/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,REYNOLDS BOUGHTON LTD,701280,22088.73
Ministry of Defence,Ministry of Defence,04/10/2010,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,699990,22080.82
Ministry of Defence,Ministry of Defence,27/10/2010,Medical treatment & stores and welfare services.,Land Forces,HAYS HEALTHCARE LIMITED,710911,22037.20
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Sub Contracted Work,Operations,BORWELL LIMITED,V - 9000127118 - 00093222,21990.95
Ministry of Defence,Ministry of Defence,11/10/2010,Estate management,Air Command,AIRFIELD WILDLIFE MANAGEMENT  LIMITED,702702,21980.29
Ministry of Defence,Ministry of Defence,29/10/2010,Estate management,Air Command,AIRFIELD WILDLIFE MANAGEMENT  LIMITED,711987,21980.29
Ministry of Defence,Ministry of Defence,06/10/2010,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,700847,21915.91
Ministry of Defence,Ministry of Defence,13/10/2010,Rent and rates,Navy Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,704010,21899.00
Ministry of Defence,Ministry of Defence,29/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,ABBOTT RISK CONSULTING LIMITED,711977,21848.75
Ministry of Defence,United Kingdom Hyrographic Office,05/10/2010,Raw Materials - Paper,Print & Supply,Antalis McNaughton Group,5100080719,21835.28
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Land Forces,XMA LTD,707926,21805.85
Ministry of Defence,Ministry of Defence,27/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,INTERNATIONAL AIR TRANSPORT ASSOCIATION,2000009849,21767.94
Ministry of Defence,Ministry of Defence,07/10/2010,Estate management,Air Command,SAFESKYS LTD,701982,21762.51
Ministry of Defence,Ministry of Defence,13/10/2010,Fees for professional services,Central TLB,PARKWAY ENGINEERING SERVICES LIMITED,704329,21750.00
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,709623,21694.15
Ministry of Defence,Defence Support Group,14/10/2010,Minor new works,Business Stream 2,BABCOCK SUPPORT SERV,000000446630,21692.74
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000126889 - 00091541,21648.00
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Command Joint Operations,C POPHAIDES & SONS LTD,5000043077,21595.56
Ministry of Defence,Ministry of Defence,15/10/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,705320,21574.25
Ministry of Defence,Ministry of Defence,26/10/2010,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009941,21558.89
Ministry of Defence,Ministry of Defence,01/10/2010,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,699224,21553.35
Ministry of Defence,Ministry of Defence,25/10/2010,Transport hire charges,Defence Estates,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,709528,21519.09
Ministry of Defence,Ministry of Defence,06/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,700847,21453.94
Ministry of Defence,Defence Support Group,20/10/2010,General training,Business Stream 1,THE ACCOUNTING OFFIC,000000446441,21450.00
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Land Forces,XMA LTD,701434,21449.30
Ministry of Defence,Ministry of Defence,21/10/2010,Fees for professional services,Central TLB,HOME OFFICE,200000009912,21334.05
Ministry of Defence,Ministry of Defence,26/10/2010,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,710619,21320.31
Ministry of Defence,Ministry of Defence,29/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,711975,21186.45
Ministry of Defence,Ministry of Defence,06/10/2010,Payment of utilities,Defence Estates,BRITISH GAS TRADING LIMITED,700888,21132.21
Ministry of Defence,Ministry of Defence,04/10/2010,Fuel for military use,Land Forces,GB OILS LIMITED,699912,21070.26
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,707795,20907.76
Ministry of Defence,Ministry of Defence,05/10/2010,Fuel for military use,Defence Estates,PRAX PETROLEUM LTD,700660,20735.98
Ministry of Defence,Ministry of Defence,12/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,703428,20671.65
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,702361,20668.84
Ministry of Defence,Ministry of Defence,26/10/2010,"Public relations, including marketing and advertising.",Land Forces,CENTRAL OFFICE OF INFORMATION,200000009938,20656.35
Ministry of Defence,Ministry of Defence,25/10/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000044094,20637.70
Ministry of Defence,Ministry of Defence,01/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,699224,20511.74
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,710507,20348.70
Ministry of Defence,Ministry of Defence,22/10/2010,Rent and rates,Central TLB,DEPARTMENT FOR WORK AND PENSIONS,708828,20245.62
Ministry of Defence,Ministry of Defence,19/10/2010,Grants to Reserves Forces and Cadets Association.,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,706831,20191.00
Ministry of Defence,Ministry of Defence,13/10/2010,Medical treatment & stores and welfare services.,Air Command,LOCUM LINK (DIRECT) LIMITED,704187,20187.40
Ministry of Defence,Ministry of Defence,12/10/2010,Estate management,Air Command,WYG MANAGEMENT SERVICES LIMITED,703848,20107.00
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,711420,20037.06
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Defence Equipment & Support,TURNER FACILITIES MANAGEMENT LTD,706669,20000.00
Ministry of Defence,Ministry of Defence,25/10/2010,Estate management,Central TLB,CAPITA SYMONDS LTD,709583,20000.00
Ministry of Defence,Ministry of Defence,07/10/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,PACE FUELCARE LIMITED,701911,19934.11
Ministry of Defence,Ministry of Defence,12/10/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,703341,19893.51
Ministry of Defence,Ministry of Defence,07/10/2010,Fuel for military use,Navy Command,PACE FUELCARE LIMITED,701911,19843.83
Ministry of Defence,Ministry of Defence,06/10/2010,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,700888,19811.18
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,702734,19788.68
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,704483,19775.87
Ministry of Defence,Ministry of Defence,27/10/2010,Purchase of inventory and services ,Defence Equipment & Support,L WHITAKER & SONS (1983) LIMITED,710968,19774.17
Ministry of Defence,Ministry of Defence,12/10/2010,Fuel for military use,Command Joint Operations,ELECTRICITY AUTHORITY OF CYPRUS,4000004758,19760.65
Ministry of Defence,Ministry of Defence,29/10/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,712481,19758.33
Ministry of Defence,Ministry of Defence,18/10/2010,Purchase of inventory and services ,Defence Equipment & Support,KEMIRA CHEMSOLUTIONS B V,706305,19534.38
Ministry of Defence,Ministry of Defence,18/10/2010,Purchase of inventory and services ,Land Forces,KEMIRA CHEMSOLUTIONS B V,706305,19534.38
Ministry of Defence,British Defence Staffs - United States,12/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,INTERSTATE,254142,19520.54
Ministry of Defence,Ministry of Defence,20/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009899,19508.89
Ministry of Defence,Ministry of Defence,22/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,708658,19393.98
Ministry of Defence,Ministry of Defence,11/10/2010,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,702730,19388.70
Ministry of Defence,Ministry of Defence,18/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,705982,19312.68
Ministry of Defence,Ministry of Defence,14/10/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,705169,19055.60
Ministry of Defence,Ministry of Defence,06/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,701390,18935.25
Ministry of Defence,Ministry of Defence,15/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,705362,18774.04
Ministry of Defence,Ministry of Defence,25/10/2010,Purchase of information and communications technology,Defence Equipment & Support,VT FLAGSHIP LTD,710066,18681.23
Ministry of Defence,Ministry of Defence,01/10/2010,Purchase of inventory and services ,Land Forces,BOC LIMITED,699224,18637.06
Ministry of Defence,Ministry of Defence,27/10/2010,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,710815,18535.63
Ministry of Defence,Ministry of Defence,14/10/2010,IT and communication services,Defence Equipment & Support,ATKINS LIMITED,704579,18432.86
Ministry of Defence,Ministry of Defence,28/10/2010,Food and clothing,Land Forces,SODEXO LTD,711867,18428.09
Ministry of Defence,Ministry of Defence,05/10/2010,"Transporation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,700674,18372.10
Ministry of Defence,Ministry of Defence,28/10/2010,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,711933,18356.14
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of buildings and military equipment ,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,700772,18319.48
Ministry of Defence,Ministry of Defence,20/10/2010,Design services and minor equipment purchases,Land Forces,NEW PIG LTD,707687,18237.56
Ministry of Defence,Ministry of Defence,29/10/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,712094,18198.89
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,706122,18169.53
Ministry of Defence,Ministry of Defence,20/10/2010,IT and communication services,Command Joint Operations,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000043827,18013.97
Ministry of Defence,Ministry of Defence,15/10/2010,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,705941,17899.35
Ministry of Defence,Ministry of Defence,15/10/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,705887,17893.83
Ministry of Defence,Ministry of Defence,22/10/2010,Purchase of inventory and services ,Land Forces,XMA LTD,709474,17856.05
Ministry of Defence,Ministry of Defence,12/10/2010,Payment of utilities,Defence Equipment & Support,ESSO PETROLEUM COMPANY LIMITED,703467,17825.93
Ministry of Defence,Ministry of Defence,22/10/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,708802,17799.61
Ministry of Defence,Ministry of Defence,12/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,703304,17767.21
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Defence Estates,SODEXO LTD,708509,17687.45
Ministry of Defence,Ministry of Defence,11/10/2010,General services and support,Defence Equipment & Support,STS DEFENCE LIMITED,703222,17595.00
Ministry of Defence,Ministry of Defence,22/10/2010,Payment of utilities,Command Joint Operations,TOTAL GAS & POWER LIMITED,709414,17571.46
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,704528,17570.44
Ministry of Defence,Ministry of Defence,27/10/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,711294,17441.07
Ministry of Defence,Ministry of Defence,07/10/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,701684,17391.92
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Land Forces,XMA LTD,707363,17364.77
Ministry of Defence,Ministry of Defence,01/10/2010,Estate management,Air Command,VEOLIA ES (UK) LIMITED,699694,17363.75
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,707369,17228.55
Ministry of Defence,Ministry of Defence,07/10/2010,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,702059,17045.03
Ministry of Defence,Ministry of Defence,07/10/2010,Fees for professional services,Command Joint Operations,ATKINS LIMITED,701482,17015.00
Ministry of Defence,Ministry of Defence,11/10/2010,Estate management,Air Command,AVENANCE PLC,702723,16970.43
Ministry of Defence,Ministry of Defence,19/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,706797,16949.66
Ministry of Defence,United Kingdom Hyrographic Office,28/10/2010,ARCS Production Project,Operations & Production,Software Box Ltd,5100081250,16591.92
Ministry of Defence,Ministry of Defence,21/10/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,708222,16589.31
Ministry of Defence,Ministry of Defence,18/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CTS (GB) LIMITED,706162,16576.27
Ministry of Defence,Ministry of Defence,28/10/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEE RECRUITMENT.COM LTD,711604,16542.94
Ministry of Defence,Ministry of Defence,27/10/2010,Estate management,Central TLB,SODEXO LTD,711222,16540.76
Ministry of Defence,Ministry of Defence,28/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,711498,16517.20
Ministry of Defence,Ministry of Defence,14/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,ANTEON LIMITED,704568,16491.01
Ministry of Defence,Defence Science and Technology Laboratory,26/10/2010,Rent/Lease of Land & Bldgs,Infrastructure,CB RICHARD ELLIS,V - 9000127174 - 00093545,16450.00
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,706719,16408.42
Ministry of Defence,Ministry of Defence,04/10/2010,Purchase of inventory and services ,Air Command,XMA LTD,700308,16355.11
Ministry of Defence,Ministry of Defence,27/10/2010,Fees for professional services,Land Forces,ENTEC U K LTD,710863,16336.15
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Land Forces,HAMPSHIRE PRIMARY CARE TRUST,706258,16300.61
Ministry of Defence,Ministry of Defence,11/10/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,703214,16290.35
Ministry of Defence,Ministry of Defence,22/10/2010,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,708703,16269.13
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Air Command,FORBO FLOORING UK LIMITED,707577,16247.59
Ministry of Defence,Ministry of Defence,05/10/2010,Estate management,Air Command,SAFESKYS LTD,700699,16227.26
Ministry of Defence,Ministry of Defence,28/10/2010,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,711928,16135.88
Ministry of Defence,Ministry of Defence,13/10/2010,Purchase of inventory and services ,Land Forces,OFFICE DEPOT UK LTD,704314,16131.16
Ministry of Defence,Ministry of Defence,12/10/2010,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,703341,16107.00
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Consumable Materials,Operations,BARCLAYCARD,G - 9000126986 - 00093760,16071.97
Ministry of Defence,Ministry of Defence,29/10/2010,Estate management,Command Joint Operations,CHUBB SECURITY PERSONNEL LIMITED,712094,15998.68
