Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Hire of Agency Staff (Professional/Management),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,BROOK STREET (UK) LTD,1035087,1164.32, -Hire of Agency Staff (Professional/Management),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Legal Services",BADENOCH AND CLARK LTD,1035088,1728, -Hire of Agency Staff (Professional/Management),W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Stationery,"Legal, People & Communications Group - Innovation Capability Team",LYRECO UK LTD,1035090,-3, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Health & Safety Training,Finance & Commercial Group - Commercial Directorate,BRITISH RED CROSS SOCIETY,1035091,175, -Health & Safety Training,PA1 1EA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,OFFICE ANGELS LTD,1035092,415.44, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/09/2011,Advertising,Finance & Commercial Group - Commercial Directorate,BIP SOLUTIONS LTD,1035093,-600, -Advertising,G51 1DZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Other Staff Costs (Programme),Finance & Commercial Group - Commercial Directorate,BADENOCH AND CLARK LTD,1035094,1463.4, -Other Staff Costs (Programme),W1T SAE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/09/2011,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,ENVIRONMENT AGENCY,1035095,175000, -Grants - Current - Other,PE2 8YD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1035096,1453, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Stationery,Shareholder Executive - Shareholder Executive,LYRECO UK LTD,1035097,300.14, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/09/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,ERASMUS UNIVERSITY ROTTERDAM,1035098,383.83, -Research & Development Expenditure (Programme),3000,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Enforcement,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1035099,32831.53, -Enforcement,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1035100,695.51, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1035103,-5461.68, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1035103,55000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,A TO Z SAFE WAREHOUSE LTD,1035106,99, -Maintenance,SS7 4QL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1035107,574.39, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1035108,630.7, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1035109,435.94, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Other Training Costs,ESBR - Assistant Economists,PITNEY BOWES SOFTWARE LTD,1035110,750, -Other Training Costs,SL4 1EG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1035111,99856.83, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1035111,289368.14, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1035114,4013.78, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1035114,13238.22, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1035115,3268, -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,HM TREASURY,1035116,321.65, -Research & Development Expenditure (Programme),NR7 0HS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1035117,568.98, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,PPM (Project & Programme Management) Training,Market Frameworks - Business Environment,UNIVERSITY OF SOUTHAMPTON,1035118,1950, -PPM (Project & Programme Management) Training,SO17 1BJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1035119,68.42, -Standard Desktop Plus Services,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1035120,854.68, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1035122,812.74, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1035123,521.5, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Stationery,"Legal, People & Communications Group - Innovation Capability Team",LYRECO UK LTD,1035124,5.16, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Recoveries Account,Corporate Payments - ,UK TRADE & INVESTMENT,1035132,13.64,Recoveries Account,CF3 OLW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Recoveries Account,Corporate Payments - ,LONDON STRATEGIC HEALTH AUTHORITY,1035133,3040,Recoveries Account,WF3 1WE,NHS,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,DANWOOD GROUP,1035134,57.35, -Hire of Reprographic Equipment,LN6 3DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Grants - Current - Other,Business & Skills Group - Advanced Manufacturing Services,SOUTH EAST ENGLAND DEVELOPMENT AGENCY,1035135,11345, -Grants - Current - Other,GU1 1YA,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,CORE ACHIEVEMENT LTD,1035138,1400, -Outsourced Programme Management Services,NR33 7SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Grants - Current - Other,Business & Skills Group - Economic Development Directorate,STOKE-ON-TRENT CITY COUNCIL,1035139,121.26, -Grants - Current - Other,ST4 1HH,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/09/2011,Purchase of Completed Research,Business & Skills Group - Skills Directorate,OFFICE FOR NATIONAL STATISTICS,1035142,560, -Purchase of Completed Research,NP10 8XG,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payroll Services,"Legal, People & Communications Group - Human Resources",LOGICA UK LTD,1035143,7249.1, -Payroll Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payroll Services,"Legal, People & Communications Group - Human Resources",LOGICA UK LTD,1035145,6079.36, -Payroll Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/09/2011,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1035146,51007.36, -ICT Business Specific Application Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Computer Equipment - Clearing,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1035148,12426.85,Computer Equipment - Clearing,CF31 9AP,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Leadership & People Management Training,Business & Skills Group - RDA Transition and Closures,LANCE EDYNBRY,1035149,1070, -Leadership & People Management Training,PO19 6PL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Technical Advice / Services & Support,Finance & Commercial Group - Finance Group,ELAN COMPUTING LTD,1035150,1481.48, -Technical Advice / Services & Support,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Technical Advice / Services & Support,Finance & Commercial Group - Finance Group,ELAN COMPUTING LTD,1035150,1108.24, -Technical Advice / Services & Support,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Coaching,Business & Skills Group - Business & Skills,LANCE EDYNBRY,1035151,1070, -Coaching,PO19 6PL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/09/2011,Leadership & People Management Training,ESBR - Analysis Directorate,LANCE EDYNBRY,1035152,950, -Leadership & People Management Training,PO19 6PL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1035153,1215.48, -Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Organisation Design",VMA GLOBAL RESOURCING GROUP LTD,1035154,1590, -Hire of Agency Staff (Professional/Management),WC1B 3HH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payroll Services,"Legal, People & Communications Group - Human Resources",LOGICA UK LTD,1035155,10346.45, -Payroll Services,RG2 6UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,SOVEREIGN TRUSTEES LIMITED (TRUSTEE COMPANY OF ADDLESHAW GODDARD),1035157,306, -Outsourced Programme Management Services,LS1 1HQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/09/2011,Advertising,Finance & Commercial Group - Commercial Directorate,BIP SOLUTIONS LTD,1035158,1400, -Advertising,G51 1DZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/09/2011,Season Ticket and Bicycle Loans,"Legal, People & Communications Group - Human Resources",THE TREASURY SOLICITORS DEPARTMENT,1035159,656,Season Ticket and Bicycle Loans,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,OFFICE ANGELS LTD,1035160,275.94, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1035163,700, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1035163,71585.74, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1035163,570.95, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/09/2011,Stationery,"Legal, People & Communications Group - Innovation Capability Team",LYRECO UK LTD,1035164,3, -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1035165,45, -Other Accommodation Charges (Programme),BB1 2QS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1035166,48.12, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1035168,90, -Other Accommodation Charges (Programme),BB1 2QS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Rates (Programme),Shareholder Executive - Shareholder Executive,FAREHAM BOROUGH COUNCIL,1035169,1510, -Rates (Programme),PO16 7AZ,LOC,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Other Training Costs,ESBR - Assistant Economists,HM TREASURY,1035170,984, -Other Training Costs,NR7 0HS,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,BADENOCH AND CLARK LTD,1035172,2850, -Other HR Consultancy,W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/09/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1035174,32.08, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Other HR Consultancy,Business & Skills Group - RDA Transition and Closures,BADENOCH AND CLARK LTD,1035175,2400, -Other HR Consultancy,W1T SAE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/09/2011,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1035176,98.77, -Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Payments to Treasury Solicitors and Treasury Counsel,"Legal, People & Communications Group - Legal Services",THE TREASURY SOLICITORS DEPARTMENT,1035177,3.67, -Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Legal Costs (Programme),Shareholder Executive - Shareholder Executive,SAVILLS COMMERCIAL LTD,1035178,28912, -Legal Costs (Programme),CB2 8PA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Taxis,Market Frameworks - Europe Trade & International Directorate,HUDSONS TAXIS,1035182,59, -Taxis,BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,EVORES.COM LTD,1035183,2118,Leased Buildings - Clearing,HP3 0NW,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/09/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1035184,10530, -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/09/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1035185,2379.3, -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/09/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1035186,17788.52, -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,External Training (Programme),Shareholder Executive - Shareholder Executive,PUBLICSERVICE.CO.UK LTD,1035187,200, -External Training (Programme),ST5 2UB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1035192,-6713.31, -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/09/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1035192,10000000, -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",STERNBERG REED,1035193,4711.07, -Criminal Law and Prosecution Work,IG11 8DN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,SECURITY MONITORING CENTRES LTD T/A CHUBB EMERGENCY RESPONSE,1035195,125, -Other Accommodation Charges (Programme),BB1 2QS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",MENDIP MEDIA GROUP LTD,1035197,289.33, -Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1035199,3330, -Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1035200,94.82, -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Payments to Barclays for Carlson Wagonlit Travel Contract,Finance & Commercial Group - Finance Group,CARLSON WAGONLIT TRAVEL UK LTD,1035201,528.53,Payments to Barclays for Carlson Wagonlit Travel Contract,EN6 5RF,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1035203,439.12, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1035204,1100.16, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,BROOK STREET (UK) LTD,1035205,848.04, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1035206,439.12, -Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1035208,591.36, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1035209,523.92, -Hire of Agency Staff (Clerical/Secretariat/Other),KT3 4JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,JONES LANG LASALLE LTD,1035210,79950, -Accommodation Rentals (Programme),W1S 1JA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Accommodation Rentals (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1035212,282000, -Accommodation Rentals (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",NATIONAL POLICING IMPROVEMENT AGENCY,1035215,117.6, -Criminal Law and Prosecution Work,RG27 0JW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",18 RED LION COURT CHAMBERS OF DAVID ETHERINGTON QC,1035221,4920, -Criminal Law and Prosecution Work,EC4A 3EB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/09/2011,Car Hire and Leasing,Market Frameworks - Labour Market,INCHCAPE FLEET SOLUTIONS LTD,1035222,23.94, -Car Hire and Leasing,PO6 4RP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",18 RED LION COURT CHAMBERS OF DAVID ETHERINGTON QC,1035223,345.6, -Criminal Law and Prosecution Work,EC4A 3EB,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Finance Training,"Legal, People & Communications Group - Human Resources",IPP EDUCATION LTD T/A THE CHARTERED INSTITUTE OF PAYROLL PROFESSIONALS (CIPP),1035224,246.15, -Finance Training,B90 4EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Finance Training,"Legal, People & Communications Group - Human Resources",IPP EDUCATION LTD T/A THE CHARTERED INSTITUTE OF PAYROLL PROFESSIONALS (CIPP),1035225,100, -Finance Training,B90 4EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Finance Training,"Legal, People & Communications Group - Human Resources",IPP EDUCATION LTD T/A THE CHARTERED INSTITUTE OF PAYROLL PROFESSIONALS (CIPP),1035226,3570, -Finance Training,B90 4EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",MENDIP MEDIA GROUP LTD,1035227,321.83, -Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Audit Fees - Core Department Audit Work,Finance & Commercial Group - Finance Group,CHRIS STEBBING CONSULTING LTD,1035228,1088.39, -Audit Fees - Core Department Audit Work,NR4 6PE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Rail Fares,Business & Skills Group - Economic Development Directorate,ORGANISATION CHANGE SOLUTIONS LTD,1035229,249, -Rail Fares,DE73 8EQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Mileage Allowances,Business & Skills Group - Economic Development Directorate,ORGANISATION CHANGE SOLUTIONS LTD,1035229,90.72, -Mileage Allowances,DE73 8EQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BOLITHO WAY,1035232,1830.6, -Criminal Law and Prosecution Work,PO5 3AL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",BOLITHO WAY,1035232,369.4, -Criminal Law and Prosecution Work,PO5 3AL,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,TOYNBEE HALL,1035233,830369, -Grants - Current - Other,E1 6LS,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/09/2011,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,MONEY ADVICE TRUST,1035234,74436.75, -Grants - Current - Other,EC4V 2AU,,,,Grants
