Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000528 - 00099665,402937.54
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,UNIVERSITY OF LINCOLN,V - 9000129946 - 00094369,35319.00
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,IC CONSULTANTS LIMITED,V - 9000129819 - 00099909,43760.00
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,ORDNANCE TEST SOLUTIONS LIMITED,V - 9000129934 - 00099610,29451.25
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000129830 - 00100685,50698.69
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,GL INDUSTRIAL SERVICES UK LIMITED,V - 9000129974 - 00099911,223804.00
Ministry of Defence,Defence Science and Technology Laboratory,11/02/2011,Sub Contracted Work,Operations,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,V - 9000129886 - 00099523,29285.50
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,ATOS ORIGIN UK LIMITED,156977,52640.50
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,754968,5928.55
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,754968,688.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,754968,3359.76
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,754968,12090.42
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,754968,55032.50
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,754968,4066.66
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ACTIVE ELECTRONICS PLC,754972,431.28
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,AEP NETWORKS LIMITED,754975,109700.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,754980,27391.58
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ANIXTER LIMITED,754990,27666.36
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ANTEON LIMITED,754991,396274.86
Ministry of Defence,Ministry of Defence,14/02/2011,Building maintenance and accommodation stores,Land Forces,ASPIRE DEFENCE LIMITED,755001,77468.71
Ministry of Defence,Ministry of Defence,14/02/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,755001,181059.33
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,755001,59625.43
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,AVENANCE PLC,755005,229.38
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,755005,477.39
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,AVENANCE PLC,755005,23.66
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,AVENANCE PLC,755005,76679.62
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Land Forces,AVENANCE PLC,755005,221325.54
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Air Command,AVENANCE PLC,755005,388.89
Ministry of Defence,Ministry of Defence,14/02/2011,Externally delivered education and training.,Air Command,BABCOCK LAND LIMITED,755014,993899.00
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Land Forces,BABCOCK LAND LIMITED,755014,45.80
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,755017,39673.59
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,755029,10746.24
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Navy Command,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,755029,15190.53
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,755029,688949.93
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,755039,2511.95
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,755039,17832.56
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,BOC LIMITED,755039,1006.07
Ministry of Defence,Ministry of Defence,14/02/2011,"Adminstration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,755066,129.16
Ministry of Defence,Ministry of Defence,14/02/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,755066,2048.34
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Estates,CANON (UK) LIMITED,755066,119.29
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,CANON (UK) LIMITED,755066,9040.62
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,CANON (UK) LIMITED,755066,402.62
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,CANON (UK) LIMITED,755066,1907.03
Ministry of Defence,Ministry of Defence,14/02/2011,General services and support,Air Command,CANON (UK) LIMITED,755066,438.41
Ministry of Defence,Ministry of Defence,14/02/2011,General services and support,Navy Command,CANON (UK) LIMITED,755066,227.81
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Central TLB,CANON (UK) LIMITED,755066,241.38
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,755066,371.47
Ministry of Defence,Ministry of Defence,14/02/2011,Miscellaneous Administration Costs,Central TLB,CANON (UK) LIMITED,755066,3036.53
Ministry of Defence,Ministry of Defence,14/02/2011,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,755066,597.92
Ministry of Defence,Ministry of Defence,14/02/2011,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,755066,1715.58
Ministry of Defence,Ministry of Defence,14/02/2011,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,755066,3923.38
Ministry of Defence,Ministry of Defence,14/02/2011,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,755066,1064.68
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,755066,8016.34
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,755066,10461.79
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,755066,1946.83
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,755066,1575.32
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,755066,16092.02
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,755066,942.70
Ministry of Defence,Ministry of Defence,14/02/2011,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,755066,324.78
Ministry of Defence,Ministry of Defence,14/02/2011,Rental of plant and machinery,Command Joint Operations,CANON (UK) LIMITED,755066,534.63
Ministry of Defence,Ministry of Defence,14/02/2011,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,755066,2331.46
Ministry of Defence,Ministry of Defence,14/02/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,755066,488.13
Ministry of Defence,Ministry of Defence,14/02/2011,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,755070,41310.11
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,755078,48788.16
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,755093,29880.00
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,755102,27000.00
Ministry of Defence,Ministry of Defence,14/02/2011,Property leases,Defence Estates,COVESEA LIMITED,755104,373421.01
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Central TLB,CRANFIELD UNIVERSITY,755105,1292456.00
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CTS (GB) LIMITED,755107,5075.00
Ministry of Defence,Ministry of Defence,14/02/2011,Externally delivered education and training.,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,755114,20000.00
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,755114,-57863.55
Ministry of Defence,Ministry of Defence,14/02/2011,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,755114,51763.00
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,755120,11121.01
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,755120,15284.95
Ministry of Defence,Ministry of Defence,14/02/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,755178,27842.16
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,HAROLD L. SMITH (TRANSMISSIONS) LTD,755194,21312.21
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,755203,133127.52
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,755205,43804.33
Ministry of Defence,Ministry of Defence,14/02/2011,Building maintenance and accommodation stores,Land Forces,JOSEPH GLEAVE & SON LTD,755237,521.21
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,JOSEPH GLEAVE & SON LTD,755237,6976.67
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,755237,55642.40
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,755237,19684.24
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Navy Command,JOSEPH GLEAVE & SON LTD,755237,259.80
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,755240,400890.10
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of plant and machinery,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,755241,111859.09
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,KEMIRA CHEMSOLUTIONS B V,755243,515963.72
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,KEMIRA CHEMSOLUTIONS B V,755243,104072.50
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,L WHITAKER & SONS (1983) LIMITED,755251,21670.53
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,755252,15580.00
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Central TLB,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,755252,7800.00
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,755252,34567.18
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,755252,3630.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,LAND ROVER,755254,86642.66
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Land Forces,LIFE FITNESS (U K) LTD,755255,9929.93
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,LIFE FITNESS (U K) LTD,755255,122432.62
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Land Forces,LINE COMMUNICATIONS GROUP  LIMITED,755256,45000.00
Ministry of Defence,Ministry of Defence,14/02/2011,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,755258,23960.30
Ministry of Defence,Ministry of Defence,14/02/2011,Medical treatment & stores and welfare services.,Land Forces,LOCUM LINK (DIRECT) LIMITED,755258,2570.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,MITCHELL DIESEL LIMITED,755286,26033.33
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,755288,601585.35
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,755312,8456.99
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Land Forces,NSSLGLOBAL LIMITED,755384,296.63
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,PLYMOUTH CITY COUNCIL,755409,27325.43
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,POWERSPORT INTERNATIONAL LIMITED,755414,63862.35
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,QINETIQ LIMITED,755425,23587.20
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Command Joint Operations,R & F ATKINSON LIMITED,755428,1905.00
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,R & F ATKINSON LIMITED,755428,16650.00
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,R & F ATKINSON LIMITED,755428,2535.00
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,RMPA SERVICES PLC,755444,22125.40
Ministry of Defence,Ministry of Defence,14/02/2011,Property leases,Land Forces,RMPA SERVICES PLC,755444,5389437.91
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,RMPA SERVICES PLC,755444,1538.30
Ministry of Defence,Ministry of Defence,14/02/2011,Transport hire charges,Land Forces,RMPA SERVICES PLC,755444,156.89
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE PLC,755446,82738.14
Ministry of Defence,Ministry of Defence,14/02/2011,Research and development,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,755448,65445.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,755449,37368.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,S G BAKER LIMITED,755456,40135.68
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SECOMAK LIMITED,755471,30192.35
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,755472,7790.00
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Central TLB,SERCO LIMITED,755473,40162.50
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,SERCO LIMITED,755473,24376.50
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,755476,33261.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of plant and machinery,Air Command,SMITHS DETECTION-WATFORD LIMITED,755484,32030.40
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,SODEXO LTD,755486,622.39
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Central TLB,SODEXO LTD,755486,3238.41
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,SODEXO LTD,755486,10870.99
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,SODEXO LTD,755486,482.38
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,SODEXO LTD,755486,273835.41
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Navy Command,SODEXO LTD,755486,1572.41
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Central TLB,SODEXO LTD,755486,11553.19
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,755486,20632.38
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Land Forces,SODEXO LTD,755486,465079.79
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Navy Command,SODEXO LTD,755486,14.14
Ministry of Defence,Ministry of Defence,14/02/2011,Official entertainment and hospitality.,Navy Command,SODEXO LTD,755486,132.36
Ministry of Defence,Ministry of Defence,14/02/2011,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,755486,804.51
Ministry of Defence,Ministry of Defence,14/02/2011,Externally delivered education and training.,Land Forces,SOFTWARE BOX LTD,755488,2950.00
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Land Forces,SOUTHERN ELECTRIC GAS LTD,755494,32166.38
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Command Joint Operations,SSE ENERGY SUPPLY LIMITED,755501,131903.92
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,755501,10498.59
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,755536,65110.82
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,THYSSENKRUPP AEROSPACE UK LTD,755541,5263.33
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,THYSSENKRUPP AEROSPACE UK LTD,755541,60401.18
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,THYSSENKRUPP AEROSPACE UK LTD,755541,1476.14
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Navy Command,THYSSENKRUPP AEROSPACE UK LTD,755541,1225.84
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,755546,9360.02
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,755546,100.55
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,755546,2273.73
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,755549,27767.21
Ministry of Defence,Ministry of Defence,14/02/2011,Preparation of land & buildings for disposal,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,755549,6451.30
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of buildings and military equipment ,Defence Estates,TURNER ESTATE SOLUTIONS LIMITED,755549,840651.60
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,755550,62747.71
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,TURNER FACILITIES MANAGEMENT LTD,755550,9223.50
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,TURNER FACILITIES MANAGEMENT LTD,755550,237281.62
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,755555,22625.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,755555,1856.40
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,755559,126979.10
Ministry of Defence,Ministry of Defence,14/02/2011,IT and communication services,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,755566,3114.00
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,VEOLIA ES (UK) LIMITED,755568,24808.50
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,VEOLIA ES (UK) LIMITED,755568,1325.87
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Navy Command,VEOLIA ES (UK) LIMITED,755568,1020.50
Ministry of Defence,Ministry of Defence,14/02/2011,Miscellaneous Administration Costs,Air Command,VEOLIA ES (UK) LIMITED,755568,1900.28
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,VT FLAGSHIP LTD,755575,15065.00
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Air Command,VT FLAGSHIP LTD,755575,98766.80
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Equipment & Support,VT FLAGSHIP LTD,755575,3592.96
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Navy Command,VT FLAGSHIP LTD,755575,323443.19
Ministry of Defence,Ministry of Defence,14/02/2011,General services and support,Navy Command,VT FLAGSHIP LTD,755575,68085.00
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Air Command,XMA LTD,755591,5104.23
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Central TLB,XMA LTD,755591,1642.43
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,755591,7853.74
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Estates,XMA LTD,755591,5102.04
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Land Forces,XMA LTD,755591,17128.75
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Navy Command,XMA LTD,755591,422.16
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ACTIVE ELECTRONICS PLC,2000010793,26733.55
Ministry of Defence,Ministry of Defence,14/02/2011,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,2000010797,131842.56
Ministry of Defence,Ministry of Defence,14/02/2011,Fuel for military use,Land Forces,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000010801,29163.96
Ministry of Defence,Ministry of Defence,14/02/2011,Food and clothing,Defence Equipment & Support,OMAN AIR,2000010804,34396.20
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,GEO-MARINE INC,3000005165,32481.95
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Land Forces,EGN ENTSORGUNGSGESELLSCHAFT NIEDERRHEIN MBH,5000050355,123.08
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER,5000050359,839994.02
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of inventory and services ,Defence Equipment & Support,EUROCOPTER,5000050359,345481.02
Ministry of Defence,Ministry of Defence,14/02/2011,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000050366,28032.28
Ministry of Defence,Ministry of Defence,14/02/2011,Design services and minor equipment purchases,Land Forces,KI0 WORKING DOGS,5000050373,44017.09
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Land Forces,NVV AG,5000050395,32528.44
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,OBERFINANZDIREKTION MUENSTER,5000050397,30757.04
Ministry of Defence,Ministry of Defence,14/02/2011,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000050419,48993.80
Ministry of Defence,Ministry of Defence,14/02/2011,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000010755,9367.57
Ministry of Defence,Ministry of Defence,14/02/2011,Purchase of information and communications technology,Command Joint Operations,SECURITY SERVICES GROUP,200000010755,101648.08
Ministry of Defence,Met Office,14/02/2011,Services,Strategic Marketing & Product,Purple Secure Systems,303965,60000.00
Ministry of Defence,Reserve Forces and Cadets Associations,14/02/2011,Building maintenance and accommodation stores,Estates Management,A & B BUCHAN LIMITED,7841," 27,977.04 "
Ministry of Defence,Reserve Forces and Cadets Associations,14/02/2011,Building maintenance and accommodation stores,Estates Management,Centech Services,8429," 30,000.00 "
Ministry of Defence,Defence Support Group,14/02/2011,Oth facilities costs,Corporate,LAND ROVER,000000452874,3714.29
Ministry of Defence,Defence Support Group,14/02/2011,Oth facilities costs,Corporate,LAND ROVER,000000453261,436.49
Ministry of Defence,United Kingdom Hydrographic Office,14/02/2011,Projects - Large Purchases,Admiralty Vector Chart Service Programme,Maritime Information Systems AS,101123324,150000.00
Ministry of Defence,Ministry of Defence,15/02/2011,IT and communication services,Defence Equipment & Support,E-MAN SOLUTIONS INTERNATIONAL LIMITED,157049,38400.00
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,755602,9702.59
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,755602,700.85
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,755602,51314.83
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,755602,25765.48
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,755602,934.23
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,755632,27738.95
Ministry of Defence,Ministry of Defence,15/02/2011,Property leases,Land Forces,ASPIRE DEFENCE LIMITED,755632,279314.67
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,755632,19205.59
Ministry of Defence,Ministry of Defence,15/02/2011,Purchase of inventory and services ,Defence Equipment & Support,ATLAS TEREX UK LTD,755635,19668.20
Ministry of Defence,Ministry of Defence,15/02/2011,Estate management,Land Forces,AVENANCE PLC,755638,36950.39
Ministry of Defence,Ministry of Defence,15/02/2011,Food and clothing,Land Forces,AVENANCE PLC,755638,138753.06
