Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,CAPGEMINI UK plc,1033611,100227.2,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Services,GU21 6DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",CHRISTOPHER CONVEY,1033612,3277.2,PROSECUTION COUNSEL'S FEES -Criminal Law and Prosecution Work,SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/08/2011,Cash Expenditure during the Year - Other Programme Provisions,Business & Skills Group - Advanced Manufacturing Services,LAMPORT BASSITT SOLICITORS,1033613,1178.83,VOSPER GAP- BRITISH SHIPBUILDERS -Cash Expenditure during the Year - Other Programme Provisions,S017 1AX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Publications,Office of Manpower Economics - Office of Manpower Economics,THE STATIONERY OFFICE LTD,1033614,21.25,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033616,741.13,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033617,828.5,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033618,4468.2,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033619,828.89,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033620,709.5,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033620,288.87,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033622,6623.08,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033623,575.13,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033624,1280,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033625,473.38,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Hire of Conference Facilities,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033626,528.12,RUNNING COSTS NON DEVOLVED -Hire of Conference Facilities,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,ISS FACILITY SERVICES LTD T/A ISS PEGASUS SECURITY,1033627,2112.48,RUNNING COSTS NON DEVOLVED -Service Charges,E14 9SH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,ICT Infrastructure Specific Service,Finance & Commercial Group - Commercial Directorate,XMA LTD,1033628,421.03,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service,NG11 7EP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,SIEMENS plc,1033629,564,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),M20 2UR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,SIEMENS plc,1033630,658,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),M20 2UR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Technical Advice / Services & Support,Finance & Commercial Group - Finance Group,ELAN COMPUTING LTD,1033631,1849.8,RUNNING COSTS DEVOLVED -Technical Advice / Services & Support,EC1R 3DR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Public Relations & Marketing Advice & Services,Knowledge and Innovation Group - Higher Education - Policy,COI COMMUNICATIONS,1033633,5088,FOUNDATION DEGREES DEVELOPMENT -Public Relations & Marketing Advice & Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Media and Design Services,"Legal, People & Communications Group - Communications Directorate",COI COMMUNICATIONS,1033634,2957,COM - CORPORATE PRESENTATION -Media and Design Services,SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,E-ON ENERGY LTD,1033635,347.97,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),NG1 6HD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033636,238135.91,Leased Buildings - Clearing,HP12 3TA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033636,5982.89,Leased Buildings - Clearing,HP12 3TA,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Buildings Insurance (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1033638,252.52,CD SPEND RELATING TO EX-LSC PROPERTIES -Buildings Insurance (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Buildings Insurance (Programme),Finance & Commercial Group - Commercial Directorate,CB RICHARD ELLIS,1033639,215.02,CD SPEND RELATING TO EX-LSC PROPERTIES -Buildings Insurance (Programme),EC4M 7HP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Buildings Insurance (Programme),Finance & Commercial Group - Commercial Directorate,INTERNATIONAL AIR TRANSPORT ASSOCIATION (IATA),1033640,3496.17,CD SPEND RELATING TO EX-LSC PROPERTIES -Buildings Insurance (Programme),TW9 1BN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Research & Development Expenditure (Programme),Business & Skills Group - Further Education & Skills Investment,SKILLS FUNDING AGENCY,1033641,34724,QUALITY IMPROVEMENT REFORM -Research & Development Expenditure (Programme),CV1 2WT,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),1033642,113417,SCIENCE FOR ALL -Grants - Current - Other,SW7 5HD,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),1033642,3333,SCIENCE FOR ALL -Grants - Current - Other,SW7 5HD,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/08/2011,Secondees (not paid directly),Knowledge and Innovation Group - Government Office For Science,DEFRA,1033643,15654.9,RUNNING COSTS DEVOLVED -Secondees (not paid directly),YO1 7PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033644,627.99,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,COMPETITION COMMISSION,1033646,232.99,RUNNING COSTS NON DEVOLVED -Service Charges,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Catering Services,Finance & Commercial Group - Commercial Directorate,BAXTERSTOREY LTD,1033647,65102.34,RUNNING COSTS NON DEVOLVED -Catering Services,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1033648,-6703.21,POL INTEREST ON LOANS -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1033648,5000000,POL VOTED LOANS -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Stationery,"Legal, People & Communications Group - Human Resources",LYRECO UK LTD,1033649,34.51,RUNNING COSTS DEVOLVED -Stationery,TF2 7NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,WOMEN IN PRISON LTD,1033650,20000,OFFENDER LEARNING -Grants - Current - Other,N1 2HY,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Other External Recruitment Costs (Staff),Business & Skills Group - Skills,CINDY BUTTS,1033651,3918,RUNNING COSTS DEVOLVED -Other External Recruitment Costs (Staff),W12 9DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,XEROX (UK) LTD,1033652,29453.99,RUNNING COSTS NON DEVOLVED -Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033653,-345.81,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,BRITISH GAS BUSINESS SERVICES LTD,1033654,41.77,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),GU15 3WA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033655,279.92,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033655,567.67,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033656,2102.41,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033658,523.34,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033659,268.32,RUNNING COSTS NON DEVOLVED -Refuse Disposals,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/08/2011,Hire of Reprographic Equipment,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,XEROX (UK) LTD,1033660,28.58,RUNNING COSTS DEVOLVED -Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,GLASDON (UK) LTD,1033661,1063.1,RUNNING COSTS NON DEVOLVED -Refuse Disposals,FY4 4UL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,GLASDON (UK) LTD,1033661,470.33,RUNNING COSTS NON DEVOLVED -Refuse Disposals,FY4 4UL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,FIELD FISHER WATERHOUSE,1033662,3306.38,CD SPEND RELATING TO EX-LSC PROPERTIES -Other Accommodation Charges (Programme),EC3N 2AA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,FIELD FISHER WATERHOUSE,1033662,16,CD SPEND RELATING TO EX-LSC PROPERTIES -Other Accommodation Charges (Programme),EC3N 2AA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,73111.51,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,8846.31,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,6978.61,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,7661.04,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,18179.93,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,1008.03,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,1651.65,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,3241.73,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033663,4519.79,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1033664,800,RUNNING COSTS NON DEVOLVED -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/08/2011,Purchase of  Advertising and Publicity (Programme),Knowledge and Innovation Group - Higher Education - Student Funding,COI COMMUNICATIONS,1033665,8840.02,HE GROUP INNOVATIONS FUND       94119 -Purchase of  Advertising and Publicity (Programme),SE1 7DU,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Other Accommodation Charges (Programme),Finance & Commercial Group - Commercial Directorate,G4S SECURE SOLUTIONS (UK) LTD,1033666,20.16,CD SPEND RELATING TO EX-LSC PROPERTIES -Other Accommodation Charges (Programme),SM1 4LD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Accommodation Rentals,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1033667,8145.04,RUNNING COSTS NON DEVOLVED -Accommodation Rentals,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Rates,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1033667,2959.63,RUNNING COSTS NON DEVOLVED -Rates,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1033667,702.14,RUNNING COSTS NON DEVOLVED -Service Charges,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033668,1101.86,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Service Charges,Finance & Commercial Group - Commercial Directorate,DWP (DEPARTMENT FOR WORK AND PENSIONS),1033669,-349.64,RUNNING COSTS NON DEVOLVED -Service Charges,FY5 3TA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Water,Finance & Commercial Group - Commercial Directorate,THAMES WATER UTILITIES LTD,1033671,2791.96,RUNNING COSTS NON DEVOLVED -Water,SN38 2TW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033673,22.99,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,BRITISH GAS BUSINESS SERVICES LTD,1033674,127.27,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,SA & KT TREWARTHA T/A CLT SERVICES,1033675,860,RUNNING COSTS NON DEVOLVED -Contract Cleaning,LS17 8NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033676,4.09,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033676,90.97,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033677,2661.84,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,SCRIBE LTD,1033678,8628,Leased Buildings - Clearing,EC1M 4BU,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033679,617.18,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Utilities,Finance & Commercial Group - Commercial Directorate,SIEMENS plc,1033680,32.52,RUNNING COSTS NON DEVOLVED -Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033681,108.75,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033681,108.75,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033682,4929.03,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COOLMATION LTD,1033683,1400,RUNNING COSTS NON DEVOLVED -Maintenance,BH24 3SD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,IT Services (Programme),Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033684,75.04,FINANCIAL SYSTEMS DEVELOPMENT -IT Services (Programme),OX4 4DQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,IT Services (Programme),Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033684,22450.76,FINANCIAL SYSTEMS DEVELOPMENT -IT Services (Programme),OX4 4DQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033685,170.24,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/08/2011,Capital Grants - Other,Business & Skills Group - Advanced Manufacturing Services,DEPARTMENT FOR TRANSPORT,1033686,486401.65,LOW CARBON - ELECTRIC VEHICLE CHARGING INFRASTRUCTURE -Capital Grants - Other,SA7 0EA,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Refuse Disposals,Finance & Commercial Group - Commercial Directorate,SITA UK LTD,1033687,2085.27,RUNNING COSTS NON DEVOLVED -Refuse Disposals,BS22 6WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,External Legal Advice and Services,Finance & Commercial Group - Commercial Directorate,PINSENT MASONS LLP,1033688,1345,RUNNING COSTS NON DEVOLVED -External Legal Advice and Services,LS1 5AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Economic Consultancy & Research,Market Frameworks - Consumer and Competition Policy,CTRL-SHIFT LTD,1033689,10000,RUNNING COSTS DEVOLVED -Economic Consultancy & Research,BN21 4RL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033690,2663.59,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,External Legal Advice and Services,Finance & Commercial Group - Commercial Directorate,PINSENT MASONS LLP,1033691,1808.38,RUNNING COSTS NON DEVOLVED -External Legal Advice and Services,LS1 5AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033692,3261.49,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Maintenance,Finance & Commercial Group - Commercial Directorate,COFELY LTD,1033693,1025.7,RUNNING COSTS NON DEVOLVED -Maintenance,HP12 3TA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1033694,186602.45,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033695,493,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Accounting Services,Finance & Commercial Group - Finance Group,AMEY COMMUNITY LTD,1033696,1540,RUNNING COSTS NON DEVOLVED -Accounting Services,OX4 4DQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1033697,58151.65,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1033697,249988.12,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1033697,9413.84,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,OFFICE PROJECTS LTD,1033697,49920,Leased Buildings - Clearing,SW15 2JJ,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/08/2011,Contract Cleaning,Finance & Commercial Group - Commercial Directorate,GBM SERVICES LTD,1033698,417.8,RUNNING COSTS NON DEVOLVED -Contract Cleaning,SE1 1NH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,BIS Tax Deductions,Corporate Payments - ,HM REVENUE & CUSTOMS,1033699,542.6,BIS Tax Deductions,BD98 8AA,GOV,,,Programme
