Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,15/06/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000143472 - 00138207,,"478,793.00"
Ministry of Defence,Ministry of Defence,12/06/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,949282,Works - estate management,"475,369.54"
Ministry of Defence,Ministry of Defence,21/06/2012,Estate management,Defence Infrastructure Organisation ,BABCOCK SUPPORT SERVICES LIMITED,BH23 6BS,953804,Estate + facilities management services - accommodation inventory + service,"474,512.13"
Ministry of Defence,Ministry of Defence,25/06/2012,Medical treatment & stores and welfare services,Joint Forces Command,FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST,GU16 7UJ,955415,Medical health services,"471,788.99"
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,947396,Equipment support non-project costs,"471,349.84"
Ministry of Defence,Ministry of Defence,06/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,KY11 9JT,946729,Equipment support non-project costs,"471,087.00"
Ministry of Defence,Ministry of Defence,11/06/2012,Spend on Inventory - General,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,948529,Spend on Inventory - General,"456,815.48"
Ministry of Defence,Ministry of Defence,21/06/2012,Medical treatment & stores and welfare services,Joint Forces Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,954416,Medical health services,"453,660.00"
Ministry of Defence,Ministry of Defence,11/06/2012,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,948052,External military training ,"453,014.74"
Ministry of Defence,Ministry of Defence,13/06/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,BH21 6QS,2000016053,Raw materials and consumable marine fuel inventory purchased,"452,306.63"
Ministry of Defence,Ministry of Defence,15/06/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000079132,Works - estate management,"448,879.39"
Ministry of Defence,Ministry of Defence,29/06/2012,Spend on Inventory - General,Defence Equipment & Support,CLEMENT CLARKE COMMUNICATIONS LIMITED,CM20 2TT,958149,Spend on Inventory - General,"444,591.00"
Ministry of Defence,Ministry of Defence,22/06/2012,Fees for professional services,Defence Equipment & Support,ERNST & YOUNG LLP,SE1 2AF,169746,"The provision of assistance in support of PFI and PPP projects involving the procurement of specialist financial, legal, insurance, or similar advice by a MoD project team, pursuing a PFI/PPP procurement strategy","442,250.75"
Ministry of Defence,Ministry of Defence,27/06/2012,Spend on Inventory - General,Defence Equipment & Support,OK HUNGARIAN GLOVES KV,,3000007177,Spend on Inventory - General,"439,494.84"
Ministry of Defence,Ministry of Defence,15/06/2012,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,951017,Equipment support non-project costs,"438,867.56"
Ministry of Defence,Ministry of Defence,28/06/2012,Payment of utilities,Defence Infrastructure Organisation ,E.ON,,5000079896,Utilities consumed - gas,"438,778.02"
Ministry of Defence,Ministry of Defence,25/06/2012,Rental of plant and machinery,Defence Equipment & Support,BARLOWORLD HANDLING LTD,WA3 3JD,955131,Plant + machinery private finance initiative - service concession arrangements service charge,"436,805.27"
Ministry of Defence,Ministry of Defence,13/06/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,949628,Cost of food services,"436,596.47"
Ministry of Defence,Ministry of Defence,28/06/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BOEHMETAL GMBH,,5000079963,Utilities consumed - gas,"435,172.67"
Ministry of Defence,Ministry of Defence,21/06/2012,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,954402,Utilities consumed - gas,"434,540.55"
Ministry of Defence,Ministry of Defence,14/06/2012,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,950809,Utilities consumed - gas,"434,040.41"
Ministry of Defence,Ministry of Defence,27/06/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,956647,Fiscal asset under construction - capital in year addition,"430,575.08"
Ministry of Defence,Ministry of Defence,21/06/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,954408,Works - estate management,"422,942.23"
Ministry of Defence,Ministry of Defence,14/06/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,950186,Utilities consumed - gas,"418,628.33"
Ministry of Defence,Ministry of Defence,25/06/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,955776,Estate + facilities management services - accommodation inventory + service,"417,621.98"
Ministry of Defence,Defence Science and Technology Laboratory,15/06/2012,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 0000002139 - 00136685,,"413,604.00"
Ministry of Defence,Ministry of Defence,07/06/2012,International contributions,Central TLB,WORLD HEALTH ORGANISATION,,3000007102,Defence military assistance fund international subscriptions and other payments,"409,723.00"
Ministry of Defence,Ministry of Defence,28/06/2012,Payment of utilities,Defence Infrastructure Organisation ,STADT PADERBORN,,5000079960,Utilities consumed - water + sewage,"407,621.36"
Ministry of Defence,Ministry of Defence,20/06/2012,Fuel for military use,Land Forces,ARVAL UK LTD,SN5 6PE,953023,Oil and lubricants consumed excluding those from the inventory system,"406,430.90"
Ministry of Defence,Ministry of Defence,19/06/2012,Spend on Inventory - General,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,952766,Spend on Inventory - General,"406,179.62"
Ministry of Defence,Ministry of Defence,22/06/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS HAGGLUNDS AB,,2135504,Spend on Inventory - General,"399,263.70"
Ministry of Defence,Ministry of Defence,06/06/2012,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,946545,IT + communications asset - in year capital addition,"398,007.45"
Ministry of Defence,Ministry of Defence,14/06/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE MAERSK COMPANY LTD,BH21 6QS,2000016069,Raw materials and consumable marine fuel inventory purchased,"393,508.37"
Ministry of Defence,Ministry of Defence,13/06/2012,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,949985,Utilities consumed - gas,"389,440.34"
Ministry of Defence,Ministry of Defence,25/06/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,955224,Utilities consumed - gas,"385,857.64"
Ministry of Defence,Ministry of Defence,06/06/2012,Property leases,Defence Infrastructure Organisation ,ROSELEAD LIMITED,CB1 2JD,946731,Property dwellings private finance initiative - service concession arrangement service charge,"384,256.21"
Ministry of Defence,Ministry of Defence,14/06/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,WV1 4HY,950149,Fiscal asset under construction - capital in year addition,"381,468.77"
Ministry of Defence,Ministry of Defence,08/06/2012,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,947542,Transport other operating lease,"380,553.76"
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,948744,Fiscal asset under construction - capital in year addition,"380,076.81"
Ministry of Defence,Ministry of Defence,27/06/2012,Rent and rates,Defence Infrastructure Organisation ,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,L3 9NY,956664,Rent buildings - non civil estate property and married quarter property,"379,419.04"
Ministry of Defence,Ministry of Defence,07/06/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,946938,Spend on Inventory - General,"378,575.09"
Ministry of Defence,Ministry of Defence,08/06/2012,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,947971,Utilities consumed - gas,"377,984.40"
Ministry of Defence,Ministry of Defence,13/06/2012,Property leases,Defence Infrastructure Organisation ,COVESEA LIMITED,EH2 2PJ,949472,Property dwellings private finance initiative - service concession arrangement service charge,"377,034.78"
Ministry of Defence,Ministry of Defence,07/06/2012,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,947396,Estate + facilities management services - accommodation inventory + service,"376,061.47"
Ministry of Defence,Ministry of Defence,07/06/2012,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000078847,Utilities consumed - gas,"373,759.41"
Ministry of Defence,Ministry of Defence,07/06/2012,General services and support,Defence Equipment & Support,ROLLS-ROYCE PLC,BS34 7QE,947374,Defence equipment CLS/IOS service charge,"372,767.00"
Ministry of Defence,Ministry of Defence,22/06/2012,General services and support,Defence Equipment & Support,ROLLS-ROYCE PLC,BS34 7QE,954900,Defence equipment CLS/IOS service charge,"372,767.00"
Ministry of Defence,Ministry of Defence,07/06/2012,Payment of utilities,Defence Infrastructure Organisation ,E.ON WESTFALEN WESER AG,,5000078758,Utilities consumed - water + sewage,"371,643.63"
Ministry of Defence,Ministry of Defence,13/06/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000078988,Utilities consumed - heating oil,"368,733.47"
Ministry of Defence,Defence Science and Technology Laboratory,29/06/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000143857 - 00139163,,"365,163.83"
Ministry of Defence,Ministry of Defence,28/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS MARINE LTD,GU14 6YU,957449,Equipment support non-project costs,"363,461.00"
Ministry of Defence,Ministry of Defence,29/06/2012,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,958153,Estate + facilities management services - accommodation inventory + service,"360,447.00"
Ministry of Defence,Ministry of Defence,15/06/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,PO31 8PF,950939,Single use military equipment asset under construction - capital in year addition,"360,000.00"
Ministry of Defence,Ministry of Defence,14/06/2012,Spend on Inventory - General,Defence Equipment & Support,LOCKHEED MARTIN CORPORATION,,2000016063,Spend on Inventory - General,"352,453.82"
Ministry of Defence,Ministry of Defence,12/06/2012,Spend on Inventory - General,Defence Equipment & Support,MICHELIN TYRE PLC,ST4 4EY,949095,Spend on Inventory - General,"351,116.40"
Ministry of Defence,Ministry of Defence,20/06/2012,Administration,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,953093,General administration,"349,312.96"
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,KPMG LLP,WD17 1DE,947145,Equipment support non-project costs,"348,427.00"
Ministry of Defence,Ministry of Defence,07/06/2012,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,946977,Fees for professional services excluding legal fees,"347,160.00"
Ministry of Defence,Ministry of Defence,01/06/2012,Medical treatment & stores and welfare services,Central TLB,BRITISH SCHOOL OF BRUSSELS,,54/206/207/252,Schools + community relations initiatives,"344,360.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/06/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000143260 - 00137281,,"340,536.93"
Ministry of Defence,Ministry of Defence,21/06/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,954344,Estate + facilities management services - accommodation inventory + service,"339,623.18"
Ministry of Defence,Ministry of Defence,20/06/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,953152,Utilities consumed - gas,"339,295.44"
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Sub Contracted Work,Operations,XPI SIMULATION LIMITED,,V - 9000143691 - 00138407,,"338,938.00"
Ministry of Defence,Ministry of Defence,13/06/2012,Design services and minor equipment purchases,Joint Forces Command,VAN WIJNGAARDEN MARINE SERVICES B V,,3000007135,Equipment support non-project costs,"332,310.00"
Ministry of Defence,Ministry of Defence,28/06/2012,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,957709,Estate core services charge,"330,247.46"
Ministry of Defence,Ministry of Defence,18/06/2012,Fuel for military use,Land Forces,MOBENE GMBH & CO. KG,,5000079229,Oil and lubricants consumed excluding those from the inventory system,"322,752.31"
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Joint Forces Command,GIB OIL LIMITED,,3000007118,Consumption of oils and lubricants inventory,"322,036.60"
Ministry of Defence,Ministry of Defence,13/06/2012,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000078972,Works - estate management,"320,846.32"
Ministry of Defence,Ministry of Defence,25/06/2012,Food and clothing,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,955219,Cost of food services,"320,483.73"
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,948157,Fiscal asset under construction - capital in year addition,"319,862.43"
Ministry of Defence,Ministry of Defence,07/06/2012,Medical treatment & stores and welfare services,Land Forces,SSAFA GSTT CARE LLP,SE1 2LP,5000078837,Medical health services,"319,819.80"
Ministry of Defence,Ministry of Defence,11/06/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,948588,Cost of food services,"318,675.68"
Ministry of Defence,Ministry of Defence,13/06/2012,Property leases,Defence Infrastructure Organisation ,BANNOCKBURN HOMES LIMITED,EH2 1DF,949384,Property dwellings private finance initiative - service concession arrangement service charge,"317,816.36"
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000143683 - 00138376,,"315,000.00"
