Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DOVER DC,5000142550,"16,652.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST CAMBRIDGESHIRE DC,5000142551,"5,453.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST DEVON DC,5000142552,"4,503.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST HAMPSHIRE DC,5000142553,"5,927.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST HERTFORDSHIRE DC,5000142554,"6,276.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST LINDSEY DC,5000142555,"6,367.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST NORTHAMPTONSHIRE COUNCIL,5000142556,"5,522.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS (HSG),5000142557,"1,696,139.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST STAFFORDSHIRE BC,5000142558,"26,327.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EDEN DC (HSG),5000142559,"5,022.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ELMBRIDGE BC (HSG),5000142560,"6,228.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FAREHAM BC,5000142561,"4,151.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FENLAND DC,5000142562,"56,145.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FOREST HEATH DISTRICT COUNCIL,5000142563,"5,183.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",FOREST OF DEAN DC,5000142564,"5,487.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GUILDFORD BC,5000142565,"4,534.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC (HSG),5000142566,"1,684,574.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMBLETON DC (HSG),5000142567,"5,557.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARBOROUGH DC (HSG),5000142568,"5,481.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROGATE BC,5000142569,"4,916.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE COUNCIL,5000142570,"1,232,453.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HIGH PEAK BC,5000142571,"3,896.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HINCKLEY & BOSWORTH BC,5000142572,"4,079.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HORSHAM DC,5000142573,"6,210.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",HUNTINGDONSHIRE DC,5000142574,"11,583.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGS LYNN & WEST NORFOLK BC,5000142575,"19,489.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KINGSTON UPON THAMES  (HSG),5000142576,"831,084.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES COUNCIL (HSG),5000142577,"2,380,731.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASTER CITY CNCL,5000142578,"9,467.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL (HSG),5000142579,"3,291,861.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWES DC,5000142580,"3,926.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB (HSG),5000142581,"2,858,177.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MAIDSTONE BC,5000142582,"6,434.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MALDON DC,5000142583,"5,177.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL (HSG),5000142584,"7,415,070.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY TOWNS D C (HSG),5000142585,"1,383,754.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MELTON BC,5000142586,"3,228.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MENDIP DISTRICT COUNCIL,5000142587,"10,679.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID DEVON DC,5000142588,"3,625.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID SUFFOLK DC,5000142589,"3,896.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MID SUSSEX DC,5000142590,"6,222.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",MOLE VALLEY DC,5000142591,"5,469.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEW FOREST DC,5000142592,"5,163.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWARK & SHERWOOD DC (HSG),5000142593,"4,203.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH DEVON DC,5000142594,"30,221.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH DORSET DC,5000142595,"5,254.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC (HSG),5000142596,"1,843,840.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH HERTS DC (HOUSING) (HSG),5000142597,"6,105.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH LINCOLNSHIRE DC (HSG),5000142598,"1,019,270.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH NORFOLK DC,5000142599,"5,780.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH WARWICKSHIRE BC,5000142600,"3,436.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH WEST LEICESTER DC,5000142601,"3,859.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",OADBY & WIGSTON BC (HSG),5000142602,"3,346.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",POOLE BC (HSG),5000142603,"769,955.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",PURBECK DC,5000142604,"4,921.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RIBBLE VALLEY BC,5000142605,"5,116.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RICHMONDSHIRE DC,5000142606,"3,260.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHER DC (HSG),5000142607,"5,578.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RUSHCLIFFE BC,5000142608,"5,898.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",RYEDALE DC,5000142609,"5,041.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SCARBOROUGH BC,5000142610,"10,680.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SEDGEMOOR DC,5000142611,"8,971.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SELBY DC,5000142612,"8,487.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SEVENOAKS DC,5000142613,"5,984.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SHEPWAY DISTRICT COUNCIL,5000142614,"35,513.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH BUCKS DC (HSG),5000142615,"5,208.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH CAMBRIDGESHIRE DC,5000142616,"4,570.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH DERBYSHIRE D C,5000142617,"3,862.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH GLOUCESTERSHIRE DC (HSG),5000142618,"1,142,581.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH HAMS DC,5000142619,"5,510.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH HOLLAND,5000142620,"20,949.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH KESTEVEN DC (HSG),5000142621,"9,266.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH LAKELAND DC,5000142622,"4,095.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH NORFOLK DC,5000142623,"6,021.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH NORTHAMPTONSHIRE DC,5000142624,"5,596.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH OXFORDSHIRE DC,5000142625,"6,206.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH SOMERSET DC,5000142626,"11,429.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH STAFFORDSHIRE DC,5000142627,"5,866.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SPELTHORNE DC,5000142628,"5,623.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ST EDMUNDSBURY (HSG),5000142629,"5,800.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STAFFORDSHIRE MOORLANDS DC,5000142630,"5,698.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STOCKTON-ON-TEES BC (HSG),5000142631,"1,500,831.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",STROUD DC (HSG),5000142632,"4,180.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK CC (SOCIAL CARE SERV) (H,5000142633,"3,753,669.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",SUFFOLK COASTAL DC (HSG),5000142634,"6,114.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TANDRIDGE DC,5000142635,"3,731.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TAUNTON DEANE BC,5000142636,"4,135.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEIGNBRIDGE DC,5000142637,"6,166.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TENDRING DC,5000142638,"12,660.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEST VALLEY BC,5000142639,"5,982.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TEWKESBURY BC,5000142640,"5,441.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",THANET DC,5000142641,"138,804.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TONBRIDGE & MALLING BC,5000142642,"5,986.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TORRIDGE DC,5000142643,"5,215.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TOWER HAMLETS LB (HSG),5000142644,"3,572,380.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",TUNBRIDGE WELLS BC,5000142645,"5,842.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",UTTLESFORD DC,5000142646,"3,576.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",VALE OF WHITE HORSE DC,5000142647,"6,036.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WAVENEY DISTRICT COUNCIL,5000142648,"9,060.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WAVERLEY BC V177,5000142649,"4,280.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEALDEN DC,5000142650,"4,698.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WELWYN HATFIELD COUNCIL,5000142651,"4,106.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST DEVON BC,5000142652,"5,014.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST DORSET DC,5000142653,"5,712.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST LINDSEY DC,5000142654,"5,561.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST OXFORDSHIRE DC,5000142655,"5,774.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SOMERSET DC,5000142656,"22,800.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WINCHESTER CITY CNCL,5000142657,"4,175.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WINDSOR & MAIDENHEAD (HSG),5000142658,"562,463.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYCHAVON DISTRICT COUNCIL,5000142659,"6,024.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYCOMBE DC,5000142660,"27,241.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",WYRE BC,5000142661,"5,931.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ADUR DC,5000142662,"3,404.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ALLERDALE BC,5000142663,"5,682.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",AMBER VALLEY BC,5000142664,"10,861.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ASHFIELD DC,5000142665,"88,548.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNET LBC,5000142666,"1,754,125.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARNSLEY MBC,5000142667,"1,981,977.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BARROW BC,5000142668,"238,734.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASILDON DISTRICT COUNCIL,5000142669,"14,006.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BASINGSTOKE & DEANE BC,5000142670,"6,681.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000142671,"11,969,158.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000142672,"2,084,830.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000142673,"1,936,167.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLSOVER DC,5000142674,"200,767.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000142675,"2,600,811.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BOURNEMOUTH DC,5000142676,"1,401,496.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRACKNELL FOREST DC,5000142677,"489,440.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000142678,"5,289,588.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENTWOOD BC,5000142679,"3,569.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000142680,"1,918,201.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROMLEY LB,5000142681,"1,340,306.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXBOURNE BC,5000142682,"5,599.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BROXTOWE BC,5000142683,"4,182.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000142684,"1,853,897.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",BURNLEY BC,5000142685,"242,847.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",GMRB,5000142686,"1,354,189.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000142687,"1,321,318.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGE CITY COUNCIL,5000142688,"15,815.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE COUNTY CNCL,5000142689,"2,629,547.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMDEN LB,5000142690,"3,728,379.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CANNOCK CHASE DC,5000142691,"3,932.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CASTLE POINT BC,5000142692,"3,844.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHARNWOOD BC,5000142693,"14,672.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHELMSFORD BC,5000142694,"6,744.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHELTENHAM BC,5000142695,"4,198.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESTERFIELD BC,5000142696,"127,407.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CHORLEY DC,5000142697,"5,828.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COLCHESTER BC,5000142698,"5,119.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000142699,"2,612,812.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CROYDON LB,5000142700,"2,575,700.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,5000142701,"2,863,899.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DACORUM BC,5000142702,"4,616.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000142703,"754,273.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000142704,"1,869,782.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE COUNTYCOUNCIL,5000142705,"4,057,284.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON COUNTY CNCL,5000142706,"4,342,761.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000142707,"3,119,668.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET COUNTY CNCL,5000142708,"2,005,390.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000142709,"1,657,841.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000142710,"1,988,244.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST DORSET DC,5000142711,"5,538.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX COUNTY CNCL,5000142712,"2,859,052.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EASTBOURNE BC,5000142713,"3,942.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EASTLEIGH BOROUGH COUNCIL,5000142714,"6,065.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000142715,"2,267,721.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPPING FOREST DC,5000142716,"4,376.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EPSOM & EWELL BC,5000142717,"5,298.00"
Communities & Local Government,DCLG,15/10/2010,Area Based Grants,"Local Gov & Reg(LG DEL,AME, RfR2)",EREWASH BC,5000142718,"10,712.00"
